#{"t_start": 1781274368.4905734, "env_id": "None"}
r,l,t
-18.05,2,78.216412
-29.88,9,78.257593
-29.91,22,78.276761
-29.99,5,78.299359
-29.38,64,78.318106
-29.66,102,78.324189
-29.199999,71,78.368983
-29.34,49,78.368983
-29.74,45,78.378419
-29.57,23,78.404433
-29.77,23,78.427221
-29.85,26,78.436437
-17.120003,44,78.459808
-29.94,10,78.482522
-29.289999,70,78.51328
-29.58,39,78.544351
-30.13,14,78.544351
-17.490002,31,78.59609
-29.7,49,78.644381
-29.3,61,78.650573
-28.95,60,78.672598
-29.95,21,78.691593
-29.68,44,78.710546
-29.87,38,78.715847
-30.0,1,78.715847
-29.96,17,78.767829
-30.02,3,78.783577
-29.34,36,78.871771
-29.56,52,78.87808
-17.530003,25,78.891035
-30.769999,118,78.895678
-30.11,12,78.94726
-29.3,66,78.965015
-29.36,58,78.970612
-29.27,76,78.988084
-29.95,16,79.032929
-30.59,45,79.06977
-29.47,43,79.078082
-29.86,32,79.088758
-28.51,125,79.097941
-29.91,17,79.152961
-29.619999,43,79.157698
-30.21,25,79.179352
-29.89,15,79.217935
-29.269999,83,79.242328
-29.52,48,79.249748
-29.92,23,79.288022
-17.83,10,79.293207
-29.75,32,79.309949
-29.279999,68,79.415655
-29.62,36,79.42869
-28.329998,95,79.42869
-29.539999,45,79.444441
-29.369999,38,79.478591
-29.92,13,79.494881
-29.99,20,79.520651
-29.63,44,79.531691
-29.7,36,79.617777
-17.69,26,79.617777
-29.89,30,79.62379
-29.62,23,79.629462
-30.07,3,79.634833
-28.94,79,79.684084
-30.02,13,79.694691
-17.670002,19,79.728697
-29.49,49,79.766403
-29.82,18,79.781347
-29.02,145,79.786411
-29.81,37,79.801805
-29.96,12,79.82603
-30.07,8,79.839699
-30.0,1,79.845044
-29.25,89,79.865223
-30.09,25,79.901279
-17.060001,63,79.929007
-30.01,17,79.981321
-29.98,14,79.997472
-30.08,29,80.002741
-29.77,33,80.002741
-29.49,50,80.027225
-29.82,43,80.033557
-30.02,3,80.049601
-28.84,76,80.054462
-17.730003,20,115.99477
-17.73,15,115.99477
-29.64,35,116.030266
-29.87,23,116.035946
-30.02,3,116.049467
-29.43,44,116.083584
-29.71,37,116.153671
-29.47,33,116.161272
-29.9,21,116.167274
-29.71,42,116.218558
-16.28,78,116.22577
-29.099998,86,116.255885
-29.88,14,116.28729
-28.13,157,116.322465
-29.64,55,116.388797
-29.81,12,116.437002
-29.79,45,116.442554
-30.02,3,116.45246
-30.04,5,116.4734
-29.72,73,116.4734
-17.52,63,116.557464
-29.03,58,116.570843
-2.8099937,147,116.635457
-29.97,8,116.674134
-29.51,27,116.686416
-16.990002,50,116.715304
-15.850005,136,116.791787
-29.16,74,116.806135
-29.89,20,116.822773
-30.05,6,116.837475
-16.470001,134,116.842778
-30.06,7,116.857103
-29.98,4,116.862867
-30.1,6,116.886085
-29.6,46,116.912686
-28.99,90,116.918643
-29.82,30,116.937617
-29.3,66,117.011472
-29.55,41,117.063589
-29.59,104,117.06856
-29.76,57,117.088099
7.7500267,67,117.149797
-17.09,56,117.149797
-29.36,54,117.162074
-30.0,24,117.162074
-17.470001,29,117.187672
-29.73,44,117.191699
-29.96,12,117.23616
-29.91,12,117.241688
-28.78,56,117.313512
-30.08,4,117.329175
-29.19,47,117.35151
-28.98,119,117.405333
-16.82001,62,117.409668
-29.6,46,117.423212
-29.98,19,117.428474
-29.95,6,117.452
-29.16,60,117.476029
-30.48,84,117.490824
-29.72,43,117.507132
-29.56,36,117.571372
-29.6,31,117.60308
-17.740002,122,117.657959
-16.890001,65,117.694453
-29.55,46,117.700187
-29.61,57,117.712065
-30.06,7,117.731591
-30.1,16,117.742315
-30.03,4,117.752234
-29.74,54,117.763693
-30.42,78,117.769092
-29.1,37,117.876332
-29.7,41,117.935832
-17.41,53,117.99455
-28.7,85,118.07916
-29.02,89,118.129339
-30.13,119,118.147516
-17.79,11,118.17991
-29.88,29,118.216232
-17.079998,109,153.081735
-16.550001,83,153.180579
-29.7,46,153.198401
-16.66,108,153.218739
-18.01,3,153.231075
-29.42,193,153.248702
-29.9,21,153.261263
-28.85,71,153.270799
-29.58,36,153.343429
-28.91,157,153.361949
-29.77,23,153.36715
-29.98,19,153.449561
-3.8599987,45,153.460708
-28.3,100,153.491443
-30.05,6,153.491443
-17.39,36,153.531083
-29.039999,74,153.55196
-29.11,70,153.557395
-29.289999,50,153.569951
-30.06,2,153.579739
-17.620003,29,153.645883
-17.260002,49,153.739538
-16.880005,170,153.743538
-29.41,52,153.755857
-28.88,74,153.781222
-18.180004,62,153.817586
-16.370003,97,153.879211
-29.35,46,153.937328
-29.57,83,153.986642
-30.19,60,154.034607
-29.68,29,154.106597
-30.07,33,154.174473
-28.92,103,154.192246
-16.200014,92,154.210664
-30.09,10,154.221256
-29.57,123,154.263392
-28.449999,79,154.276115
-27.949999,200,154.285545
-30.02,23,154.294567
-17.77,19,154.347566
-30.07,23,154.395792
-29.51,32,154.425355
-29.82,53,154.45724
-30.05,6,154.485521
-26.93,138,154.490693
-29.87,33,154.512677
-29.06,101,154.583085
-29.78,14,154.588576
-28.75,106,154.733703
-29.71,32,154.739697
-30.32,58,154.776576
-29.64,85,154.824941
-29.26,52,154.838668
-29.55,36,154.904617
-29.93,14,154.959009
-16.450006,82,155.152462
-28.48,149,155.196026
-29.63,44,155.24972
-30.0,1,155.257227
-28.74,200,155.349717
-28.23,90,155.371928
-29.4,166,155.413239
-29.87,32,155.428483
-29.08,119,192.106625
-30.44,50,192.124936
-29.95,21,192.21755
-16.030003,148,192.279693
-29.62,28,192.340785
-6.239998,85,192.340785
-17.69,21,192.422767
-16.990002,85,192.436002
-4.909998,129,192.557384
-28.76,112,192.56622
-16.490002,76,192.625867
-17.640001,36,192.68704
-29.34,200,192.830964
-30.939999,200,192.85392
-17.260002,52,192.889619
-30.02,8,192.889619
-30.02,8,192.926953
-29.81,112,193.004328
-28.27,188,193.017578
-30.39,60,193.154321
-17.520004,39,193.176234
-29.93,14,193.214301
-29.279999,89,193.220093
-28.14,200,193.224618
-27.919998,200,193.237413
-17.810001,18,193.256272
-30.02,8,193.262655
-29.94,10,193.262655
-29.96,12,193.275486
-29.73,19,193.343488
-29.369999,103,193.376701
-29.07,200,193.453128
-17.62,34,193.477493
-28.85,121,193.526268
-17.89,6,193.548367
-29.289999,93,193.61296
-29.61,37,193.622736
-17.640001,41,193.713697
-29.009998,137,193.811764
-29.31,54,193.840601
-17.23,60,193.876269
-3.7099876,158,193.921248
-29.77,28,193.95667
-31.18,144,193.961748
-29.289999,60,193.969439
-29.87,39,193.9781
-16.240002,145,194.084049
-26.94,200,194.139781
-4.4300003,50,194.280566
-29.84,23,194.302591
-29.76,54,194.317986
-29.93,19,230.605946
-16.740002,90,230.63841
-29.38,84,230.657227
-17.640003,26,230.695041
-29.77,33,230.770382
-36.500008,106,230.801399
-28.36,142,230.876571
-47.55,171,230.89164
-29.94,15,230.935009
-48.95999,85,230.951252
-16.970001,50,230.969038
-28.73,139,231.047033
-4.3500023,103,231.216377
-29.26,85,231.285916
-28.59,200,231.31893
-29.45,39,231.452484
-29.65,31,231.452484
-28.929998,200,231.504506
-16.990005,76,231.544844
-30.88,139,231.554666
-29.9,11,231.595457
-30.07,13,231.614956
-29.5,46,231.708145
-27.33,200,231.745966
-29.35,44,231.796904
-29.09,79,231.811205
-27.45,200,231.816367
-27.300001,200,231.924432
-17.580004,45,232.004518
-29.66,17,232.082681
-4.0600014,67,232.121652
-16.660002,149,232.137574
-28.33,82,232.199289
-49.379997,65,232.225573
-16.89001,54,232.438588
-28.289999,200,232.528252
8.560009,187,232.570019
-4.26,41,232.641795
-17.210003,113,232.651619
-27.7,200,232.681158
-29.86,17,232.727537
-30.0,11,232.739441
-16.280003,84,266.067973
-28.09,200,266.135428
-31.009998,200,266.178613
-30.07,3,266.190542
-15.420015,189,266.210287
-28.88,94,266.255935
-28.68,52,266.45555
-29.04,200,266.613837
-27.720001,200,266.676263
-33.04,200,266.756352
-28.77,133,266.861325
-29.01,61,266.881263
-15.480001,156,266.892023
-28.049997,200,267.016276
-29.31,63,267.021292
-29.94,5,267.041674
-4.5099964,151,267.105495
-29.68,29,267.137748
-18.150017,250,267.15402
-28.68,78,267.217272
-17.230003,50,267.33382
-29.39,50,267.382278
-29.45,41,267.405407
-29.73,129,267.45417
-17.140007,152,267.517901
-30.279999,200,267.541812
-17.82,19,267.619998
-18.489998,140,267.644284
-4.069992,67,267.657442
-29.349998,91,267.716046
-49.329998,101,267.814525
-29.789999,200,267.976414
-30.9,71,268.097599
-3.9200172,145,301.481105
-29.74,133,301.534128
-26.430002,200,301.627894
-18.66,209,301.8066
-29.14,200,301.830418
-28.96,91,301.834708
-17.930004,110,301.850913
-29.45,76,301.871788
-29.99,30,301.904412
-29.59,25,301.915266
-4.5900154,175,301.965
22.190037,259,301.977586
-17.500004,32,302.013566
-17.0,59,302.023614
-16.080013,86,302.140158
-29.62,58,302.144301
-29.47,46,302.169265
-16.86,68,302.194056
-3.5699806,227,302.229083
-16.300007,138,302.293442
-16.95,112,302.377712
-28.829998,200,302.581721
-15.580004,124,302.581721
-16.7,127,302.619607
-28.800001,144,302.698782
-29.1,42,302.7204
-5.3500023,73,302.811701
-30.32,200,302.824119
-17.66,23,302.889961
-28.99,200,302.896976
-29.259998,200,302.954094
-28.09,200,303.026983
-29.65,51,303.104531
-17.420006,84,303.137156
-29.9,16,339.151599
-17.010002,173,339.225525
-18.020002,19,339.225525
-26.750002,200,339.239681
-15.840008,152,339.293679
-49.04001,87,339.328081
-28.44,200,339.359
8.110016,61,339.372772
-29.46,88,339.581856
-26.93,200,339.593048
-4.659998,99,339.613811
-27.03,200,340.031097
-29.199999,200,340.06506
-28.49,200,340.095827
-28.04,200,340.107038
-14.060019,250,340.152413
-16.810013,195,340.292401
-28.58,200,340.301674
-16.520008,64,340.329694
-32.04,200,340.33425
-19.880001,85,340.382093
-16.84,121,340.577919
8.000019,119,340.623044
-15.890001,112,340.751698
-28.24,200,340.809203
-29.18,59,340.852383
-49.749992,47,341.046511
-15.940004,180,341.059624
-29.099998,200,341.103674
-29.41,200,373.412947
-28.45,200,373.449294
-30.04,200,373.593196
-15.84001,97,373.646093
-28.43,200,373.734162
-28.02,200,373.777854
-28.499998,200,374.00545
-15.930002,127,374.049498
-2.8899994,83,374.055761
-28.35,200,374.071504
-29.49,30,374.143822
-27.369999,200,374.171527
-20.000008,214,374.18205
-4.620001,28,374.202762
-49.38,61,374.34459
-29.22,139,374.390957
-28.519999,200,374.4718
-18.420002,94,374.493791
-17.060001,78,374.540308
-17.720001,29,374.615806
-17.520004,109,374.661753
-4.6900005,46,374.667158
-48.94999,117,374.720616
-16.650002,167,374.866722
-18.300005,78,374.968744
-19.790005,126,375.040954
-28.75,200,375.156448
-31.539999,200,375.198466
-4.2900085,91,375.332477
-30.11,200,407.218439
-29.48,200,407.260401
-31.4,200,407.306358
-16.550007,92,407.320901
-4.0799847,73,407.406105
-30.03,4,407.421021
-31.38,200,407.442519
-28.56,200,407.613044
-28.310001,89,407.637784
-17.58,65,407.695973
-29.029999,154,407.848216
-18.18002,250,407.966498
-15.300008,165,408.059978
-29.21,200,408.083035
-18.210018,250,408.161716
-37.030006,67,408.307991
-26.69,200,408.38315
-27.5,200,408.405049
-34.710007,200,408.609958
-16.120007,248,408.64987
-17.700005,141,408.712536
-28.240002,200,408.738209
-5.560005,177,408.772568
-16.040005,98,409.101844
-31.569998,200,439.939533
-17.350002,144,439.947324
-27.87,200,439.960947
-30.4,141,439.970152
-15.400015,250,440.042668
-49.34999,77,440.188182
-28.340002,200,440.244776
-14.240012,250,440.352273
-5.6399956,142,440.383974
-49.739998,41,440.496422
-27.65,200,440.609393
-27.78,200,440.621829
-28.99,200,440.702829
-2.550003,267,440.778497
-28.82,200,440.862354
-17.350006,137,440.862354
-16.950003,107,440.870367
-30.589998,200,440.931089
-15.420009,200,441.347488
-15.310006,173,441.433858
-17.570007,206,441.477254
-15.210003,166,441.512638
34.910065,263,441.624269
-26.460001,200,441.65339
-27.11,200,441.662745
-3.230009,185,441.672255
-17.070004,74,472.322626
-28.19,167,472.509452
-15.84002,115,472.562224
-16.380005,182,472.678777
-27.2,200,472.708166
-17.48,55,472.712542
-15.530004,190,472.864724
-32.690002,200,472.891016
-27.49,200,472.906661
-29.39,75,472.950545
7.6799965,53,473.099051
-2.2899704,244,473.21906
-29.839998,200,473.310452
-27.989998,200,473.458048
-29.029999,90,473.559373
10.350155,239,473.616642
-28.279999,200,473.635767
-28.02,200,473.689269
-3.3099842,152,473.694487
-28.74,200,473.739407
-16.430004,152,474.240647
-28.199999,200,502.866088
-28.050001,200,502.958889
-16.530006,165,502.981076
-3.1000004,196,503.052268
-28.710001,200,503.061478
-1.600008,218,503.079709
10.440117,320,503.13419
-4.5099945,122,503.259825
-3.5099926,124,503.454472
-14.780008,133,503.465164
-30.86,200,503.474609
-48.52999,142,503.577421
-28.989998,200,503.613839
-29.08,200,503.687509
-15.740021,250,503.767807
-28.74,200,503.933044
-16.66,94,504.019778
-17.680004,78,504.044601
-3.9799862,146,504.094377
-4.1299973,180,504.110397
-27.75,200,504.163838
-31.289999,200,504.174862
-16.240011,121,504.457023
22.20005,249,504.507738
-15.530015,121,504.538697
7.1300087,166,538.700718
-26.84,200,538.707567
-15.890011,162,538.796579
-30.289999,200,538.859472
-32.300003,200,538.901814
-3.7099934,136,539.016249
-27.96,200,539.170222
9.780064,225,539.295652
-29.16,200,539.429626
-26.970001,200,539.487793
-15.870001,186,539.487793
-15.520016,250,539.487793
-4.4899693,270,539.539233
-28.49,108,539.610106
-30.59,200,539.643625
-29.53,24,539.68245
-16.20001,124,539.85759
-29.4,131,539.879172
-1.8499947,279,540.018383
-15.55,112,540.028553
-2.8799973,211,540.068464
-27.05,200,540.11216
-3.9499989,188,540.137006
-17.840004,26,540.24859
-28.64,200,571.330682
-4.080002,224,571.393849
5.170185,303,571.423857
-29.39,200,571.502444
-29.67,200,571.579169
12.200157,248,571.705527
-14.260016,250,571.858846
-16.12002,200,572.032282
4.8100967,370,572.076902
-27.89,200,572.086708
-27.850002,200,572.114377
-27.38,200,572.191007
-28.689999,200,572.266678
-29.06,200,572.395904
-16.720013,126,572.529726
-30.99,200,572.585135
-15.190022,155,572.811747
-1.149971,216,572.880906
-31.99,200,572.885924
-27.829998,200,572.923687
-5.24,85,604.047172
-28.15,200,604.184106
-16.270027,207,604.362909
-15.420015,171,604.580612
-47.82997,170,604.660194
-3.880001,259,604.677063
-29.92,200,604.73858
-28.53,200,604.743582
-16.43,115,604.788738
-30.97,200,604.815924
-28.519999,200,604.938434
-15.92002,99,605.04996
-35.88,99,605.116426
-47.949966,170,605.298401
-27.400002,200,605.484757
-9.27998,248,605.504457
-31.279999,200,605.533591
-27.62,200,605.559101
-28.82,200,605.674491
-31.14,200,605.780494
-29.449999,200,605.84374
-28.51,200,635.17561
-17.890003,171,635.298585
-17.250002,117,635.349671
-27.52,200,635.353394
-27.75,200,635.372033
-28.19,200,635.53269
-15.050011,250,635.588274
-28.51,200,635.691085
-17.320005,140,635.836545
-28.19,200,635.875683
-28.990002,200,636.091604
-16.480011,250,636.205645
-15.480023,250,636.267241
-27.829998,200,636.344862
10.930092,252,636.47753
-29.22,200,636.607468
12.380024,260,636.692435
-28.189999,200,636.867364
-1.9299774,270,636.921462
-28.88,200,636.980582
-31.029999,200,668.042288
-28.839998,200,668.244644
-16.470015,250,668.301246
-28.59,200,668.372066
-29.44,200,668.449688
-17.2,127,668.454053
-2.2900066,210,668.649409
-17.619982,250,668.843782
0.5900078,268,669.041608
-28.84,200,669.132564
-28.130001,200,669.220375
-27.31,200,669.225453
-2.2599869,271,669.287718
-2.7199593,270,669.344483
-28.48,200,669.43088
-15.910018,143,669.587683
-25.860003,200,669.614505
47.55996,184,669.918373
-27.68,200,698.178795
-22.340021,234,698.224525
-28.58,200,698.23621
-28.009998,200,698.289297
-15.590022,242,698.553752
-28.64,200,698.572483
-29.48,200,698.607184
-16.42,114,698.684112
-29.289999,200,698.97829
-27.850002,200,699.042513
-27.630001,200,699.098449
-2.8599834,270,699.200721
-5.2599983,159,699.33399
-26.480001,200,699.425259
-16.420013,109,699.481665
-15.030032,238,699.530863
-15.400012,250,699.55896
-28.49,118,699.765008
-27.64,200,699.858094
-13.140013,243,699.905247
-14.180015,250,729.515998
-29.189999,200,729.58418
-27.979998,200,729.669375
-2.4000168,240,729.677499
-27.260002,200,729.889092
-29.179998,80,729.892785
-27.480001,200,729.988803
-17.330015,194,730.261266
-2.860014,300,730.428859
-27.94,200,730.451213
37.820084,413,730.461563
-35.96001,220,730.518426
-17.160019,200,730.65743
-13.82003,218,730.733179
-31.21,200,730.762069
-32.800003,200,731.072688
-15.640016,153,731.164938
-27.699999,200,731.261296
9.930054,212,731.337416
8.820026,182,731.464756
-1.2899666,270,761.439608
-30.199999,200,761.443782
-5.75,57,761.62986
9.600018,119,761.62986
-16.100006,142,761.788289
-1.6199512,270,761.925062
-15.880016,95,761.946352
38.419823,405,762.15134
-3.3699703,168,762.194383
-13.920029,250,762.273907
23.74025,384,762.449834
-27.39,200,762.453727
52.179962,444,762.572005
-26.330002,200,762.591559
-11.94001,250,762.808605
-29.239998,200,762.8979
-16.080017,87,762.929821
-2.859991,151,763.013075
-14.780025,250,763.042692
-15.47003,219,763.0653
-16.780006,85,789.767253
-29.099998,200,790.108612
9.830093,185,790.292055
-29.4,200,790.328098
24.28022,370,790.380002
37.26998,376,790.551669
-1.4699593,300,790.716641
10.620026,252,790.747963
11.490078,350,790.838893
-3.9099865,133,790.940433
-15.34003,250,791.115925
-27.900002,200,791.120876
-26.630001,200,791.154748
8.710007,183,791.4669
-27.41,200,791.565966
-16.850023,250,791.586398
-27.880001,200,791.650983
-27.43,192,818.99833
-18.480011,245,819.165951
-0.2999897,300,819.203805
-35.979992,149,819.214796
-1.9899616,300,819.372993
-27.08,200,819.430667
-29.82,88,819.509417
-1.3899574,266,819.581928
-27.04,200,819.795676
-31.72,108,819.821996
10.020081,325,820.011927
-29.38,200,820.011927
-27.720001,200,820.024673
-29.63,141,820.15372
-4.599989,103,820.222617
-27.210001,200,820.239001
-15.810004,198,820.305703
-15.8600025,126,820.507094
-29.64,85,820.563891
-28.019999,200,820.586632
-27.18,200,820.85186
-28.319998,200,851.759437
-28.220001,108,851.800145
-27.41,200,851.835605
-15.9500065,157,851.90892
-3.9399815,300,851.959531
37.58999,273,852.125073
-27.71,200,852.329371
-3.5100174,210,852.497639
-28.0,200,852.542355
-13.36002,224,852.592885
18.14014,352,852.688022
-27.59,200,852.866141
-2.4999504,270,852.943738
-27.91,200,853.196802
-1.6899853,275,853.30004
-14.110014,250,853.463915
-37.480003,61,877.161313
-13.070009,250,877.192963
-28.09,200,877.19597
-27.900002,200,877.2607
48.52997,317,877.279879
94.7898,560,877.512876
-27.09,200,877.529295
-3.5300026,138,877.699533
-28.74,168,877.711348
-26.93,200,877.915404
-28.72,200,878.038751
-28.15,200,878.062153
-29.49,30,878.175328
-30.07,18,878.245537
9.970039,278,878.254671
-16.28001,145,878.278935
-28.55,200,878.336501
-34.83003,202,878.511177
-27.7,126,878.527393
22.750084,228,878.797328
-3.9100094,142,878.801845
24.410221,369,878.973004
-28.519999,200,879.051481
-14.200031,250,909.816251
-14.960016,228,909.819289
-16.93,48,909.83644
-27.61,200,909.876482
-0.29997635,267,910.120399
-34.920006,220,910.400802
-0.76999664,270,910.42513
-15.080016,186,910.528306
76.1399,302,910.538609
-28.439999,200,910.619503
-17.230003,55,910.734327
-27.43,200,910.867942
10.939999,299,910.906774
-15.440009,151,911.066833
35.70005,378,911.202921
-34.61001,220,911.440037
-26.820002,200,911.486419
11.280228,350,937.079132
25.590199,384,937.216485
-24.05001,270,937.257086
-15.740007,126,937.318064
-14.360024,250,937.379849
22.000114,240,937.472528
24.12025,400,937.77141
-15.680018,250,937.957866
-28.589998,200,937.962081
-27.890001,200,938.016602
25.550198,353,938.064003
-27.79,200,938.069857
-30.539999,121,938.359423
10.710026,246,938.628793
22.760239,400,938.636923
-28.1,200,938.682448
-29.550001,200,938.744974
-15.150027,190,938.773504
17.450119,390,964.300609
-17.530003,30,964.320434
11.730225,252,964.438129
-1.7500095,246,965.01111
-14.370032,233,965.077492
-2.54002,210,965.113919
64.35999,342,965.125214
-3.459978,210,965.13199
-2.4400082,282,965.196535
-3.7100239,300,965.224702
-16.740005,81,965.395038
-16.190004,144,965.585103
-17.570004,134,965.756257
-2.8600216,168,965.770304
-27.89,200,965.890626
25.15028,391,965.943694
22.560032,227,966.005451
-29.539999,90,966.101437
-16.21002,120,966.197519
16.570118,273,992.684096
0.040039062,270,992.827929
-29.23,48,992.834434
-30.349998,199,993.032399
-27.26,96,993.176135
-0.65000534,246,993.343188
24.980263,366,993.367302
25.360134,299,993.485822
11.590256,270,993.536805
-12.969999,240,993.708463
-30.28,89,993.822083
23.90028,334,993.827379
-15.800016,250,993.940267
-35.070004,174,993.940267
9.07999,168,994.325479
11.330193,285,1017.55074
11.260269,337,1017.620952
-13.940014,250,1017.77407
-2.139965,253,1017.788238
-15.16003,250,1017.894326
