#{"t_start": 1781366624.4062605, "env_id": "None"}
r,l,t
-0.5899544,300,1433.026671
147.55023,445,1433.200249
164.17996,552,1460.541857
128.77017,374,1461.354061
30.940228,447,1461.381598
-29.86,12,1461.412998
57.229897,530,1461.646803
4.320099,350,1461.672054
179.29005,558,1461.687482
-3.9699802,96,1462.161999
107.10042,539,1462.280091
91.25003,371,1462.407495
-16.580006,42,1462.42505
-1.4199829,256,1462.911914
-5.0899963,42,1487.918403
150.63986,564,1487.967336
104.30003,371,1488.260934
44.690132,342,1488.364258
-16.380007,110,1488.455359
-9.78002,222,1488.461007
46.740044,195,1488.782915
1.6400814,132,1488.963586
50.860077,397,1489.189121
162.95963,552,1489.3275
-14.85003,204,1489.442757
-29.09,35,1489.620799
61.330032,179,1489.685717
-31.84,156,1489.763149
-29.59,30,1489.768789
136.1203,605,1517.493898
-29.62,18,1517.569344
-15.500022,138,1517.599418
131.76987,280,1517.855945
-13.90003,219,1517.880741
46.9001,152,1518.234535
20.080032,108,1518.298969
-1.6399937,207,1518.435876
143.22011,454,1518.453374
192.80031,664,1518.493587
77.99006,360,1518.526546
154.99998,683,1518.74604
-13.490009,199,1519.042724
-15.610022,168,1519.137407
35.110092,191,1519.217472
64.500244,423,1549.477385
11.350117,320,1549.692304
-35.77002,180,1549.775645
119.629944,425,1549.974422
49.36004,318,1549.9957
49.560074,247,1550.220936
20.540077,126,1550.427854
-34.08001,200,1550.473867
-30.539999,60,1550.526696
-15.880015,210,1551.041607
103.85997,326,1551.332417
94.58985,650,1551.394454
221.53967,560,1551.5889
-13.140041,216,1551.610902
-4.1100006,84,1579.98511
50.539993,367,1580.238264
204.60974,417,1580.410731
24.670254,317,1580.512111
210.3807,534,1580.563263
35.38999,157,1580.660556
62.430023,240,1580.674165
-16.650013,72,1580.731221
-24.29999,120,1581.090882
-29.15,102,1581.108889
77.35999,397,1581.183182
135.60992,440,1581.322052
21.940105,138,1581.345325
42.48018,269,1581.425702
-17.27,29,1581.478125
-17.320002,24,1581.537723
-15.130008,250,1581.634415
-31.06,200,1582.017824
60.08004,160,1613.359472
62.35002,209,1613.419105
119.94992,367,1613.467821
62.460014,212,1613.706843
13.000175,350,1613.789168
90.559875,361,1613.927639
-36.19001,112,1614.410364
47.67003,168,1614.43628
103.28984,343,1614.673167
49.59002,294,1614.768522
164.60988,497,1614.904429
100.790085,228,1615.485121
192.45015,471,1615.53323
3.480011,258,1642.631257
116.56993,264,1642.731817
-16.360008,60,1642.867262
52.15992,280,1642.909569
-17.470001,24,1642.969208
7.220024,72,1643.025779
75.64003,228,1643.228609
257.70026,717,1643.287145
87.87015,525,1643.562239
176.63004,674,1643.562239
-15.220021,150,1644.285058
114.649994,518,1644.630753
52.98993,395,1667.910536
9.600128,350,1667.994539
177.89024,510,1668.184358
-18.590015,250,1668.247832
149.94022,540,1668.272448
92.36991,507,1668.409233
62.939995,216,1668.454893
20.560047,84,1668.628441
255.8905,707,1669.085081
-15.010024,162,1669.300766
-28.619999,200,1669.311117
-17.490002,30,1669.457191
64.18991,295,1669.509504
8.270012,132,1669.965278
105.680115,414,1670.027783
5.9600945,270,1701.634055
-4.179987,114,1701.7895
6.7700043,42,1701.977063
136.0007,472,1702.156076
164.05,559,1702.368871
41.050217,373,1702.489785
72.45003,628,1702.533321
162.75992,548,1703.220292
61.570076,192,1703.220292
20.530197,370,1703.287388
76.98988,315,1703.659313
43.610146,460,1727.200822
254.41003,628,1727.200822
-4.8700066,90,1727.595938
152.47058,429,1727.616209
62.48996,222,1727.723032
115.780045,306,1727.760008
-4.88999,42,1727.808134
148.4202,528,1728.018646
9.120003,114,1728.317395
86.60005,420,1728.343036
76.15003,258,1728.357972
10.220028,222,1728.609525
22.060081,234,1728.801315
-17.140003,36,1728.972324
75.54005,234,1755.071124
180.2402,603,1755.096841
46.66005,111,1755.096841
46.76996,126,1755.475682
-1.0099659,300,1755.665286
-31.300001,192,1755.901598
160.59021,378,1755.954772
62.660095,216,1756.00806
162.91003,528,1756.077593
67.60004,204,1756.355462
240.72928,483,1756.444968
51.330063,348,1756.566641
-4.7499886,67,1756.655457
7.590046,81,1756.807654
115.7999,258,1757.237691
90.44001,402,1789.327556
35.650085,337,1789.351455
11.140053,246,1789.545492
176.72966,536,1790.200649
159.66994,421,1790.460793
108.11011,456,1790.782215
103.27998,313,1791.022103
30.460236,432,1791.379888
34.350037,126,1791.430235
89.53,225,1791.581514
91.36996,345,1816.236944
235.1102,558,1816.34522
201.36024,900,1816.407539
-16.270014,114,1816.431514
346.6396,684,1816.640518
47.730057,206,1816.649563
-3.2899742,168,1817.095538
75.32996,279,1817.651954
89.240036,326,1817.77635
231.61987,523,1818.142109
204.76007,439,1818.208297
159.79999,339,1818.208653
77.22005,228,1818.208653
-17.560001,18,1818.250698
-2.6500206,108,1846.2227
-29.71,12,1846.282391
226.15088,752,1846.353926
194.30989,507,1846.497198
-17.270004,42,1846.703954
148.47003,424,1847.182052
-4.1499767,138,1847.356092
133.8202,477,1847.545586
174.75983,450,1847.825741
-17.27,29,1847.956175
171.46985,367,1848.162699
199.92026,555,1869.722405
134.92032,390,1869.819608
213.96033,718,1869.897023
181.28996,750,1870.06445
-1.0300045,300,1870.352921
51.879883,439,1870.464378
177.53967,430,1870.910341
131.70012,287,1871.331326
97.280045,354,1892.320496
89.63004,265,1892.557436
128.12012,390,1892.736742
278.93954,834,1892.915864
-15.290031,226,1893.254959
-14.550028,213,1893.458756
250.46054,521,1893.557006
61.96006,198,1893.802793
21.860023,138,1894.091701
393.66998,540,1894.106585
339.8106,884,1917.213744
61.750114,228,1917.24585
-17.42,24,1917.309386
34.67015,217,1917.451735
270.29974,688,1917.527782
101.61046,444,1917.65638
168.81004,666,1918.035447
63.429977,222,1918.130805
148.31032,529,1918.230977
89.13005,255,1918.323128
145.66,444,1918.371668
7.5800095,66,1918.391796
-15.320015,250,1918.517982
-4.9400005,42,1918.546875
-2.9699974,150,1918.635697
131.84013,264,1918.693278
-2.4900017,143,1948.464207
148.86008,414,1948.491118
74.5,162,1948.578287
24.170273,334,1949.002395
131.97008,327,1949.516435
191.15009,402,1949.532524
130.95987,283,1949.8212
7.890011,84,1950.249926
-16.830006,180,1950.429876
233.52985,418,1950.475008
136.57997,602,1950.994458
234.91089,499,1975.362339
190.13036,420,1975.426775
187.54059,323,1975.459195
-29.56,12,1975.476408
418.72104,858,1975.962917
8.200016,84,1976.344318
-34.03,200,1976.350576
145.20006,352,1976.38979
32.380287,450,1976.699454
103.32002,282,1976.741177
38.100113,354,1976.790595
76.1301,319,1976.80663
35.279984,163,1977.157625
22.380062,191,1977.297066
10.800003,192,2007.0845
272.33002,630,2007.227129
-9.479963,300,2007.299551
131.41998,309,2007.732644
69.57014,314,2007.772578
40.129974,116,2007.800556
76.25006,252,2007.8213
-30.15,6,2007.833953
117.68991,366,2007.931793
-17.2,30,2007.975844
-17.290003,41,2008.041956
79.519966,334,2008.936668
76.02998,222,2009.073272
133.33989,316,2009.624973
129.34995,516,2034.800814
6.7601624,350,2034.908992
-1.1499691,239,2035.225712
8.23999,84,2035.274886
94.62998,514,2035.390679
262.86032,770,2035.558203
76.509995,252,2035.750335
7.9699936,84,2035.916959
-4.419985,60,2036.222961
35.41999,237,2036.357786
133.82004,348,2036.385873
53.13009,473,2036.41633
-17.150003,42,2036.562755
35.33998,331,2036.753807
394.45038,844,2036.879835
8.67012,169,2064.607456
206.62971,402,2064.659786
187.99016,340,2064.758935
35.540092,174,2065.042162
-32.44,96,2065.146213
-3.7799835,120,2065.151242
103.61018,336,2065.273211
132.75993,302,2065.286634
42.50007,204,2065.874938
106.379974,432,2065.984601
254.72043,558,2066.070488
35.789955,234,2066.124629
49.00016,240,2066.15845
103.469925,236,2066.286503
-16.940014,250,2066.336975
149.20021,439,2066.488089
-4.4899807,90,2066.514025
7.730015,96,2103.161736
60.580063,150,2103.278002
50.43003,216,2103.295553
4.740036,204,2103.351346
24.060154,210,2103.500246
88.37006,222,2103.871093
88.230095,222,2104.146684
103.410095,248,2104.414633
116.790085,408,2104.640629
91.32002,385,2104.69019
8.670078,318,2105.072189
-16.380009,120,2105.078646
90.43004,247,2105.45487
150.56064,440,2105.529563
172.4498,384,2136.196018
-3.7899914,159,2136.229162
162.57039,588,2136.524096
-28.89,60,2136.537039
82.45998,330,2136.739694
124.92018,288,2136.919443
-3.670002,90,2137.008198
88.12996,430,2137.307592
89.64999,216,2137.324801
8.120018,93,2137.495544
126.73978,333,2137.591185
21.83009,150,2137.700817
28.71016,243,2138.240991
85.61002,453,2138.468921
61.23001,162,2138.487687
-33.78,114,2138.542398
117.999954,315,2138.552224
7.3300285,51,2138.940881
-2.199934,252,2173.145181
101.95003,236,2173.376183
86.96006,159,2173.417282
143.67993,303,2173.500974
-17.000008,39,2173.584868
7.4100304,78,2173.729302
23.460243,273,2173.832383
128.61986,191,2174.011473
133.1701,333,2174.277434
102.34018,282,2174.861192
101.93994,417,2174.911242
12.360168,294,2175.03261
33.890015,97,2175.450176
269.72998,601,2199.814744
127.35988,383,2199.824028
47.69004,171,2199.898112
-16.810005,42,2199.982501
203.20981,426,2200.0636
-31.58,84,2200.151526
91.0703,375,2200.251324
29.460045,240,2200.315716
8.190029,81,2200.40942
46.810066,111,2200.617938
-17.810001,18,2200.691836
99.71001,115,2200.730769
-29.61,27,2200.802101
-36.120003,123,2200.829033
34.570053,129,2200.943391
21.080029,99,2201.139026
23.540142,330,2201.260894
47.400024,124,2201.335815
8.770039,181,2201.546631
-32.32,148,2201.756534
59.54004,108,2201.793136
7.670021,72,2201.857308
39.169983,269,2240.162712
180.73994,592,2240.192687
340.3199,885,2240.245142
-29.68,24,2240.267874
69.11992,255,2240.998231
98.790146,390,2241.09213
-5.6500015,18,2241.098667
214.80977,725,2241.250365
61.780014,231,2241.389809
91.06996,288,2241.630051
161.08987,379,2241.734849
-29.7,21,2241.746356
56.28013,297,2241.774474
20.88002,63,2242.082501
27.280075,180,2242.105659
46.650047,117,2242.591352
75.75007,218,2242.683481
156.50027,499,2242.726345
76.02006,270,2242.904307
20.740028,64,2275.949794
25.930023,75,2276.070734
-26.970001,200,2276.319228
60.09002,87,2276.34442
61.920013,207,2276.34442
132.02016,264,2276.351022
7.4900246,60,2276.646229
74.09001,162,2276.868615
11.310211,245,2276.891562
9.790112,168,2277.246142
228.90985,552,2277.484579
10.0800705,180,2277.799437
86.24001,396,2277.799437
20.130043,102,2277.988306
-4.98999,42,2278.007535
50.52012,384,2278.44258
-28.75,60,2278.485183
177.22005,410,2310.970107
104.44998,360,2311.206597
9.419975,165,2311.284547
160.34973,329,2311.336344
-3.6099758,114,2311.340366
36.530083,277,2311.590989
-4.909994,39,2311.756278
22.11002,183,2312.101667
75.93995,225,2312.208165
139.7498,640,2312.25395
103.91995,258,2312.499871
160.22977,424,2312.731729
-17.410004,30,2312.882699
171.56001,432,2312.932652
77.909874,399,2313.177354
-4.75,63,2313.224333
115.76994,249,2344.465238
159.92012,395,2344.722597
2.8801537,318,2344.840963
162.47028,387,2345.014552
63.600044,226,2345.03355
47.269974,84,2345.439651
35.930016,237,2345.460932
131.52,286,2345.657102
187.06009,271,2345.795006
176.63997,456,2345.806315
88.210106,246,2345.944597
-3.310007,69,2346.157779
8.6300125,81,2346.354514
8.060051,93,2346.631123
28.980083,252,2346.716789
30.270245,282,2346.886922
49.7901,246,2346.903534
120.22006,521,2378.18225
20.740074,120,2378.226609
196.19997,520,2378.374044
68.32006,288,2378.503742
-29.3,21,2378.598474
8.389996,120,2378.784275
11.600094,350,2379.063404
33.240074,102,2379.099292
102.50023,195,2379.114627
210.04115,556,2379.273965
184.57996,365,2379.38975
148.34988,437,2379.578933
-4.1699924,69,2379.6116
-17.04,126,2379.724252
-17.730003,33,2379.749002
-16.940002,45,2379.99351
35.28003,220,2409.695388
-5.2099953,39,2409.703053
-29.8,6,2409.729207
163.03976,418,2409.925322
-29.73,9,2409.966523
37.88015,355,2410.037516
8.18005,117,2410.471985
92.59989,453,2410.770355
-2.8300037,93,2410.914519
83.86011,275,2410.969583
180.75003,480,2411.183306
112.81024,418,2411.20674
-25.040007,270,2411.296597
156.08046,499,2411.504117
-4.5499954,63,2411.616113
-16.730007,90,2411.636476
6.5000076,24,2411.75042
253.43015,516,2440.590255
61.200035,186,2440.595217
63.599937,291,2440.664999
-4.859991,39,2440.81384
-16.730007,69,2440.866601
173.97986,272,2441.156204
22.460033,204,2441.383936
60.970047,183,2441.576902
55.34014,498,2441.620008
79.09002,387,2441.695578
133.7798,381,2441.781676
158.42003,272,2441.885028
33.46003,81,2441.957935
46.77005,105,2442.014288
35.919983,237,2442.121606
194.67026,657,2442.250194
-29.64,15,2442.329681
-29.64,15,2442.396999
-18.060001,126,2442.459493
22.370003,93,2442.598141
10.470074,146,2476.472522
176.88986,422,2476.596895
-9.49996,300,2476.702696
36.53,344,2476.724769
91.18992,354,2477.056759
116.350296,334,2477.626672
159.55963,369,2477.638527
77.12991,252,2478.112424
248.57986,619,2478.118534
-4.1299973,108,2478.20279
138.8101,300,2478.249345
130.15,354,2478.432805
-15.460017,108,2478.943183
12.4300995,350,2508.209752
76.27996,189,2508.319584
46.600113,156,2508.404742
186.46033,474,2508.538252
-34.280003,220,2508.655429
-17.140003,46,2508.734022
-29.83,9,2508.773402
218.15987,368,2508.800045
-17.560001,18,2508.878984
-29.66,12,2508.931868
22.510056,313,2509.025934
-29.56,42,2509.117385
-0.89001274,192,2509.129069
41.13002,144,2509.134535
-30.02,3,2509.134535
-29.9,21,2509.223542
107.37993,336,2509.525607
19.760033,84,2509.887376
75.06006,176,2509.9915
146.70998,309,2510.142939
147.8601,432,2510.470336
68.780045,352,2543.2529
296.33035,453,2543.644087
132.6,260,2543.673919
76.520096,272,2543.832359
116.0499,204,2543.845797
-17.23,30,2543.999809
34.170044,114,2544.208209
33.190033,82,2544.245567
190.91031,559,2544.278808
-5.609991,159,2544.455744
287.84985,791,2544.889337
204.35979,507,2545.278635
69.05006,219,2571.962577
89.360176,318,2572.022351
156.11009,375,2572.096364
1.7400684,204,2572.161318
185.72018,417,2572.264571
-29.93,9,2572.312688
66.9201,169,2572.87172
189.56,525,2572.881946
-23.210018,211,2573.022554
214.3999,788,2573.180615
101.97011,216,2573.200533
-29.92,3,2573.209683
7.8200073,78,2573.360541
-29.43,24,2573.578321
-4.440008,51,2573.657433
87.61002,147,2573.936723
327.6303,777,2574.311642
-28.869999,165,2603.650423
164.77025,477,2604.207931
189.56964,462,2604.283186
82.83004,330,2604.338818
-4.8800087,57,2604.499486
101.06003,250,2604.525828
22.440113,207,2604.564233
20.030018,87,2604.806252
218.20999,443,2605.345367
60.619972,156,2605.365431
163.8203,528,2605.849753
62.73018,304,2606.052675
60.610023,123,2606.266138
150.13022,480,2606.49448
-30.02,3,2606.518939
-17.55,27,2636.616793
76.18004,342,2636.631898
-29.73,9,2636.676513
63.54998,309,2636.722441
-30.3,81,2636.73984
47.80996,161,2637.002172
33.380043,258,2637.018109
106.339935,504,2637.368767
113.37016,300,2637.547476
35.560043,184,2637.547476
76.01005,246,2637.815226
88.84001,255,2637.96684
-16.160019,250,2638.287594
34.410088,174,2638.756578
89.46999,224,2638.757588
91.540184,429,2638.935648
77.78999,297,2638.955573
-5.109989,39,2638.969374
89.51003,282,2639.067156
48.840027,228,2639.256653
34.070038,108,2672.357542
-27.880001,200,2672.374988
7.0300217,78,2672.386477
-29.93,9,2672.395272
-30.0,6,2672.400202
265.6299,542,2672.724045
41.01008,153,2672.999006
188.26003,338,2673.516064
132.79025,324,2673.571376
47.630066,138,2673.576569
85.2701,387,2673.653284
-24.720003,51,2673.742343
23.55029,372,2673.912895
215.33989,471,2673.988802
163.89989,447,2674.252779
73.73004,155,2674.327891
-30.16,198,2706.749453
-3.729971,131,2706.799169
61.480034,211,2706.982673
88.00004,189,2707.621342
146.88033,401,2707.683928
74.15015,312,2707.718925
144.54985,258,2707.74935
89.269905,351,2708.267083
184.19075,738,2708.304777
102.5099,300,2708.39516
-4.06999,60,2708.672555
101.34007,210,2708.676947
-29.849998,81,2708.683642
-4.1900063,66,2709.166098
-1.5199566,300,2709.262199
-17.800001,12,2709.357877
135.63997,534,2735.858375
175.74994,400,2736.102899
60.370056,126,2736.170517
172.8602,425,2736.217564
127.7702,171,2736.248291
63.270027,283,2736.438745
102.37007,390,2736.521836
144.96986,289,2737.076087
-17.39,21,2737.18582
87.62997,222,2737.226689
16.760082,256,2737.468845
30.130371,352,2737.91397
170.4903,267,2737.93255
126.94997,297,2737.984269
87.33994,150,2738.054944
333.6504,597,2738.082444
128.96016,210,2778.457789
265.61935,508,2778.673382
34.91002,189,2779.035481
104.200134,286,2779.37711
-16.130013,105,2779.541972
-4.8899937,42,2779.755695
-17.880001,15,2779.843142
102.49008,240,2779.849693
143.02019,456,2779.868608
-5.289999,27,2780.019223
106.44014,422,2780.173266
120.73985,405,2780.180708
331.98993,465,2780.385631
-16.61,78,2780.494565
99.38028,444,2780.78128
21.120045,171,2806.365652
76.31994,241,2806.92293
35.67002,140,2806.929986
76.04002,207,2807.362209
143.48006,322,2807.660549
177.8101,390,2807.759325
186.00966,468,2807.868802
73.330055,126,2808.068897
106.49989,447,2808.25831
116.940155,280,2808.615394
117.91002,291,2808.725511
240.06015,697,2808.86767
-4.999998,33,2809.04982
6.9600105,48,2809.07633
62.90001,258,2841.122443
22.300018,93,2841.235221
62.54014,282,2841.288934
-4.5300007,147,2841.373713
219.61038,319,2841.507169
49.479958,285,2841.513133
-17.630001,15,2841.569465
75.74,210,2841.693359
79.56994,306,2841.720023
47.100105,138,2841.767118
-16.590004,81,2841.887021
-17.260002,33,2841.892432
-4.099991,63,2842.066203
8.810089,126,2842.176358
-29.9,6,2842.300917
-30.189999,200,2842.372523
68.13994,263,2842.565238
90.60996,407,2843.043108
102.200165,285,2843.301544
115.97981,189,2843.436739
145.04984,234,2843.454893
90.81007,277,2879.924207
-4.5700054,90,2880.062089
105.0,342,2880.086136
-16.450006,72,2880.130131
100.76987,438,2880.277048
7.3900146,60,2880.391013
1.0300579,141,2880.415397
96.79993,474,2880.502614
-31.119999,138,2880.685694
49.630005,296,2880.73684
-15.390011,79,2880.766127
33.55013,156,2880.804036
-10.130022,132,2880.8986
7.64003,60,2881.097686
47.110023,100,2881.180926
64.11,275,2881.210564
7.7300186,66,2881.226521
-29.85,6,2881.255546
-5.109997,39,2881.440432
76.75991,226,2881.510184
23.040146,252,2881.968749
-28.59,200,2882.304109
63.470146,297,2916.254376
-3.5599937,87,2916.313809
122.18994,444,2916.371285
-5.51,24,2916.424234
90.30992,294,2916.638162
-16.520006,48,2916.652318
101.820206,315,2916.671941
-17.780003,15,2916.725606
91.46002,393,2916.786325
-17.220001,24,2916.842078
50.829895,255,2916.904462
19.67007,163,2917.02355
-15.800013,114,2917.207183
86.09003,103,2917.267221
7.3500214,49,2917.437742
273.71964,704,2917.852502
-1.5799599,259,2917.858191
-17.260015,250,2918.016181
-29.76,12,2918.105672
-17.130001,30,2918.348934
-29.9,6,2918.398799
281.75952,453,2947.191809
-9.059925,270,2947.221852
-29.64,15,2947.25628
98.400085,360,2947.270092
170.40991,342,2947.303777
-29.66,12,2947.354437
-17.420006,49,2947.471653
20.11,40,2947.531497
115.95993,223,2947.557466
138.31033,311,2947.557466
131.00981,240,2947.631031
-17.440002,21,2947.71894
-16.850002,42,2947.900218
46.800087,147,2947.900218
35.05004,201,2948.085293
34.950012,175,2948.27796
33.500088,134,2948.491439
-3.8199577,135,2948.689876
-17.120007,45,2948.695684
-48.299988,102,2948.748159
6.1900597,237,2948.973695
227.68039,326,2949.016313
24.650166,362,2949.089038
218.56963,406,2982.73571
194.5599,554,2982.767556
8.660053,141,2982.964717
61.950027,207,2983.05382
-29.92,3,2983.067613
60.220024,105,2983.233826
34.570084,132,2983.324662
10.480148,350,2983.67151
89.11994,274,2983.703286
22.900196,231,2984.118895
26.850132,153,2984.127495
37.990204,384,2984.246623
46.720055,108,2984.749907
87.12003,129,2984.876014
61.95009,251,2985.105735
-17.46,28,2985.282411
229.82037,669,3016.278087
60.270058,126,3016.346653
104.20012,342,3016.392775
305.1705,448,3016.424281
131.10988,495,3016.46613
6.800022,42,3016.518357
-17.060001,33,3016.560823
-3.740015,114,3016.73722
51.259857,430,3017.507439
119.05026,271,3017.635769
178.58992,550,3017.642168
-29.98,9,3017.677902
50.27002,330,3017.847756
-17.590002,21,3018.032064
249.37012,438,3018.032064
7.920044,72,3018.054852
72.200005,348,3018.120832
-5.199995,33,3018.180413
14.16008,108,3018.288811
-4.719986,45,3018.509432
145.72023,368,3018.544544
8.200008,100,3048.775175
15.450241,242,3048.899498
85.930046,147,3049.383086
196.58006,627,3049.544538
49.239937,285,3049.697035
-29.74,60,3049.729122
-17.53,30,3049.900723
76.370094,330,3049.973349
-29.43,39,3050.176025
24.050232,284,3050.465845
-13.560028,201,3050.674888
8.090046,246,3073.333424
150.28032,515,3073.394211
220.29973,620,3073.542905
-17.130005,45,3073.589895
98.78999,378,3073.666178
130.1702,250,3073.711468
-17.3,27,3073.821901
158.70021,456,3073.842647
314.13065,709,3074.042761
-4.300009,58,3074.074131
192.86021,409,3074.282346
-37.85002,159,3074.299359
99.19011,332,3074.814162
62.240005,204,3075.028882
-16.690012,331,3075.580102
73.01004,279,3075.580102
192.8797,456,3075.613345
164.4902,474,3107.587656
103.39017,261,3107.770214
64.40997,327,3108.308578
175.65988,585,3108.314223
19.760075,165,3108.362901
48.250015,222,3108.378723
-29.85,6,3108.407449
20.680077,135,3108.417331
36.78,258,3108.54155
-5.2199917,30,3108.551725
-4.6199856,90,3108.767823
179.6303,606,3108.837301
-4.5999947,48,3109.070694
102.11992,207,3109.290195
35.130157,210,3109.303443
-17.27,24,3109.427245
35.60019,207,3109.804062
11.8501625,294,3140.860437
159.24976,372,3141.058161
20.910015,99,3141.119692
148.04987,397,3141.32387
226.60983,669,3141.414104
-5.740011,114,3141.594483
-5.1399975,42,3141.614411
-29.59,15,3141.66729
64.67984,444,3142.091286
43.410126,279,3142.167976
8.980015,230,3142.425759
-29.49,60,3142.445585
157.81004,479,3142.587232
194.21082,514,3142.630009
-2.6999912,138,3142.75293
76.22996,234,3142.793142
-4.5999966,84,3142.851058
105.58998,366,3142.88123
-17.120003,42,3143.159946
103.82001,375,3174.908723
61.63005,261,3175.328223
36.169952,174,3175.359143
213.06012,335,3175.467322
-5.249998,33,3175.505085
172.76006,315,3175.530768
27.170185,400,3176.128886
175.13013,441,3176.2093
68.55008,237,3176.347488
-18.070015,250,3176.635757
20.960026,270,3176.706003
185.77985,552,3176.774019
-53.789955,190,3201.126737
189.02008,370,3201.247687
-2.5499935,144,3201.400314
131.67004,604,3201.726975
-31.529999,69,3201.73322
61.520004,208,3201.786022
45.98004,84,3202.172604
11.120033,246,3202.322032
161.82002,404,3202.421057
-5.289999,27,3202.484354
21.82003,132,3202.497262
64.78002,387,3202.793484
46.400017,78,3202.86874
19.760029,78,3202.87834
144.18965,526,3202.892187
148.39015,335,3202.922817
-17.580002,15,3202.957394
-17.87,9,3203.004092
-4.8199863,60,3203.226693
35.970047,237,3203.387899
33.22009,99,3203.395414
61.69004,363,3231.622601
-17.230005,45,3231.664636
7.520027,72,3231.935029
143.5801,260,3232.056035
-5.040003,36,3232.079676
145.40985,348,3232.128323
-15.720011,250,3232.183683
101.06993,255,3232.399564
34.16001,87,3232.457606
162.94962,432,3233.812113
250.20999,529,3234.066564
63.579895,300,3234.095722
196.2402,645,3234.127686
158.18016,417,3259.068316
161.3302,462,3259.199977
20.170048,78,3259.213036
45.670036,75,3259.252453
-29.8,6,3259.279006
-18.690004,66,3259.489543
0.78001785,138,3259.504375
-29.95,6,3259.518632
225.28987,531,3259.639978
266.34018,486,3259.663173
47.13005,117,3259.796614
9.330032,183,3260.045934
35.580032,147,3260.36471
48.94995,201,3260.829562
75.600044,235,3260.845691
89.3002,270,3260.861543
224.34071,510,3261.082674
95.259865,461,3261.498255
49.510025,217,3296.991679
159.75966,450,3297.244318
101.359924,227,3297.472224
36.209953,273,3297.864748
263.44995,348,3298.018508
209.3997,505,3298.036546
36.490204,389,3298.189954
-29.61,12,3298.246288
7.990074,115,3298.398574
-29.49,15,3298.477427
116.21988,279,3298.545169
1.4000454,174,3298.867841
9.919987,117,3299.147654
22.29002,150,3299.248954
222.06004,510,3299.290397
-12.689981,117,3328.678049
221.5304,544,3328.810359
34.979973,138,3329.018442
164.10963,533,3329.260193
160.8502,412,3329.266088
80.3299,368,3329.276723
-29.95,6,3329.2958
-4.690012,159,3329.861172
101.46008,210,3329.888218
173.05963,327,3330.10628
44.910027,179,3330.229271
-17.560001,18,3330.452899
-29.8,6,3330.48369
85.39001,123,3330.598504
104.44983,402,3330.648185
89.01991,248,3330.689821
157.36002,387,3330.751968
-17.010002,33,3330.767729
33.430077,108,3330.779247
-6.159977,300,3330.943322
-29.53,39,3330.954953
19.670025,63,3330.975522
8.79002,141,3331.197454
-29.97,3,3331.214508
-17.560001,18,3331.301526
28.910011,141,3364.211739
33.16018,340,3364.260023
33.520065,99,3364.647098
158.93037,269,3364.736993
89.799995,255,3364.944429
129.21999,192,3364.976756
155.35005,391,3365.062943
66.86999,129,3365.194753
146.76012,387,3365.214102
-29.59,15,3365.260412
-17.59,21,3365.302387
279.65042,503,3365.552738
101.69006,183,3365.709693
89.1801,243,3390.120513
236.67017,693,3390.132681
159.60011,321,3390.176503
16.180077,249,3390.181373
-31.740002,200,3390.23831
49.27997,315,3390.243608
-29.41,52,3390.377905
52.369865,446,3390.4272
157.82005,217,3390.45278
-17.460003,33,3390.502935
35.129974,129,3390.666013
33.880093,129,3390.7228
22.530125,195,3390.870743
-4.7099915,39,3390.883347
34.850166,195,3391.244508
86.89007,300,3391.340119
-3.7399979,117,3391.383107
129.02988,198,3391.514283
89.18005,255,3391.566509
19.33004,57,3391.62693
64.54001,324,3426.109788
96.51013,456,3426.324706
136.31967,600,3426.437037
187.42996,328,3426.452742
184.9602,333,3426.538817
267.30023,448,3426.761626
78.32989,444,3426.923761
259.42014,779,3427.028938
-17.670002,24,3427.034377
-12.610001,61,3427.039983
50.100037,246,3427.556941
-42.73001,238,3427.621685
9.030037,141,3427.67442
86.340065,141,3427.680218
172.49995,314,3427.752158
-16.740005,36,3457.422737
8.43,66,3457.543008
60.030052,105,3457.60361
-2.940012,129,3457.760486
264.18045,510,3457.955375
133.57993,307,3457.972633
-5.139988,42,3458.122592
49.240067,159,3458.207581
-17.59,21,3458.294254
169.05008,595,3458.670627
63.13009,315,3458.695659
5.9600296,168,3458.881201
20.660027,84,3459.051539
69.850075,297,3459.075996
-17.220001,24,3459.19407
-17.310001,33,3459.2201
-17.75,12,3459.279948
175.16025,381,3459.305638
-30.01,57,3459.565365
101.14012,192,3459.620303
64.51017,375,3487.772499
340.0907,522,3487.832476
133.61986,345,3487.964437
58.789963,93,3488.150785
-31.41,200,3488.70206
190.60008,417,3488.853524
72.15004,387,3489.02016
118.39995,336,3489.18145
-29.97,3,3489.197504
33.180046,90,3489.284161
132.56018,378,3489.331583
21.510143,162,3489.476981
59.69998,309,3489.585272
241.06976,569,3490.034206
62.120155,225,3514.96141
244.88019,472,3515.017511
81.780014,188,3515.045884
42.780052,183,3515.183528
7.3700256,69,3515.425027
141.0901,324,3515.473673
20.24002,57,3515.67798
7.590229,232,3515.748472
119.04999,330,3515.797922
159.00978,397,3515.847415
50.91996,288,3516.104852
90.54001,300,3516.127771
63.989883,338,3516.227924
-4.9400043,36,3516.26857
89.32005,171,3516.329106
-17.130001,27,3516.437268
76.41997,288,3516.559465
116.99988,246,3516.752168
103.10988,281,3516.94786
23.860233,264,3546.171009
15.070015,159,3546.345541
