#{"t_start": 1781285167.7912755, "env_id": "None"}
r,l,t
-17.23,88,14.350185
-16.700003,48,14.357822
-16.140009,64,14.369846
-16.880001,65,14.380378
-29.75,21,14.401467
-29.66,29,14.434801
-29.04,42,14.440411
-29.38,35,14.441171
-17.510002,29,14.457314
-29.89,10,14.466669
-29.21,37,14.466669
-17.370003,39,14.492233
-17.710001,23,14.507417
-17.130001,40,14.525666
-28.76,92,14.559175
-4.8899956,132,14.560735
-17.62,24,14.560735
-17.170004,43,14.560735
-17.04,44,14.569153
-16.660007,47,14.599659
-29.83,34,14.608441
-29.64,25,14.625538
-28.92,83,14.629358
-29.62,18,14.646456
-17.31,33,14.646456
-30.02,3,14.656571
-29.21,39,14.657841
-29.66,32,14.682461
-17.740004,31,14.705373
-29.94,5,14.715849
-16.490005,64,14.715849
-29.19,31,14.731648
-17.24,36,14.731648
-16.820004,49,14.744421
-17.82,14,14.776692
-29.17,51,14.776692
-17.52,24,14.776692
-29.93,4,14.790987
-28.98,119,14.862287
-17.54,29,14.862287
-17.060001,48,14.865918
-30.03,4,14.876023
-29.41,52,14.877229
-5.1299953,63,14.88806
-4.890009,92,14.928338
-17.66,18,14.934892
-17.390001,31,14.938453
-29.4,61,14.944454
-29.77,23,14.987836
-29.59,25,15.002837
-17.620003,24,15.002837
-28.73,71,15.050834
-29.78,24,15.062918
-30.06,2,15.064498
-29.8,26,15.11107
-16.750008,103,15.120893
-16.97,59,15.140359
-17.740004,96,15.156796
-29.49,20,15.15754
-16.870003,122,15.158571
-4.950001,73,15.167866
-15.920002,159,15.191834
-30.05,11,15.192801
-29.95,11,15.225024
-17.260006,41,15.272295
-17.46,23,15.284238
-29.5,56,15.287407
-17.11,53,15.297317
-17.25,52,15.297317
-17.390003,41,15.300298
-29.93,4,15.300298
-29.91,12,15.318159
-4.099983,108,15.340061
-17.650002,17,15.341053
-16.780003,93,15.36926
-29.85,21,15.393649
-29.6,21,15.401902
-30.02,3,15.404902
-17.660002,23,15.454102
-29.439999,65,15.463049
-29.99,5,15.471574
-17.290005,39,15.499913
-29.59,86,15.517017
-16.730011,84,15.526225
-29.89,5,15.529497
-29.48,35,15.54789
10.180023,101,15.554888
-29.92,13,15.556363
-17.510004,38,15.556363
-29.7,11,15.578741
-17.59,16,15.587741
-17.93,15,15.620447
-3.6199875,145,15.631725
-17.170004,39,15.651961
-14.630003,142,15.706856
-17.3,37,15.706856
-17.420002,25,15.706856
-5.0099907,79,15.718262
-4.079998,96,15.727887
-17.110003,43,15.734905
-17.53,20,15.758923
-17.189999,41,15.807298
-17.189999,41,15.824273
-15.970007,51,15.824273
-29.41,52,15.84578
-16.940004,45,15.858507
-29.9,6,15.858507
-17.619999,19,15.899479
-16.730003,140,15.902914
-29.58,24,15.912386
-17.040005,56,15.937235
-17.01,53,15.944211
-29.93,4,15.956182
-26.900002,191,15.996896
-16.780003,80,16.006896
-17.74,11,16.025147
-37.010002,64,16.054425
-5.5200005,20,16.061191
-28.66,68,16.062768
-3.499998,63,16.062768
-1.2400074,161,16.091195
-17.470001,24,16.100201
-17.74,11,16.101198
-30.0,6,16.116472
-16.05,81,16.175224
-17.440002,41,16.182268
-5.4400063,67,16.262516
-17.25,42,16.296862
20.490005,63,16.296862
-15.820003,137,16.312205
-28.159998,83,16.339853
-28.4,102,16.363175
-17.48,20,16.401358
-17.390003,36,16.402356
-17.660004,33,16.409904
-16.280018,116,16.42374
-37.63999,52,16.441896
-17.580002,25,16.472233
-29.51,32,16.48298
-29.84,45,16.48298
-17.400002,37,16.49525
-30.01,2,16.496832
-16.28,100,16.533536
-17.89,6,16.546839
-17.43,25,16.56629
-15.3,143,16.569324
-17.54,41,16.583548
-29.87,13,16.591921
-28.78,55,16.61136
-30.05,76,16.615357
-16.610006,75,16.631387
-18.2,62,16.633386
-29.55,31,16.64333
-4.5899982,27,16.651848
-29.94,10,16.66085
-29.54,20,16.676197
6.730011,41,16.738551
-16.410007,83,16.744551
-17.740002,61,16.75425
-17.36,53,16.773463
-6.489998,88,16.800594
-17.21,28,16.809623
-17.320004,64,16.809623
-29.36,27,16.817187
-29.76,17,16.839782
-4.5799904,71,16.840775
-29.82,13,16.84878
-17.21,53,16.864798
-4.479994,106,16.867104
-17.740002,16,16.901893
-17.0,42,16.904893
-17.0,57,16.904893
-29.45,21,16.913413
-5.0099926,44,16.940713
-16.900002,67,16.964736
-17.690002,24,16.966736
-17.140001,61,16.990012
-29.83,14,17.006011
-4.1399937,63,17.045846
-29.54,20,17.051843
-17.730001,82,17.100587
9.299995,82,17.100587
-29.69,35,17.13344
-16.510008,61,17.13344
-29.59,15,17.142353
-15.390005,126,17.143548
9.060028,74,17.144548
-30.06,2,17.144548
-29.47,24,17.164213
-17.310005,48,17.168207
-29.9,11,17.174952
7.9500313,113,17.212264
-17.650003,34,17.224143
-29.73,24,17.224143
-29.38,29,17.248628
-29.1,46,17.267832
-17.820002,19,17.279899
-29.86,22,17.280899
-16.970005,46,17.291688
-5.1799984,31,17.311896
-5.34,27,17.340989
-30.08,38,17.35959
-17.550001,27,17.370184
-29.68,24,17.380711
-29.67,90,17.385717
-4.629999,97,17.401414
-29.66,17,17.413426
-30.01,2,17.415426
-29.78,14,17.425309
-15.970007,65,17.566751
-18.259998,58,17.568401
22.050041,118,17.586938
9.170002,91,17.587936
10.100048,130,17.61788
-16.560001,112,17.630445
-16.120007,85,17.636534
-29.97,3,17.641558
-29.62,39,17.669321
-29.56,30,17.67033
-29.48,34,17.681353
-29.26,27,17.694163
-17.11,48,17.695661
-29.92,13,17.729905
-30.09,5,17.74206
6.930008,46,17.763988
8.01001,40,17.774265
-28.51,152,17.774265
-29.32,55,17.779561
-5.169998,40,17.799621
-29.9,6,17.799621
7.0300064,51,17.817399
-4.899994,58,17.821744
-17.79,21,17.882773
-29.8,41,17.884044
-29.14,35,17.891553
-17.330004,35,17.905789
-30.27,68,17.924692
-16.790005,71,17.957329
-28.41,75,17.958329
-4.9500027,46,18.006579
-16.93,50,18.006579
-17.490002,26,18.026409
-17.230003,27,18.028407
-3.8300018,59,18.071958
-29.39,27,18.075374
-16.980007,80,18.086052
-2.3899994,112,18.086052
-29.91,12,18.104372
-17.66,18,18.13136
-4.399994,42,18.13136
-18.02,4,18.142392
-29.89,5,18.158288
-29.23,39,18.176672
-17.550001,27,18.182861
-17.45,17,18.182861
-30.12,8,18.182861
-4.6000023,74,18.206483
-29.97,8,18.206483
-17.7,12,18.218317
-17.67,19,18.230329
-17.36,28,18.261976
-29.75,26,18.284719
-17.49,46,18.322418
-17.24,26,18.322418
-29.93,14,18.365607
-15.830013,130,18.376501
-16.000004,117,18.397357
-17.440004,51,18.415809
-17.190002,36,18.420255
-3.1200008,201,18.439521
-17.460003,83,18.453187
-16.990002,41,18.550226
-17.210003,38,18.554679
-28.949999,51,18.563074
-4.3499985,133,18.564066
-17.240004,70,18.565065
-16.540003,74,18.565065
-16.440002,56,18.580216
-17.79,11,18.602903
-17.220001,34,18.659224
-17.0,38,18.672433
-17.180002,40,18.672433
-16.46001,53,18.728921
-2.8700142,122,18.744457
7.6000175,62,18.744457
-17.100002,37,18.766558
19.140018,61,18.766558
-16.320004,45,18.77703
-17.120005,32,18.820355
-17.45,22,18.820355
-17.36,38,18.830356
-16.530006,108,18.847758
-29.33,89,18.888988
-17.000004,33,18.907718
-17.230003,58,18.91423
-16.850002,67,18.92281
-30.01,7,18.925571
-17.130001,60,18.96034
-29.27,63,18.96234
-30.01,22,18.96234
-31.74,101,18.973009
-17.620003,24,18.985608
-29.83,24,19.025304
-4.6100025,66,19.059711
-17.640003,32,19.059711
-16.96,48,19.10006
-15.5600195,100,19.106844
-17.050009,67,19.106844
-4.6899967,61,19.141093
-29.95,6,19.151646
-17.720001,19,19.160778
6.9400253,50,19.162776
-30.03,4,19.162776
-29.43,34,19.195688
-30.0,1,19.196698
-29.81,17,19.206405
-4.76,70,19.301169
-30.01,2,19.309606
-16.610004,118,19.311115
-16.580004,53,19.311115
-16.25,92,19.321112
-5.5099983,44,19.323124
-16.780003,115,19.380373
-17.150002,62,19.380373
-17.82,9,19.410901
-5.159994,34,19.411902
-16.980003,35,19.414417
-17.130001,35,19.422419
-29.84,15,19.426425
-5.26,39,19.426425
-29.7,11,19.440361
-16.06001,101,19.44991
-18.01,3,19.460785
-16.940002,53,19.460785
-29.98,14,19.501454
-16.960007,47,19.544124
-17.0,57,19.578745
-3.4299984,64,19.58928
-29.06,60,19.591272
-29.69,30,19.635498
7.3900185,65,19.641957
-17.300003,29,19.66502
-29.47,33,19.685114
-17.460001,18,19.692122
-29.93,4,19.697146
-17.59,26,19.70416
-3.9600163,86,19.734392
-16.470013,109,19.741405
-17.68,15,19.744766
-17.150005,38,19.763954
-4.4199963,65,19.764953
-29.79,10,19.783498
-4.5000057,133,19.783498
-3.9099998,46,19.8049
-17.550003,37,19.825384
-29.66,17,19.831908
-29.51,37,19.835529
-29.85,6,19.851987
-17.68,20,19.855217
-17.390003,31,19.90261
-17.280003,55,19.924309
-17.260002,48,19.945198
-24.720001,92,19.970853
-5.3599987,49,19.981302
-29.93,4,19.981302
-15.520005,120,19.997636
-29.71,27,20.014392
-29.83,14,20.014392
-17.18,50,20.035428
-18.020002,24,20.044831
-4.289995,92,20.082319
20.310013,62,20.082319
-17.400002,27,20.085832
-17.5,27,20.085832
-17.43,20,20.085832
-17.43,25,20.141738
-17.25,37,20.175381
-29.36,36,20.176383
-29.4,36,20.176383
-30.1,6,20.188652
-29.65,43,20.196453
-17.41,33,20.22731
-17.510002,23,20.248056
-17.2,57,20.319632
-17.460005,58,20.341291
-17.290003,36,20.341291
-4.6599903,70,20.352149
37.870003,236,20.36121
-3.6900005,141,20.405532
9.490074,175,20.450461
-16.650005,56,20.472754
-29.83,9,20.473748
-29.07,63,20.526954
-16.070002,108,20.528238
-16.210007,65,20.529238
-29.46,22,20.592499
-17.330006,90,20.627133
-17.310001,78,20.632659
-17.050003,47,20.666234
-17.340004,31,20.689705
-29.54,25,20.703787
-29.99,5,20.703787
9.560009,130,20.737768
-17.32,29,20.781069
-28.939999,95,20.802737
-4.7999973,53,20.820251
-29.49,20,20.84273
-23.650002,136,20.878895
-13.710014,156,20.950148
-17.45,32,20.950148
-29.97,3,20.963917
-4.18001,107,20.965512
-4.2999973,78,20.981775
-4.7699986,55,20.981775
-4.99,52,20.994008
-17.050003,32,20.996006
-17.490002,21,21.03081
-5.3999996,23,21.053324
-17.86,8,21.053324
-17.439999,26,21.072901
-5.4100018,30,21.072901
-29.58,19,21.106227
8.740063,146,21.140355
-4.19001,56,21.150901
-17.480001,25,21.214507
-16.190002,100,21.245098
9.490032,88,21.284753
-29.31,52,21.377142
7.9000435,118,21.380163
-4.0000095,92,21.380163
-1.789999,157,21.380163
-29.97,3,21.389272
-3.189991,129,21.442395
-4.130003,141,21.442395
-3.5900135,74,21.478436
-5.380001,41,21.489196
-17.670002,19,21.492744
-17.09,46,21.504823
32.85,60,21.550223
-17.530003,40,21.550223
7.120041,137,21.583126
-16.420006,74,21.583126
-17.380001,30,21.587126
-17.450003,37,21.596173
-29.81,7,21.617062
-3.810007,71,21.667322
-16.87,69,21.674317
-5.1799965,41,21.683861
-17.100002,42,21.695359
-16.660004,49,21.704521
-17.779999,43,21.784394
-16.79,61,21.814501
-4.9500046,108,21.814501
-17.190006,61,21.834327
-29.94,5,21.84384
-16.370005,69,21.859838
-29.17,30,21.885593
-17.420002,49,21.896746
-17.52,24,21.899748
-17.380001,40,21.907748
-17.630001,20,21.907748
19.700039,105,21.915491
-30.0,6,21.923644
-29.36,22,21.971915
-29.91,7,21.990212
-16.990002,46,21.991212
-31.769999,200,22.025364
8.610004,58,22.044803
34.99996,193,22.06675
-16.970001,34,22.06775
-16.680004,70,22.073752
-30.539999,73,22.073752
-17.080002,45,22.138435
-17.180002,40,22.146987
-29.44,40,22.173303
-17.020004,40,22.173303
-29.81,12,22.177696
-29.64,15,22.177696
7.78001,76,22.177696
-30.02,3,22.186163
-36.890007,60,22.217829
47.48999,157,22.279366
-29.16,92,22.299535
-17.58,25,22.338458
7.369995,67,22.338458
-17.4,25,22.399633
8.100021,96,22.41248
21.100056,100,22.420606
-5.779999,101,22.461963
-33.530003,114,22.461963
-3.8999844,119,22.461963
-29.57,18,22.467572
7.200016,53,22.467572
-17.41,23,22.47155
-29.97,3,22.47257
-29.93,9,22.492742
-17.490002,31,22.547652
-4.7900066,52,22.606965
-16.180008,54,22.608503
19.730019,82,22.608503
33.51003,136,22.640805
-29.48,19,22.655815
-16.200012,74,22.658006
21.27002,71,22.658006
-30.0,1,22.658006
-17.030003,38,22.705898
-17.530003,25,22.705898
-29.32,28,22.726416
-17.510002,28,22.726416
-17.82,9,22.726416
-12.119934,97,22.738588
-17.74,11,22.755879
-29.27,43,22.767019
-5.6899986,27,22.795148
-18.36,100,22.797659
-29.93,34,22.821306
8.610012,91,22.834846
-17.5,27,22.856557
-17.2,60,22.872243
-16.65001,69,22.872243
-17.36,28,22.888809
-5.4900017,32,22.906808
-17.54,26,22.942122
-17.18,44,22.953686
-17.310001,38,22.953686
-17.330002,35,22.991277
-17.020012,89,23.005788
-16.510002,58,23.005788
-23.259998,109,23.013913
-17.340002,24,23.016502
-17.37,29,23.016502
-29.95,6,23.023774
-29.91,7,23.041775
-17.710001,18,23.055775
-17.480003,35,23.07398
-29.74,15,23.07398
20.290043,131,23.07398
-29.52,33,23.100079
-29.63,14,23.110084
-28.91,47,23.118108
19.170048,68,23.121219
-29.9,6,23.121219
-30.0,1,23.126394
-30.0,1,23.126394
-3.709999,55,23.203996
7.3400116,45,23.230634
-5.300003,48,23.238633
-16.170012,72,23.241333
-17.650002,17,23.241333
-3.340004,119,23.336028
20.150051,106,23.345052
47.780014,139,23.345052
-4.649994,53,23.367145
10.520016,103,23.367145
-17.470001,19,23.415625
-17.18,30,23.415625
-16.170013,72,23.422315
-17.7,22,23.422315
7.7900085,75,23.430749
-29.97,3,23.430749
-17.300003,35,23.44294
-17.52,19,23.467383
-17.54,16,23.508528
-17.85,37,23.52902
-5.1500015,38,23.542981
-16.790003,46,23.558256
-4.76001,72,23.608596
7.840019,70,23.609757
-17.650002,32,23.614447
-17.57,19,23.655444
8.090004,61,23.671172
8.010017,182,23.694373
-17.550003,27,23.723571
7.380039,96,23.797546
-16.95,47,23.809575
48.030083,184,23.819643
-29.97,8,23.829098
-16.680004,80,23.864291
8.460041,133,23.872326
-17.180004,37,23.882831
-29.83,9,23.882831
-17.310001,23,23.882831
-29.06,67,23.882831
-17.59,21,23.930321
-3.12002,132,23.933793
-29.41,22,23.933793
-17.36,23,23.93939
22.120022,135,23.93939
-17.480003,35,24.011887
-49.44999,62,24.013011
7.3900146,60,24.020984
-5.250004,98,24.045971
-5.08,50,24.049479
-17.350002,27,24.077752
-16.230011,73,24.103544
-30.14,75,24.106542
-28.55,86,24.132955
-28.869999,42,24.144869
-29.07,58,24.152869
-17.17,34,24.152869
-17.36,23,24.196657
-15.94001,105,24.284488
9.470001,125,24.294557
-16.790003,71,24.313263
45.77002,59,24.331967
-5.5099964,29,24.353752
-4.319996,116,24.375338
-29.87,13,24.388869
-17.3,37,24.388869
46.670074,120,24.423147
33.090103,120,24.449493
-28.37,61,24.545566
-4.8899937,47,24.581223
9.450081,189,24.589221
-4.3300056,99,24.589899
32.440025,81,24.62038
-17.720001,14,24.62038
8.240002,86,24.659626
-4.999996,48,24.721885
33.830105,158,24.822435
-16.790012,98,24.872854
34.24003,111,24.873852
-17.280003,30,24.894131
-17.760002,18,24.918325
98.820145,231,24.950437
9.780075,147,24.994377
-30.0,1,24.998899
10.280067,183,25.019541
21.800072,159,25.117176
-17.43,25,25.177725
-2.5300007,118,25.187242
-16.220013,83,25.199374
-8.139992,122,25.22075
-15.790006,81,25.22075
20.300056,140,25.221615
-29.71,12,25.233692
-17.73,20,25.244942
-1.0799389,129,25.277368
-29.83,19,25.300644
-5.1899967,42,25.343339
-17.100006,39,25.35032
36.360046,272,25.362066
-17.090004,46,25.408165
-4.7700005,45,25.426538
20.600029,72,25.429391
-29.96,7,25.448922
-5.1299973,46,25.472909
19.87003,88,25.473912
-17.45,22,25.495207
7.4500237,46,25.49653
47.59002,126,25.529022
-16.680004,70,25.545042
-17.869999,19,25.545042
-17.05,42,25.560611
-17.410004,38,25.578583
-16.350006,48,25.618729
-17.83,10,25.645518
-4.3300076,52,25.668978
-30.77,73,25.67398
-16.660004,53,25.719972
-27.39,127,25.754014
6.6200104,42,25.782663
7.7500153,104,25.827577
-17.260002,28,25.845314
7.4400253,80,25.845314
-5.01,54,25.848567
-17.8,12,25.875624
-5.409998,29,25.94369
33.560066,113,25.94369
32.300022,51,25.947662
-4.9299927,46,25.955264
7.60001,89,25.959293
-17.46,18,25.985436
61.289986,180,25.991436
-4.34,67,26.002394
-29.73,14,26.023981
-17.6,17,26.027255
-17.490005,41,26.04509
-30.0,1,26.04609
-17.689999,16,26.067658
-17.82,9,26.074515
48.679985,212,26.074515
-17.410002,28,26.076597
-29.83,9,26.099827
-50.14,96,26.201028
-16.310009,58,26.218537
-16.840008,58,26.219538
-17.19,66,26.270566
6.8000107,131,26.277508
-5.4500027,48,26.330207
9.540031,135,26.377797
-4.970005,60,26.377797
-2.9000225,134,26.424577
-17.6,17,26.424577
32.400036,58,26.432534
-4.0699844,95,26.474766
-29.7,26,26.498074
-16.440012,63,26.500934
47.330063,118,26.589288
-4.5699997,88,26.618279
-5.3300056,45,26.624326
36.979973,258,26.633106
-3.9899807,87,26.669056
-17.240004,33,26.702807
-16.380009,80,26.711974
-3.6899948,66,26.805273
-5.149996,38,26.805273
8.87001,125,26.808273
21.080048,144,26.808273
7.9400177,65,26.876344
-4.2500076,121,26.89772
-7.499996,63,26.960481
-4.779993,61,26.960481
19.800068,81,27.01774
-17.280008,65,27.053066
7.7500267,94,27.061579
-5.439989,45,27.143354
-3.6100063,89,27.151407
49.15998,199,27.196886
-17.230003,30,27.223952
-5.1499977,33,27.317267
11.940037,258,27.317267
-7.6600018,142,27.361765
-16.85001,77,27.361765
8.31002,113,27.366987
34.82007,161,27.42082
46.280075,130,27.425594
7.7500534,94,27.475493
-29.6,26,27.505092
-17.720001,14,27.519091
-16.280006,59,27.551807
7.980049,81,27.565323
-4.48999,77,27.601697
-5.3899994,27,27.601697
-17.270004,59,27.611749
-1.8500023,146,27.750026
-17.19001,72,27.774056
-4.5599995,97,27.786006
-29.0,69,27.796003
21.150028,95,27.81558
47.190018,155,27.82664
20.14003,81,27.837852
7.2700195,52,27.930974
19.590027,61,27.977326
-5.540001,17,28.023186
20.140034,79,28.035001
33.42009,182,28.090535
7.5300217,66,28.099817
33.37001,136,28.103499
7.749996,33,28.184827
9.060001,67,28.184914
86.450005,139,28.186395
10.200081,182,28.235976
-17.300003,35,28.270039
-29.98,4,28.278569
34.52005,134,28.354292
-4.5699844,70,28.354292
47.35003,137,28.428732
-5.95998,69,28.457269
117.09987,271,28.468922
33.500053,94,28.469921
33.940025,114,28.469921
59.94004,153,28.483018
-4.1700096,62,28.521386
-17.650002,22,28.532783
-17.470001,22,28.532783
-17.510002,18,28.532783
6.6200027,32,28.556525
-29.62,13,28.590287
7.620018,67,28.707888
7.2299995,54,28.849081
8.360062,118,28.849081
47.550056,156,28.950859
-4.859997,44,28.965723
61.490097,219,29.038346
23.700062,256,29.038346
49.949997,233,29.050328
35.45012,186,29.089442
8.210087,118,29.157945
3.2500305,244,29.178956
-17.260006,63,29.212343
6.860031,48,29.212343
-5.900009,98,29.220822
7.4900284,75,29.234221
-29.71,22,29.234221
20.750027,100,29.30235
20.00003,52,29.353854
-4.5700073,66,29.395574
7.840019,60,29.395574
-3.4800053,91,29.399657
-12.269997,67,29.566948
28.710041,237,29.566948
21.750069,145,29.677882
9.680038,179,29.678889
8.170006,140,29.713278
-16.740005,56,29.713278
8.15004,79,29.780101
18.010033,154,29.804759
32.980045,88,30.03827
33.220043,119,30.03827
-17.330002,30,30.112723
46.800034,126,30.112723
35.83007,175,30.14612
60.670113,175,30.180562
87.11001,396,30.27715
22.840088,226,30.27715
-4.6699924,45,30.294136
7.43005,71,30.294136
128.05023,361,30.34412
-15.560006,168,30.458452
-4.97999,67,30.458452
34.440063,125,30.458452
19.190037,74,30.458452
-36.49,73,30.519993
19.220024,48,30.575769
47.960007,122,30.575769
62.119934,190,30.5879
60.090096,119,30.5879
21.779987,111,30.7399
-5.239992,62,30.917194
86.25008,125,30.918195
-17.44,21,30.973007
21.590096,194,30.973007
31.370071,201,31.058458
130.68994,262,31.152123
-4.7499847,68,31.152123
22.640118,214,31.152123
-4.259987,89,31.152123
-17.77,9,31.177689
19.290031,56,31.303452
-0.42000198,300,31.388568
101.08005,148,31.443079
190.81038,378,31.596482
19.450016,130,31.645155
46.420082,134,31.816639
-5.1999855,78,31.816639
-22.18,90,32.053776
75.56997,423,32.109768
64.33,265,32.109768
-5.069998,30,32.198354
119.13016,412,32.279374
107.10005,403,32.279374
164.41046,412,32.279374
7.480049,61,32.290762
7.200035,49,32.406949
-15.970014,80,32.48681
6.359993,108,32.48834
145.54971,268,32.541803
-29.98,4,32.553553
23.190113,228,32.669469
204.68024,406,32.74122
8.140022,72,32.869322
60.03,132,32.913247
34.969963,160,32.917247
69.12011,216,32.984391
-29.85,6,33.002927
49.620064,210,33.059564
76.690056,302,33.095172
8.0300255,66,33.099679
1.3700027,85,33.163273
7.0100517,107,33.1778
-17.390001,26,33.238441
-5.3600006,24,33.307899
45.990044,76,33.397389
-5.1799984,31,33.397389
33.420055,105,33.397389
-5.4299984,21,33.457587
122.19986,477,33.608633
19.370052,78,33.624658
76.36995,222,33.755041
72.74002,257,33.818042
148.35005,388,33.876935
48.739998,252,34.149691
5.070095,142,34.176559
35.61017,260,34.237793
40.580048,149,34.319536
45.73004,60,34.352947
-29.8,6,34.373051
102.09015,252,34.378054
-17.150005,52,34.385959
48.830032,194,34.390839
103.42,270,34.420173
-29.43,24,34.458753
72.84005,115,34.491078
322.8705,513,34.521887
-17.210003,48,34.564501
-29.63,24,34.631611
59.99003,110,34.714603
145.21057,252,35.081606
-24.360003,191,35.099694
62.53002,207,35.114323
145.30003,264,35.1649
11.460194,240,35.17953
20.88005,97,35.335006
-29.8,6,35.348691
75.58999,259,35.373671
28.380104,231,35.373671
-17.560001,18,35.396003
-19.090004,96,35.406123
60.91001,110,35.646765
-2.9399776,247,35.744312
48.000076,222,35.757275
177.22984,493,35.7707
34.95021,253,35.781817
60.56005,152,35.781817
-4.4699936,55,35.937615
47.57003,119,36.1313
27.770054,155,36.20347
-4.879984,36,36.228402
61.710075,199,36.235908
130.69986,312,36.278796
115.44002,186,36.28197
74.330086,202,36.361318
51.82985,354,36.382019
-17.070005,42,36.392383
61.510017,180,36.712937
57.910034,242,36.992334
75.71992,311,37.027691
175.38016,381,37.242351
119.34987,326,37.242351
99.55014,393,37.330606
153.89015,281,37.746309
175.49059,524,37.781616
88.62008,202,37.781616
100.65993,404,37.795213
-5.2400017,38,37.856508
94.189995,203,37.878382
7.2200127,42,37.912131
-4.519985,45,37.929136
198.0895,765,38.021188
137.21008,385,38.098087
-5.4699936,30,38.181872
61.410057,182,38.314094
87.38001,140,38.314094
146.70018,388,38.326557
-3.5900154,78,38.397609
35.360054,137,38.40817
115.83017,198,38.428608
46.580093,196,38.440535
114.41997,239,38.586463
-5.4100037,59,38.586463
-17.990002,6,38.600763
60.250008,114,38.618049
-12.259998,84,38.634813
47.960045,126,38.638502
7.5200233,62,38.785281
9.530037,89,38.856971
-35.280003,109,38.856971
130.87018,253,38.983628
76.63009,316,39.276646
102.30008,245,39.297563
41.709976,156,39.334311
100.910065,205,39.406764
57.61991,363,39.408701
73.58006,141,39.408701
89.4201,216,39.518264
210.61002,352,39.631171
47.730003,122,39.632711
40.49002,115,39.730992
21.040073,113,39.811963
19.030014,42,39.832738
9.160065,108,39.908209
115.88005,230,39.970599
-16.790007,66,39.994706
87.75013,215,39.994706
47.06006,150,40.030377
-16.890003,36,40.098689
-11.809999,122,40.17665
-4.630005,52,40.17665
175.0002,310,40.267968
33.300083,115,40.294958
72.53002,106,40.462626
101.25998,170,40.46585
62.400032,162,40.535971
7.3700523,114,40.563567
249.6304,472,40.590456
-17.670002,14,40.603793
-32.86,72,40.647521
88.090034,178,40.648021
33.410057,90,40.834335
80.5299,367,40.921254
87.82006,212,41.050193
-17.460001,18,41.107506
2.3800125,188,41.195368
34.540054,120,41.195368
-29.85,6,41.218286
-17.3,27,41.278063
91.15995,294,41.372565
177.23003,395,41.397331
145.32027,260,41.397331
-29.89,5,41.410926
0.7100487,110,41.420107
88.86004,316,41.498783
33.130135,225,41.551172
19.550026,90,41.602891
49.360077,162,41.642697
-4.550005,124,41.735842
32.440025,52,41.735842
-29.69,10,41.765558
-5.6000004,23,41.821616
201.09004,252,42.053249
49.350067,156,42.053249
0.5900421,122,42.065364
81.6301,264,42.107206
-1.9299622,231,42.107206
-17.810001,8,42.131084
117.31987,241,42.212083
19.550022,55,42.238845
155.38986,378,42.31054
127.349915,138,42.473114
47.350006,103,42.590618
-17.64,16,42.628798
74.270096,151,42.633438
175.2098,320,42.71498
-5.040001,37,42.719167
76.75998,232,42.748739
20.960026,119,42.770568
48.670074,206,42.787651
58.24009,239,42.787651
20.759995,52,42.846074
-17.330002,25,42.846074
76.86999,308,42.894093
8.630093,120,42.92308
20.530014,108,42.977554
20.920063,93,42.977554
5.5199966,88,43.003047
-5.6900043,32,43.004765
8.240059,113,43.052845
7.4200325,63,43.157863
33.79005,103,43.180372
9.110008,136,43.218071
20.080044,72,43.218071
-5.409998,24,43.23525
60.28009,130,43.361431
8.120052,78,43.466071
32.820034,64,43.548961
-5.4400024,30,43.552545
8.950031,167,43.552545
61.990112,270,43.619477
8.290108,186,43.725672
19.590042,66,43.748172
22.550186,263,43.791084
7.2200203,42,43.91244
103.040115,268,44.025987
182.77028,181,44.100597
61.140045,189,44.131205
8.740051,135,44.146916
-3.4999733,118,44.299823
21.17006,132,44.477362
78.51001,401,44.48641
94.32997,151,44.616293
7.5400124,50,44.638939
101.339966,317,44.638939
-29.81,12,44.678498
8.150009,49,44.762885
-4.6799927,41,44.796856
-4.840004,67,44.990366
-5.510002,19,45.05504
48.16001,139,45.05504
269.55054,426,45.096807
88.24997,223,45.159445
160.74985,324,45.16871
-29.85,6,45.182279
-17.04,31,45.255321
-20.960001,65,45.36534
237.25958,354,45.390415
116.19003,217,45.406754
305.7097,416,45.444424
-5.169998,25,45.464632
7.800026,54,45.551389
49.370018,227,45.689237
45.85002,66,45.7188
101.96007,193,45.773479
-17.300001,22,45.7765
116.27995,187,45.861142
8.470039,72,45.97605
146.98006,336,46.04047
72.330025,89,46.04047
8.170063,102,46.194318
75.939995,258,46.206127
75.53011,215,46.347677
207.14003,444,46.357165
130.57994,200,46.641997
128.35986,168,46.672213
129.79994,211,46.672213
-17.43,25,46.740185
87.92994,196,46.761235
303.71008,508,46.889027
105.889984,311,46.89392
8.01001,63,46.932822
-17.54,16,46.935496
129.66995,226,46.965287
-17.67,14,47.005691
-5.2199955,40,47.045556
22.400047,162,47.089694
143.68013,228,47.360169
191.43005,403,47.454683
156.3099,161,47.479479
61.290047,177,47.48734
-29.77,8,47.508109
32.35002,43,47.563984
176.29965,342,47.599044
59.210022,68,47.677838
63.919945,308,47.750784
-4.8600044,35,47.76186
130.68994,272,47.803664
0.960001,135,47.908337
46.190018,66,47.938157
195.22018,407,47.975123
101.34004,152,47.995044
-48.18999,200,47.999046
-17.900002,12,48.007503
100.86,159,48.39835
88.06004,168,48.456434
115.56,162,48.493455
220.38033,429,48.567685
118.35014,280,48.575464
99.57007,277,48.618693
49.869987,212,48.639467
