#{"t_start": 1781277571.4529538, "env_id": "None"}
r,l,t
-30.0,16,3.430638
-17.77,19,3.443835
-29.63,39,3.45856
-29.71,17,3.465557
-29.26,77,3.465557
-27.289999,112,3.481312
-30.08,4,3.481312
-30.14,15,3.48895
-17.100002,52,3.48895
-30.13,4,3.497421
-29.83,9,3.516047
-29.77,8,3.52026
-29.27,52,3.528202
-30.08,9,3.531201
-29.72,18,3.536104
-30.19,25,3.539888
-30.0,6,3.554262
-29.99,10,3.558582
-30.14,10,3.592833
-29.38,46,3.626792
-29.71,17,3.64923
-29.68,39,3.653515
-30.01,2,3.659656
-29.84,40,3.666697
-30.0,1,3.670793
-29.55,44,3.703589
-29.81,17,3.707805
-29.59,55,3.727993
-17.290003,70,3.734179
-30.01,2,3.740178
-29.73,24,3.740178
-30.01,2,3.74811
-29.6,36,3.74811
-29.39,25,32.593351
-29.17,51,32.610585
-29.94,30,32.6171
-29.99,40,32.631411
-29.69,50,32.640859
-29.94,15,32.64455
-30.11,7,32.663823
-29.42,58,32.671047
-28.699999,121,32.718764
-29.94,5,32.740398
-30.02,23,32.763568
-29.38,39,32.796571
-29.29,49,32.821209
-28.68,64,32.864483
-3.7699966,72,32.888973
-28.78,104,32.903723
-29.95,6,32.924703
-29.97,18,32.952435
-28.44,75,32.956905
-29.9,11,32.965163
-29.66,57,32.965163
-4.209999,47,32.975583
-29.45,31,32.98004
-30.08,9,32.987246
-30.11,7,33.005446
-29.17,55,33.025598
-30.02,13,33.049812
-30.07,23,33.057046
-17.53,20,33.057046
-30.0,6,33.071135
-29.99,23,33.102924
-29.94,15,33.106963
-29.63,44,33.10997
-29.62,23,33.133202
-29.93,9,33.137056
-30.01,2,33.144297
-17.720001,14,33.152008
-30.22,18,33.193126
-29.89,20,33.215858
-47.58999,130,33.228476
-29.95,11,33.228476
-29.16,83,33.246907
-29.49,55,33.254787
-3.3199997,51,33.281166
-29.97,8,33.281166
-16.509998,97,33.296381
-29.91,22,33.308455
-30.0,1,33.312518
-29.59,50,33.316334
-29.97,28,33.316334
-29.74,20,33.321058
-29.95,16,33.35564
-29.78,14,33.37054
-29.99,15,33.37054
-17.37,49,33.409426
-29.22,48,33.467516
-30.02,18,33.483397
-29.87,28,33.483397
-28.75,52,33.483397
-29.15,51,33.514291
-29.14,55,33.526103
-29.81,12,33.529358
-30.0,1,33.533603
-29.7,21,33.609061
-30.26,63,33.613556
-29.199999,41,33.634577
-28.94,45,33.634577
-28.98,46,33.651468
-29.9,6,33.67186
-29.81,12,33.675914
-29.51,42,33.675914
-29.87,13,33.715144
-4.699997,35,33.730418
-28.84,105,33.744248
-29.9,6,33.750448
-17.500002,43,33.761874
-30.04,5,33.76987
-29.59,30,33.850277
-29.61,52,33.858024
-29.61,41,33.862604
-29.609999,107,33.893776
-29.5,40,33.912374
-29.8,16,33.916028
-29.91,12,33.937853
-28.59,95,34.010047
-29.76,32,34.046747
-29.11,60,34.07191
-29.26,52,34.095103
-29.17,58,34.11197
-30.06,12,34.134238
-29.98,34,34.181566
-15.750001,133,34.215345
-29.19,68,34.234227
-29.31,40,34.242549
-29.95,6,34.266211
-29.55,32,34.296797
-30.06,2,34.305523
-27.579998,200,34.332147
-17.87,9,34.342362
-29.98,19,34.342362
-29.9,6,34.359944
-30.09,10,34.385888
-29.31,37,34.385919
-28.81,152,34.395098
-29.97,3,34.400513
-29.89,10,34.406575
-16.670004,111,65.978326
-29.75,21,65.992341
-29.93,19,65.99936
-29.59,65,65.99936
-28.46,95,66.013779
-30.07,3,66.024806
-29.73,19,66.044375
-29.9,21,66.065385
-30.03,9,66.075302
-29.74,30,66.103607
-29.99,30,66.127902
-29.15,40,66.138942
-29.82,23,66.155859
-29.79,70,66.173305
-30.0,1,66.178236
-29.23,76,66.192803
-29.81,37,66.196102
-29.97,13,66.238568
-29.61,32,66.238568
-29.59,35,66.276228
-49.579998,40,66.31158
-27.849998,129,66.32732
-29.54,34,66.350926
-29.5,36,66.359348
-29.51,52,66.365856
8.719997,74,66.391218
-16.79,90,66.411908
-29.96,27,66.456021
-29.17,46,66.474349
-29.75,41,66.501911
-29.96,7,66.501911
-29.88,64,66.501911
-29.65,31,66.506942
-29.64,50,66.511695
-29.84,35,66.543604
-29.9,11,66.547835
-30.02,18,66.57181
-29.94,10,66.58478
-29.78,24,66.603886
-29.8,47,66.680671
-29.39,60,66.685233
-30.0,16,66.737038
-30.01,2,66.744039
-29.45,55,66.752898
-29.52,53,66.768136
-30.09,5,66.785593
-28.519999,116,66.796251
-29.96,57,66.810717
-29.94,10,66.822455
-29.88,24,66.843467
-29.65,41,66.906042
-28.5,85,66.906042
-27.98,106,66.906042
-30.01,2,66.915658
-30.03,19,66.988531
-29.51,45,67.014652
-29.43,26,67.019124
-29.61,52,67.033571
-30.01,7,67.05451
-17.130003,55,67.089632
-30.12,70,67.104063
-29.74,45,67.123656
-29.9,6,67.148749
-29.59,40,67.176958
-29.46,37,67.222919
-17.34,51,67.309268
-29.77,43,67.39796
-29.85,26,67.415408
-17.38,95,67.427606
-29.3,61,67.427606
-29.119999,78,67.433037
-28.83,182,67.44549
-30.11,12,67.451375
-30.09,5,67.451375
-29.99,5,67.456911
-30.08,4,67.469296
-30.08,14,67.479665
-30.14,10,67.492731
-29.76,27,67.548963
-29.83,29,67.585008
-29.67,43,67.641111
-29.06,122,67.669518
-30.09,20,67.669518
-28.03,153,67.701216
-29.7,16,67.738383
-30.03,19,67.751496
-29.23,47,67.751997
-28.83,62,67.762095
-29.52,18,67.814051
-29.89,20,67.834412
-30.06,22,67.842575
-17.630001,30,67.885201
-29.86,12,67.885201
-29.79,15,67.957166
-29.99,35,67.970861
-16.68,118,99.715201
-30.02,8,99.722147
-28.83,82,99.725937
7.900028,69,99.729796
-29.81,22,99.799602
-26.79,156,99.843475
-29.23,74,99.853461
-29.5,51,99.886533
-29.96,27,99.932991
-28.85,72,99.939185
-28.619999,97,99.952253
-17.070004,37,99.955908
-29.32,58,99.977694
-27.99,92,99.992531
-29.7,24,100.00844
-29.87,18,100.048143
-29.17,106,100.05283
-17.34,46,100.082581
-30.06,2,100.089684
-29.97,28,100.095949
-29.43,44,100.117855
-29.52,58,100.137928
-30.03,29,100.145419
-29.97,33,100.165117
-29.83,74,100.207152
-30.04,10,100.207152
-29.189999,105,100.23785
-29.51,27,100.246246
-29.02,57,100.306175
-29.31,50,100.310233
-29.91,27,100.310233
-29.77,46,100.325263
-29.42,67,100.3524
-29.25,41,100.40109
-29.81,23,100.41179
-17.93,10,100.446352
-29.99,15,100.454945
-29.59,45,100.473031
-29.369999,48,100.486834
-16.95,73,100.507128
-29.76,17,100.507128
-28.74,67,100.548958
-29.95,26,100.558718
-28.56,98,100.56233
-30.06,2,100.569638
-29.539999,65,100.580302
-30.0,1,100.582908
-29.93,9,100.59033
-29.94,5,100.606055
-29.59,45,100.606055
-29.84,20,100.632416
-29.189999,60,100.677911
-17.250004,44,100.687534
-29.52,29,100.693587
-29.85,21,100.740887
-3.9099998,59,100.762728
-29.85,86,100.774545
-30.1,21,100.845545
-30.04,60,100.877138
-29.9,16,100.896753
-17.48,50,100.92512
-29.23,134,100.931634
-29.9,11,100.958888
-30.42,105,100.9629
-29.72,28,100.966668
-28.06,115,100.966668
-29.289999,30,100.990455
-29.33,88,101.019452
-15.880001,110,101.03937
-30.06,22,101.088434
-29.43,42,101.091784
-29.44,41,101.091784
-29.92,18,101.095793
-29.67,38,101.109303
-29.07,68,101.1461
-29.87,23,101.168749
-30.15,67,101.180651
-29.89,5,101.188714
-29.73,31,101.203346
-28.72,76,101.208386
-29.96,7,101.217553
-29.42,43,101.267581
-17.2,55,101.291803
-29.68,54,101.291803
-29.88,19,101.365972
-29.89,45,101.392196
-29.35,64,101.392196
-50.989998,75,134.34726
-3.5500011,64,134.383812
-29.92,28,134.44328
-48.859997,52,134.45371
-29.359999,92,134.496642
-28.57,118,134.509534
-28.8,85,134.536503
-17.820004,134,134.56834
-28.789999,115,134.668166
-28.67,71,134.697808
-29.5,55,134.732257
-30.12,78,134.768797
-17.240005,41,134.842222
-29.25,59,134.876156
-30.04,5,134.895088
-48.63999,150,134.905275
-30.1,11,134.932037
-27.449999,121,134.936169
-30.05,11,134.942684
-29.56,52,134.953169
-49.15,150,134.96281
-29.74,25,135.017491
-17.230007,65,135.058206
-29.94,5,135.07462
-29.27,54,135.113715
-29.35,61,135.152926
-29.71,17,135.166475
-28.74,85,135.200404
-15.600002,151,135.22936
-27.62,200,135.239038
-29.109999,82,135.271876
-29.54,39,135.345847
-29.66,37,135.349847
-28.529999,134,135.368301
-29.71,37,135.383515
-29.109999,102,135.386739
-29.1,82,135.408601
-29.69,32,135.456822
-29.93,4,135.469491
-29.87,28,135.481243
-29.7,26,135.497795
-16.990002,116,135.540055
-17.030005,51,135.562836
-29.71,26,135.588838
-29.46,52,135.654006
-28.94,95,135.679642
-3.6900005,56,135.748341
-30.28,109,135.759464
-29.43,79,135.770667
-29.49,55,135.803203
-29.89,5,135.828175
-17.800003,22,135.863705
-31.019999,200,135.925086
-29.17,68,135.972762
-30.08,4,135.98984
-17.470001,39,136.002602
-49.16,63,136.025046
-30.02,3,136.037435
-17.000002,41,136.037435
-17.369999,94,136.052879
-17.04,64,136.052879
-29.89,15,136.095596
-17.19,46,136.112109
-29.86,42,169.768196
-28.64,160,169.809642
-29.72,63,169.880018
-29.36,57,169.909114
-49.07999,60,169.996892
-4.0,38,170.03117
-29.14,128,170.040014
-16.939999,116,170.040014
-30.02,3,170.052655
-29.41,122,170.078041
-4.299999,62,170.089997
-29.99,5,170.097107
-16.76,119,170.108917
-29.81,32,170.161111
-28.6,121,170.171261
-17.620003,24,170.23705
-28.84,78,170.338509
-30.21,107,170.374317
-19.07,81,170.41632
-29.36,27,170.419349
-17.36,63,170.426702
-30.06,7,170.446999
-28.6,121,170.477779
-29.92,23,170.488557
-29.71,32,170.547683
-16.280014,160,170.586684
-29.68,14,170.594228
-27.550001,180,170.612893
-27.82,200,170.646018
-30.17,26,170.683783
-17.400005,105,170.725902
-17.860004,33,170.805074
-16.12001,117,170.823498
-29.34,115,170.89348
-48.95,85,170.90404
-29.72,131,170.938851
-3.1599865,93,170.948708
-48.64,74,170.986637
-28.39,104,171.016624
-17.450003,37,171.02085
-17.630001,30,171.051066
-17.260006,68,171.057864
-30.0,21,171.057864
-29.93,44,171.08976
-29.8,21,171.09397
-16.95,67,171.134125
-29.91,37,171.187972
-29.73,9,171.21969
-28.96,38,171.223515
-28.69,125,171.241755
-28.88,66,171.289441
-29.59,20,171.292663
-30.01,32,171.335877
-29.5,31,171.357956
-17.620003,144,206.462431
-28.169998,200,206.599281
-16.790007,123,206.609366
-17.040005,120,206.615876
-3.7400017,227,206.654364
-26.52,200,206.675487
-28.359999,61,206.80623
-28.59,200,206.817046
-29.09,70,206.830026
-16.73,65,206.884913
-29.81,32,206.917598
-28.050001,142,206.917598
10.570038,245,206.97091
-28.92,103,206.995115
-30.07,8,206.999398
-29.48,39,207.02355
-17.59,31,207.028553
-29.81,45,207.078081
-29.92,13,207.120652
-30.03,49,207.166664
-17.690002,41,207.166664
-30.18,48,207.195788
-29.91,12,207.2106
-28.82,67,207.236168
-27.050001,200,207.27825
-17.680004,35,207.331858
-29.63,44,207.383991
-3.7999802,84,207.410887
-15.230025,183,207.452568
-27.98,200,207.522961
-29.42,58,207.526318
-29.84,35,207.530956
-30.04,15,207.580879
-29.51,57,207.641713
-26.34,200,207.870409
-26.940002,200,207.906799
-27.29,194,207.981699
-28.46,122,207.987701
-17.720001,14,208.047224
-28.669998,195,239.469336
-17.650002,22,239.484596
-27.73,161,239.55605
-26.94,200,239.64111
-27.94,200,239.769962
-49.329987,80,239.778029
-29.28,42,239.799407
-16.780006,90,239.803557
-17.450003,70,239.820726
-4.3799973,42,239.932109
-26.78,200,240.010578
-26.850002,200,240.042807
-4.2000046,57,240.047635
-27.49,200,240.110611
-15.730002,96,240.158649
-17.05001,102,240.200076
-16.550003,127,240.278089
-17.630001,45,240.345519
-16.730003,100,240.389419
-29.64,125,240.444896
-17.000004,54,240.455244
-3.4299679,159,240.497369
-29.87,18,240.558199
-29.25,56,240.64324
-18.770008,179,240.657526
-28.05,200,240.796679
-15.86,117,240.796679
-28.31,112,240.849082
-27.44,200,240.854165
-17.080002,90,240.897049
-29.67,38,240.951499
-3.4800014,82,240.97893
-16.340002,194,241.052777
-17.400002,57,241.195414
-17.939999,6,241.216746
-30.32,58,241.267108
-16.16,111,241.271668
-27.939999,111,241.315882
-27.769999,200,276.526894
-29.51,37,276.531681
-4.4499893,134,276.573581
-25.560001,200,276.664741
-28.99,200,276.707283
-16.500006,92,277.03445
-31.440002,200,277.156044
-15.66002,250,277.246606
-28.14,200,277.251616
-27.5,200,277.256092
-15.350017,242,277.273951
-29.86,17,277.329298
9.580055,219,277.392686
-29.27,60,277.410706
-28.63,200,277.433297
-30.0,16,277.502506
-3.5100021,75,277.582772
-17.099998,82,277.631849
-30.01,17,277.653421
-29.269999,93,277.653421
-28.93,79,277.674396
-30.0,1,277.679451
-29.92,23,277.746725
-29.7,21,277.761533
-30.05,200,277.865763
-15.850011,110,277.865763
-16.38001,88,277.981972
-16.470005,84,278.218788
-29.24,200,278.227111
-28.130001,200,278.328187
8.280029,231,309.324827
-14.300025,210,309.345098
-34.420006,220,309.36654
-27.86,200,309.501978
-29.33,54,309.510457
-14.770014,250,309.572721
-15.290025,161,309.646582
-17.340004,51,309.674644
-28.92,94,309.68729
-27.630001,200,309.697416
-17.660006,33,309.812536
-2.9099998,257,309.886744
-17.320004,31,309.99055
-30.39,95,310.000549
-30.0,1,310.004814
-17.430002,110,310.025582
-29.49,200,310.029664
-27.34,200,310.204023
-17.130005,163,310.258454
-31.390001,130,310.269661
-29.46,200,310.27266
-15.850005,89,310.359016
-29.81,26,310.466335
10.110134,150,310.580613
-30.0,16,310.641878
-3.110014,179,310.672013
-46.229996,170,310.679013
-4.0300026,85,310.77959
-48.509995,170,310.911427
-27.75,200,310.95512
-31.029999,200,311.013955
-50.03,108,311.031462
-30.02,8,311.064794
-16.030003,108,311.077121
-14.11002,241,343.746078
-17.3,32,343.756577
-28.57,88,343.838444
-17.280003,45,343.894123
-27.29,200,343.934937
-28.689999,90,344.02068
-26.72,200,344.027881
-48.93,170,344.052202
-29.539999,200,344.228433
-16.1,197,344.258634
-17.140007,106,344.266121
-14.990013,169,344.369705
-1.2099915,194,344.655078
-29.349998,186,344.655078
-3.420021,124,344.670628
-29.9,27,344.739112
-15.550017,244,344.814815
-29.47,25,344.829191
11.430084,193,344.866098
-26.940002,200,344.915796
24.920311,336,344.973527
-4.7899857,300,374.243576
-28.48,200,374.383222
-15.710019,198,374.391601
-28.44,200,374.442471
-1.0399857,270,374.473257
-1.3199387,270,374.492484
-27.630001,200,374.508975
-28.58,200,374.589416
7.7400093,109,374.825305
-16.93001,105,374.925071
-3.9200096,136,374.991787
-16.200014,152,374.996182
22.21016,194,375.021727
-28.789999,200,375.296997
-28.09,200,375.413023
-14.600006,250,375.522621
-29.32,55,375.522621
-27.650002,200,375.666451
-28.49,185,375.766509
-29.75,200,375.834113
-29.019999,200,375.856812
-15.890014,230,375.888344
-29.86,12,375.903998
-16.780006,106,376.099256
-47.729958,170,376.111267
-15.610015,191,409.774505
-29.24,75,409.862382
-15.450011,110,409.969865
-34.47,200,410.052417
35.89997,223,410.077233
-25.990002,200,410.102074
11.400059,320,410.209516
9.550011,231,410.224526
8.7599945,114,410.251607
-30.38,54,410.412842
-27.650002,200,410.461813
-26.93,200,410.700271
-17.070019,149,410.779159
-26.750002,200,410.806627
33.850082,187,410.812853
-27.640001,200,410.840299
-14.900023,192,411.02404
-27.07,200,411.281921
-15.840001,148,411.398427
-13.830011,250,411.417631
-27.85,200,411.579776
-27.720001,200,411.63294
-13.780033,249,443.970487
-16.190025,226,443.983248
-2.3600178,224,444.146632
-16.460007,78,444.195107
11.470161,268,444.576668
-14.070039,233,444.586365
-27.600002,200,444.61735
-30.15,11,444.660028
-30.74,200,444.749196
-19.220009,209,444.773994
-0.5000057,298,444.822759
-27.720001,200,444.977762
-16.580013,100,444.9829
-16.330002,123,445.071266
-17.070015,121,445.2282
-35.260017,220,445.522172
24.380234,370,445.594507
-16.89,181,445.696575
-15.040021,250,445.773916
-14.600021,250,445.830908
-27.63,200,474.947355
-19.800014,250,474.975754
16.620117,277,474.991372
-27.09,200,475.240905
-28.43,100,475.256673
-2.7800026,231,475.284196
-35.860012,129,475.378314
-32.39,200,475.411977
-14.630021,250,475.482183
-17.210001,58,475.664848
-2.429985,300,475.690308
-13.66,250,475.797802
-27.140001,200,475.906132
-27.640001,200,476.047335
-15.320034,250,476.084081
-14.2600155,250,476.107646
-3.249977,225,476.151638
-15.710006,164,476.204636
-26.03,200,476.416911
-26.610003,200,476.514707
-1.8799801,273,505.944962
-27.220001,200,506.045628
-29.949999,200,506.087071
-28.390001,200,506.116464
-30.0,1,506.120231
-28.989998,200,506.171526
-28.24,200,506.239695
-29.48,149,506.321332
-16.560001,110,506.341615
-28.669998,200,506.655108
-15.33003,194,506.889209
-20.8,209,506.913963
-27.310001,200,506.966779
-1.3799858,248,507.016393
-14.510029,219,507.107053
-13.440016,250,507.325235
-26.84,200,507.441785
-0.5300255,300,507.517117
-26.48,200,507.676209
-27.59,200,507.75878
-46.30001,170,507.786108
-1.4899502,269,538.650503
-17.780022,250,538.673657
-3.0899982,87,538.911634
-15.020027,250,538.921534
0.12000084,259,539.101636
-31.850004,200,539.132117
-13.100021,250,539.303922
-16.270004,109,539.321393
-16.120033,210,539.395365
23.410252,351,539.395365
-4.869997,135,539.412407
-1.3499775,300,539.423844
9.300087,152,539.699546
-3.1599731,129,539.830256
9.570034,219,539.99529
-30.96,200,540.085964
-4.4199963,117,540.153902
-28.699999,200,540.174178
-27.050001,200,540.174178
-18.130024,250,540.404635
-46.989998,170,570.780128
-29.05,200,570.800963
9.940208,350,570.804926
-15.240009,250,570.829554
-16.35001,116,570.882365
-27.26,200,570.968337
35.72995,232,571.102538
-15.360007,139,571.295413
11.730152,320,571.423038
-27.240002,200,571.549088
-26.68,200,571.624863
-28.79,200,571.705489
-27.300001,200,571.834283
10.3700905,294,571.912661
9.940071,193,572.155622
23.870213,370,572.206398
-29.49,200,572.332623
-3.960001,276,572.376783
-13.810026,250,599.946927
-26.35,200,599.979621
-3.0200157,230,600.008612
-29.01,82,600.268378
25.260212,370,600.333783
-27.140001,200,600.374865
-28.09,200,600.410834
0.1900177,287,600.59911
24.07024,361,600.839221
0.18001556,265,601.017171
-29.189999,200,601.051788
-15.310034,229,601.279234
24.670307,339,601.360097
-14.24002,250,601.409086
-0.539978,300,601.538477
10.230026,145,601.628176
-14.240015,250,628.067162
13.140156,320,628.091111
-14.420031,214,628.126979
-16.01001,146,628.150116
21.800201,230,628.412779
-16.890007,250,628.621904
-28.200003,200,628.630469
9.700058,140,628.630469
-15.490027,250,628.745399
-17.570002,44,628.804227
23.670246,249,629.130926
-14.380027,250,629.160381
-13.690008,245,629.440907
25.530247,330,629.459153
-2.190033,208,629.498559
-2.2799625,249,629.801777
-15.100011,250,629.868563
-27.82,200,630.033563
10.810158,350,655.894385
-13.850029,237,655.936655
-26.46,200,656.028607
-30.919998,200,656.040314
-4.0800076,87,656.159089
-2.4599838,300,656.386749
-27.5,200,656.489087
-15.360022,155,656.547137
-14.700023,250,656.771758
-28.8,83,656.78391
11.390072,350,656.825304
-27.35,200,656.855303
-3.0999699,138,656.879028
-15.280012,250,656.890146
24.250252,370,656.95031
-17.460005,148,657.061973
-28.26,200,657.721966
-30.89,200,683.775098
-29.73,19,683.841968
-27.66,200,683.887208
-0.7799835,270,683.953412
-1.1399803,300,683.99936
11.940056,320,684.02917
11.350178,350,684.135891
10.340126,350,684.220009
-28.39,200,684.438993
-6.1199913,202,684.610694
-28.0,200,684.714421
-27.54,200,684.743224
-1.6699905,300,684.907124
-13.930025,250,685.110548
10.550102,350,685.21333
0.46999168,270,685.428925
-13.649994,250,710.04717
-28.869999,200,710.065329
-13.320028,250,710.075876
-2.4499836,300,710.118983
66.149826,460,710.203452
-16.450005,69,710.295419
-4.659981,74,710.357731
-13.060001,250,710.406072
-14.860002,116,710.427976
-26.84,200,710.499104
-28.09,200,710.81927
-29.99,25,710.908866
-0.6599903,270,710.93858
-27.89,200,710.998374
37.62996,420,711.046986
-27.699999,200,711.182087
-0.5699768,270,711.323919
24.180191,364,711.538413
-27.53,200,711.655423
-26.9,200,711.741676
-25.920002,200,711.784426
-30.289999,200,739.82356
11.119999,185,739.908685
77.29992,451,739.918961
-15.6200075,130,740.020057
-27.869999,200,740.138172
9.000065,189,740.310111
36.859962,420,740.319218
-27.400002,200,740.458898
-29.71,122,740.541115
10.600189,276,740.58373
-14.880018,250,740.776575
-27.920002,200,741.075546
11.640102,350,741.147944
37.650017,337,741.236451
-27.920002,200,741.244346
-2.6800022,253,741.289856
-27.12,200,741.363229
-0.8199558,262,768.799784
-26.83,200,769.031288
12.050201,320,769.15973
-3.169962,180,769.20989
-14.870029,250,769.432508
-1.0000134,294,769.566109
11.230118,350,769.700731
-0.84999275,300,769.92275
51.33995,410,770.026573
-26.76,200,770.207209
12.100121,350,770.359752
-14.020035,210,770.468925
-16.39003,250,770.496739
24.5402,346,770.506019
-29.87,13,770.522987
-28.95,62,794.052827
24.390255,397,794.060579
-27.59,200,794.067589
-15.08003,233,794.086057
-29.63,24,794.134742
-29.58,174,794.146651
-14.96002,156,794.358393
-13.930019,250,794.583141
-29.55,30,794.702923
-28.23,200,794.789146
-26.690002,200,794.900383
-0.36000252,298,794.94175
-13.130003,250,794.982668
-14.5700245,250,795.091579
-28.91,84,795.139409
-48.52996,170,795.582352
11.610184,315,795.611222
-1.1399899,270,795.788435
-29.839998,200,795.788435
-48.63999,170,795.819784
-15.32003,202,795.898589
36.470192,259,823.415098
105.55008,558,823.653457
-26.240002,200,823.763201
-14.720033,245,823.941968
-28.09,200,824.039238
-14.770015,250,824.129431
0.06001091,253,824.14217
48.13005,274,824.252201
-28.55,96,824.409667
-16.76,108,824.549783
-12.590017,242,824.673862
10.470142,350,824.701483
10.14019,350,824.948596
-27.49,200,825.009335
23.570274,388,848.279406
-25.320004,200,848.286406
26.030148,370,848.39454
-27.22,156,848.397539
-1.8499641,300,848.512054
10.330059,260,848.515997
37.41996,356,848.586079
-29.359999,200,849.13112
-15.010026,238,849.151023
-7.770006,239,849.162062
-29.58,200,849.264415
-28.47,200,849.268415
-14.7200365,239,849.285394
-4.6499844,108,849.525593
20.900028,88,849.583699
66.109795,476,849.624661
-16.850006,72,849.854718
-30.11,162,849.858845
-1.4499912,237,850.050246
52.309982,391,850.062174
-15.020024,250,877.124252
-29.6,61,877.134064
10.890144,318,877.451663
-2.2399807,261,877.485061
-2.6400223,234,877.485061
-28.54,200,877.569
-14.810018,139,877.572183
-17.130005,45,877.712689
9.840012,215,877.781904
-4.0099964,134,877.918602
-26.61,200,878.138818
11.050083,305,878.14792
-3.7200108,133,878.457881
-14.3900385,213,878.530543
10.040165,343,878.758113
64.17012,479,878.807083
11.000217,328,878.811106
-15.830012,250,904.785124
23.590271,351,904.802317
-27.71,200,904.887601
-0.5500221,300,904.973503
9.440033,240,905.11675
-16.380007,109,905.210992
-27.09,200,905.230665
-26.560001,200,905.235622
-0.7399769,300,905.568209
-28.14,200,905.578041
-28.779999,200,905.6632
-26.62,200,906.049511
-13.910015,250,906.248225
-2.0899906,300,906.328782
-1.8599796,286,906.370796
-27.97,200,906.406545
25.05024,400,906.597339
-14.380024,250,932.787887
-54.88999,176,933.028627
-1.7699699,260,933.153617
54.84008,440,933.383086
-2.7899399,262,933.396052
11.070183,309,933.583112
22.660164,322,933.651599
-48.47999,170,933.711286
36.73987,270,933.716307
-17.24,41,933.782291
-9.769882,232,933.798729
-29.19,36,933.826923
37.19007,342,933.858292
-4.1699867,300,934.407176
-28.26,200,934.407176
-12.829994,250,957.447535
13.210201,286,957.607158
25.770065,370,957.673272
33.93025,450,957.747174
-16.960003,48,957.873457
-29.41,42,957.923465
38.540024,366,957.977019
39.240044,395,958.142944
10.970123,295,958.356758
12.010227,318,958.440694
23.440083,270,958.52962
0.14995384,258,958.649724
-15.830021,184,958.659249
-27.84,200,958.676095
2.0601158,204,958.797014
-16.410027,135,959.078154
-28.130001,200,959.233978
-28.460001,162,959.287197
-27.09,200,986.104076
-26.41,200,986.200166
-49.009987,103,986.253624
-17.070004,48,986.408002
0.39998627,300,986.41781
9.120106,204,986.443397
-2.6399994,204,986.660058
45.099945,464,986.753623
106.31987,582,987.014371
-14.410022,219,987.028154
-29.67,48,987.225654
-2.0299988,300,987.243051
-6.719986,300,987.575723
-2.4999733,300,987.58747
-1.970005,300,987.617294
-27.310001,186,987.725752
-3.5999928,300,987.848679
-28.63,200,1012.288978
-22.08999,242,1012.439135
51.089928,384,1012.524781
-26.590002,200,1012.878131
-15.130033,250,1012.962245
-16.220009,124,1012.999244
-16.43003,250,1013.198972
50.59001,365,1013.241062
-29.58,91,1013.323919
-29.73,24,1013.323919
38.879997,390,1013.338581
-8.659998,291,1013.500813
-26.720001,200,1013.597902
81.30014,562,1014.026332
-35.080013,216,1041.169509
-15.160029,228,1041.204024
12.640129,345,1041.268857
-27.25,200,1041.414803
