#{"t_start": 1781285348.8097618, "env_id": "None"}
r,l,t
-29.08,84,38.059193
-29.51,47,38.102809
-29.74,30,38.138963
-29.96,22,38.144485
-17.670002,29,38.174347
-29.73,9,38.17874
-17.440002,36,38.183239
-28.07,109,38.227446
-29.369999,53,38.236449
-29.84,37,38.252751
-30.06,2,38.260966
-17.53,20,38.266053
-29.59,24,38.278218
-29.9,11,38.305428
-29.92,18,38.340024
-29.71,42,38.349131
-29.26,52,38.354787
-30.08,4,38.367128
-15.179999,109,38.380129
-30.07,3,38.380129
-29.77,13,38.411455
-29.71,42,38.417453
-29.34,46,38.426122
-17.52,24,38.449004
-30.1,16,38.453772
-29.89,35,38.463396
-30.04,25,38.522006
-29.26,57,38.526667
-30.01,22,38.55751
-30.15,36,38.576149
-29.79,32,38.58873
-29.94,10,38.603134
-30.0,6,38.629461
-29.45,26,38.64141
-29.369999,48,38.667403
-29.95,6,38.692788
-29.69,15,38.697818
-29.83,29,38.706856
-16.54,67,38.72385
-29.56,37,38.755732
-29.14,65,38.816087
-29.81,12,38.867038
-29.22,63,38.913904
-29.88,14,38.926448
-29.45,41,38.931692
-29.52,53,38.936703
-29.18,67,38.988693
-29.62,18,38.99463
-17.61,23,39.040279
-29.94,25,39.040279
-30.04,5,39.06727
-29.23,79,39.079273
-29.019999,88,39.090271
-29.79,20,39.097225
-29.47,40,39.125149
-29.91,12,39.13125
-29.9,16,39.171468
-29.89,10,39.181308
-29.88,39,39.18683
-29.99,25,39.205278
-30.14,5,39.205278
-28.470001,183,39.21638
-30.06,12,39.232699
-29.86,22,39.238787
-30.12,18,39.273274
-29.85,38,39.284261
-30.0,1,39.290165
-29.289999,50,39.295802
-30.03,14,39.353479
-29.9,26,39.353479
-29.96,32,39.359117
-29.17,32,39.368218
-30.01,17,39.374211
-29.61,29,39.374211
-29.57,42,39.408004
-29.84,20,39.444859
-30.0,11,39.454856
-30.0,1,39.459857
-29.7,21,39.46515
-29.78,45,39.483469
-29.67,24,39.483469
-29.6,31,39.500839
-29.55,41,39.538556
-29.72,23,39.562234
-29.95,21,39.575964
-29.84,25,39.594603
-29.2,35,39.604118
-29.55,54,39.617491
-29.55,21,39.63518
-29.94,10,39.648384
-29.66,17,39.653993
-29.7,46,39.67265
-29.79,20,39.68819
-29.93,4,39.693017
-30.0,11,39.741962
-29.69,55,39.753491
-29.98,4,39.764015
-29.81,17,39.768543
-29.68,30,39.792167
-17.380001,30,39.797807
-29.56,17,39.849639
-29.34,54,39.871088
-17.810003,23,39.899403
-17.54,31,39.899403
-30.16,12,39.928185
-29.91,43,73.620181
-17.44,26,73.62518
-29.61,39,73.634292
-16.73,89,73.634292
-30.06,2,73.644823
-29.78,59,73.829366
-28.85,60,73.836909
-29.27,49,73.860733
-17.000004,62,73.930437
-30.01,2,73.942858
-30.19,20,73.957824
-29.09,65,73.957824
-29.169998,143,73.973393
-29.279999,87,74.038288
-28.86,102,74.069201
-29.6,26,74.080296
-29.81,32,74.106651
-29.46,57,74.112869
-29.94,45,74.172479
-29.82,33,74.181175
-29.31,62,74.216428
-29.51,37,74.232259
-16.77,99,74.275465
-29.68,29,74.289166
-29.44,55,74.298582
-29.11,47,74.298582
-30.02,3,74.303704
-30.0,1,74.303704
-29.96,22,74.308069
-29.68,19,74.312935
-30.05,6,74.3301
-29.51,32,74.409072
-29.13,59,74.421297
-17.650002,32,74.429886
-29.41,44,74.504416
-29.07,56,74.529508
-29.79,30,74.551369
-29.09,110,74.559981
-29.35,64,74.569797
-30.07,3,74.574796
-29.99,40,74.588253
-29.89,15,74.618075
-29.42,28,74.627157
-29.56,62,74.669514
-29.74,30,74.699855
-30.0,21,74.717243
-30.06,7,74.747286
-29.6,28,74.78722
-29.41,57,74.816077
-30.01,27,74.858314
-29.25,66,74.867152
-29.86,7,74.897224
-29.74,25,74.924761
-29.88,39,75.024702
-29.58,59,75.03864
-28.81,122,75.051537
-27.789999,112,75.095746
-17.720001,14,75.113632
-29.99,5,75.118675
-29.65,46,75.123319
-30.03,4,75.137226
-29.87,23,75.142778
-27.43,198,75.152077
-17.94,6,75.167904
-30.03,14,75.178429
-28.61,112,75.184431
-29.94,5,75.192981
-29.9,16,75.20935
-29.91,7,75.20935
-29.79,15,75.21821
-27.59,75,75.228137
-30.06,2,75.237248
-29.89,15,75.25177
-29.93,29,75.25677
-30.06,2,75.267343
-29.24,55,75.276812
-29.65,16,75.313949
-17.48,30,75.333572
-17.530003,35,75.37641
-29.93,19,75.403519
-30.02,23,75.441679
-29.54,41,75.473746
-28.99,56,75.487757
-30.03,4,75.508052
-29.97,28,75.512867
-29.93,4,75.528455
-29.97,73,75.55879
-29.65,26,75.568434
-29.06,67,75.587149
-29.26,42,75.605484
-28.429998,75,75.60999
-29.9,11,75.638238
-29.67,28,75.643594
-29.93,19,75.650166
-30.15,11,75.660091
-30.16,7,75.674492
-30.13,4,75.679584
-29.21,39,75.71279
-29.85,16,75.729527
-29.68,49,75.804254
-29.69,30,75.826363
-29.43,38,75.863547
-29.86,12,75.869925
-29.36,31,75.884618
-29.88,14,75.899473
-29.57,58,75.899473
-29.51,37,75.899473
-29.6,55,75.920499
-30.0,6,113.358341
-29.81,17,113.382446
-29.73,29,113.405083
-30.01,2,113.412894
-29.59,30,113.420409
-29.45,36,113.428167
-30.16,12,113.428167
-30.02,3,113.438378
-29.97,23,113.44332
-30.02,3,113.453323
-29.64,40,113.465479
-16.18,135,113.493146
-29.8,21,113.512283
-29.84,27,113.516289
-30.08,4,113.528759
-18.02,9,113.528759
-29.23,35,113.538075
-29.85,24,113.538075
-29.75,31,113.538075
-30.02,8,113.555767
-29.96,12,113.580519
-29.79,26,113.618258
-29.59,30,113.622352
-29.23,69,113.706682
-29.19,38,113.711326
-4.3099995,47,113.71934
-29.17,53,113.724531
-30.02,3,113.73475
-28.32,122,113.760087
-29.21,62,113.760087
-29.85,16,113.775952
-29.35,46,113.790962
-29.74,15,113.818121
-17.2,55,113.823272
-30.07,3,113.830272
-29.4,42,113.874471
-29.63,30,113.896524
-30.39,35,113.900618
-29.9,21,113.9105
-29.99,50,113.939217
-29.91,12,113.949561
-29.59,15,113.96895
-29.51,32,114.021343
-3.3999996,56,114.076151
-30.09,30,114.086931
-17.060001,88,114.097008
-30.0,6,114.115148
-17.550001,47,114.125304
-29.96,7,114.156611
-29.87,13,114.156611
-29.69,45,114.175333
7.460026,40,114.205299
-29.95,11,114.210356
-30.06,2,114.215357
-30.06,2,114.22056
-30.07,3,114.228467
-29.98,9,114.268408
-29.64,25,114.273408
-16.970003,51,114.314725
-29.9,11,114.324266
-29.17,46,114.329661
-16.939999,96,114.383533
-17.880003,25,114.425821
-29.04,49,114.439959
-29.06,72,114.502291
-30.06,2,114.512893
-29.85,26,114.557645
-29.57,53,114.563542
-30.11,12,114.567543
-30.0,1,114.574332
-17.16,58,114.595993
-30.02,13,114.64249
-17.39,56,114.701272
-30.0,11,114.701272
-28.97,92,114.70698
-26.980001,200,114.712174
-29.98,4,114.722879
-29.9,6,114.737396
-30.05,11,114.757807
-30.02,3,114.771679
-29.35,41,114.776184
-30.0,36,114.782388
-30.04,50,114.812107
-30.13,24,114.833141
-30.02,18,114.85214
-29.46,22,114.864814
-29.89,10,114.873689
-28.869999,109,114.895766
-29.94,15,114.940151
-29.87,23,114.955272
-30.01,17,114.976532
-29.16,52,115.038363
-29.03,61,115.047474
-29.77,23,115.056051
-29.84,10,115.095905
-28.28,85,115.109722
-29.95,26,115.14831
-29.94,10,115.190366
-29.43,59,115.195816
-16.9,112,115.205423
-29.86,12,115.241123
-28.609999,72,115.278518
-30.05,21,115.291227
-30.01,12,115.291227
-17.330002,45,115.301021
-29.43,63,115.362816
-30.01,2,115.372332
-29.78,24,115.382261
-28.91,53,115.42539
-30.06,17,115.454084
-29.83,37,115.459081
-29.67,96,115.46582
-29.6,21,115.483645
-29.32,43,115.497745
-30.01,2,115.507318
-29.84,15,150.360642
-29.62,28,150.366159
-29.72,28,150.399202
-3.8899994,53,150.497393
-30.06,2,150.506393
-29.64,35,150.516281
-27.34,200,150.552096
-29.4,106,150.572598
-3.7600021,75,150.597802
-29.09,51,150.61813
-30.12,13,150.62718
-29.7,11,150.664594
-30.06,2,150.67345
-29.51,37,150.67345
-28.99,77,150.692209
-29.73,14,150.73244
7.8700027,54,150.736495
-29.86,28,150.74503
-28.75,101,150.749756
-30.01,7,150.761808
-17.3,52,150.811057
-30.06,2,150.818357
-29.71,22,150.823109
-28.449999,79,150.876875
-30.03,4,150.89363
-30.07,18,150.897687
-29.4,56,150.919226
-29.73,44,150.923455
-29.87,8,150.95666
-29.88,19,150.994977
-17.369999,44,151.000065
-28.43,61,151.00806
-4.6499996,68,151.024607
-5.7299976,91,151.044463
-29.95,16,151.070528
-29.25,50,151.098138
-29.95,21,151.105673
-29.289999,30,151.113316
-29.75,41,151.118282
-29.71,32,151.125373
-29.93,9,151.133879
-29.84,25,151.166637
-3.4299984,71,151.175735
-29.96,7,151.202217
-29.64,30,151.232362
-29.65,26,151.232362
-29.63,34,151.244156
-28.529999,52,151.244156
-29.97,8,151.263933
-29.95,6,151.268494
-29.96,7,151.297569
-30.01,17,151.302131
-29.56,52,151.310629
-30.01,2,151.32059
-29.369999,28,151.388703
-29.88,19,151.388703
-29.199999,54,151.396813
-29.89,40,151.428136
-28.96,79,151.465966
-29.35,41,151.572096
-29.66,52,151.619108
-29.279999,84,151.661177
-16.29,108,151.661177
-4.700001,82,151.672931
-28.5,60,151.704007
-29.6,36,151.711766
-30.0,1,151.715853
-29.14,78,151.740417
-30.01,12,151.748498
-30.05,11,151.756886
-29.43,39,151.767204
-28.06,93,151.771066
-30.07,3,151.777402
-29.58,39,151.806008
-30.05,21,151.829461
-29.8,26,151.875399
-29.82,13,151.930942
-29.59,50,151.936143
-29.19,74,151.963354
-29.49,81,151.981792
-17.020004,64,152.008244
-30.06,12,152.017078
-29.96,47,152.034147
-29.68,64,152.034147
-30.01,7,152.064546
-16.86,69,152.098487
-29.99,25,152.124206
-29.93,14,152.125268
-28.97,63,152.206543
-29.75,31,152.232523
-29.99,25,152.232523
-29.96,32,152.264321
-30.019999,73,152.301476
-28.68,82,152.398566
-29.84,30,152.403566
-28.689999,97,152.439615
-29.91,7,152.470241
-30.08,39,152.479257
-29.06,57,152.492538
-29.96,7,189.591529
-30.18,24,189.591529
-29.84,28,189.664282
-29.94,55,189.706093
-29.88,39,189.724805
-28.68,104,189.73316
-29.44,40,189.745891
-28.560001,170,189.750019
-29.96,7,189.754539
-30.1,6,189.758188
-28.74,110,189.784531
-30.01,25,189.849081
-29.62,38,189.857157
-29.27,49,189.857157
-30.06,27,189.866658
-29.539999,75,189.885279
-29.28,44,189.950531
-29.99,5,189.969988
-29.76,32,189.978539
-29.94,30,189.978539
-29.92,8,190.00239
-29.62,38,190.00239
-29.359999,67,190.008322
-29.98,4,190.019388
-29.109999,73,190.039758
-16.43,79,190.154414
-30.32,43,190.184048
-29.46,47,190.184048
-29.88,19,190.224504
-29.92,49,190.224504
-29.33,69,190.243302
-30.25,6,190.247187
-29.96,12,190.271472
-29.97,3,190.284771
-29.65,36,190.325423
-29.73,24,190.340767
-28.88,94,190.344802
-28.88,89,190.354658
-29.97,18,190.359502
-30.0,6,190.383909
-29.97,8,190.389473
-30.12,13,190.398232
-29.6,21,190.414312
-29.56,57,190.414312
-29.97,3,190.425601
-30.04,20,190.43101
-30.01,12,190.436007
-29.89,15,190.452108
-30.08,4,190.4693
-30.02,8,190.4693
-30.08,4,190.486275
-29.58,159,190.515929
-29.97,13,190.524118
-29.95,26,190.539312
-29.76,32,190.548518
-29.59,30,190.552808
-29.84,10,190.563586
-29.93,14,190.605958
-30.01,12,190.611258
-29.0,91,190.624133
-4.369999,36,190.633403
-29.47,38,190.667093
-17.26,68,190.67653
-29.96,22,190.699821
-29.32,40,190.708261
-29.57,28,190.735026
-30.5,51,190.743741
-29.95,6,190.759619
-29.84,15,190.767519
-29.46,57,190.828413
-29.63,30,190.869311
-28.64,74,190.960608
-17.029999,90,190.99193
-30.53,83,191.011184
-30.06,12,191.015148
-29.87,33,191.015148
-29.99,5,191.036338
-37.250004,53,191.056082
-29.9,11,191.064093
-29.4,91,191.119769
-29.44,34,191.155738
-30.42,118,191.184386
-29.82,33,191.192735
-29.47,38,191.19729
-29.99,10,191.236322
-30.02,3,191.249094
-29.99,15,191.263438
-29.65,41,191.293273
-17.23,33,191.332111
-50.05,42,191.341443
-28.43,104,191.450059
-23.380005,89,191.456627
-29.49,40,191.481913
-29.73,49,191.494056
-29.93,9,191.499506
-48.29,171,191.509516
-28.86,44,191.542701
-29.78,42,191.542701
-29.75,11,191.548528
-30.07,72,191.593266
-29.86,37,191.641666
-29.46,34,191.664551
-29.5,36,191.685587
-29.57,23,191.708699
-17.77,14,225.692689
-29.289999,52,225.716777
-29.92,8,225.722142
-30.01,2,225.729958
-29.72,38,225.805287
-29.53,29,225.806301
-30.0,21,225.810895
-29.1,51,225.872731
-30.04,5,225.895003
-29.25,86,225.899766
-29.13,89,225.916463
-16.280006,104,225.973051
-29.81,47,226.001479
-30.06,2,226.012152
-29.52,83,226.055577
-29.73,64,226.075449
-17.67,74,226.123635
-29.56,57,226.14949
-30.06,7,226.183924
-29.75,26,226.183924
-29.72,67,226.222071
-29.75,26,226.25157
-17.37,39,226.268311
-30.0,1,226.273819
-17.690002,26,226.309087
-17.869999,9,226.315088
-29.039999,95,226.340645
-29.85,6,226.371703
-29.54,35,226.396745
-28.619999,80,226.402173
-30.17,8,226.413045
-30.03,4,226.424713
-30.02,3,226.441463
-29.56,52,226.447329
-29.85,41,226.460877
-30.04,5,226.48556
-29.49,108,226.498674
-30.26,22,226.52085
-29.48,26,226.525326
-30.0,1,226.526464
-17.420002,29,226.570564
-29.95,30,226.621273
-17.39,66,226.621273
-49.239998,48,226.646379
-29.66,32,226.652056
-29.86,22,226.657302
-29.87,23,226.708017
-29.78,34,226.747454
-29.95,11,226.747454
-29.41,77,226.786443
-17.86,13,226.797461
-30.0,1,226.801459
-29.53,44,226.818387
-30.07,8,226.848388
-29.47,61,226.877258
-29.8,110,226.937338
-29.73,19,226.94337
-29.96,27,226.94337
-30.06,2,226.951231
-29.039999,83,226.951231
-29.68,24,227.042186
-27.66,182,227.053401
-29.31,67,227.053401
-30.01,2,227.061352
-29.73,34,227.085661
-29.57,38,227.101586
-16.400003,102,227.131206
-30.08,24,227.1509
-29.47,33,227.16484
-29.279999,69,227.199083
-29.47,44,227.213506
-29.69,35,227.213506
-29.72,18,227.279973
-29.58,24,227.300641
-29.7,38,227.300641
-29.61,52,227.337643
-29.44,40,227.344647
-29.52,70,227.357873
-30.34,162,227.389971
-29.23,70,227.389971
-29.84,23,227.389971
-29.95,16,227.450933
-17.79,21,227.475074
-30.19,30,227.481475
-29.09,37,227.492011
-29.99,40,227.517214
-17.180008,55,227.53128
-30.03,29,227.589005
-29.03,47,227.599027
-29.91,22,227.630351
-29.86,17,227.681164
-29.77,43,227.687371
-17.290003,46,227.696977
-29.97,8,227.727398
-29.94,10,227.732522
-29.199999,51,227.73752
-30.0,1,227.738516
-30.06,7,227.769054
-30.0,11,227.788336
-30.01,2,227.798496
-29.57,68,227.838253
-28.96,61,261.632661
-30.01,2,261.640976
-28.75,59,261.658644
-28.13,149,261.684669
-29.75,41,261.694727
-29.3,57,261.699837
-29.83,33,261.802034
-29.96,37,261.826507
-30.619999,53,261.830507
-3.67,70,261.851364
-29.67,43,261.851364
-29.96,27,261.892455
-30.34,108,261.896455
-30.01,17,261.906564
-29.77,33,261.937729
-29.939999,117,261.97442
-30.05,31,261.997244
-29.68,54,262.004254
-17.59,41,262.0271
-30.0,11,262.034649
-29.3,56,262.034649
-30.11,7,262.057181
-30.06,12,262.073482
-17.39,31,262.077482
-29.199999,64,262.146633
-28.64,74,262.146633
-29.57,38,262.18044
-4.2199993,52,262.24748
-29.93,19,262.24748
-29.63,74,262.252093
-17.260002,58,262.272486
-35.980003,186,262.290196
-17.52,44,262.303102
-29.63,49,262.322771
-29.83,24,262.341077
-29.82,18,262.357858
-29.4,31,262.386324
-29.44,45,262.411515
-29.79,20,262.411515
-29.5,48,262.423569
-29.76,33,262.443296
-30.23,147,262.542337
-17.45,47,262.590989
-29.01,82,262.599825
-30.07,73,262.623201
8.410011,59,262.628348
-30.01,12,262.639423
-29.89,10,262.639423
-30.06,2,262.647928
-30.01,2,262.655437
-5.4000015,28,262.743351
-29.67,33,262.752327
-3.42,86,262.759437
-29.039999,51,262.846122
-28.159998,125,262.8521
-29.23,136,262.918067
-17.240004,102,262.925932
-30.0,1,262.92995
-29.61,51,262.936991
-16.7,89,262.958091
-28.949999,66,262.996468
-29.94,40,262.996468
-29.74,20,263.001637
-29.66,22,263.079798
-17.170006,35,263.088641
-29.05,75,263.130177
-29.34,55,263.14888
-30.02,3,263.162438
-30.03,19,263.172589
-29.74,35,263.233117
-3.08,86,263.263845
-30.01,17,263.308034
-29.69,35,263.328791
-29.73,77,263.328791
-29.52,40,263.34273
-6.459999,84,263.357159
-29.98,9,263.370305
-29.99,15,263.379897
-29.91,7,263.388884
-29.97,18,263.412189
-29.78,14,263.472847
-30.03,24,263.478024
-30.05,6,263.499849
-29.08,64,298.343475
-15.550001,200,298.376287
-29.38,51,298.39306
-28.599998,107,298.398709
-17.68,55,298.418648
-29.86,22,298.438045
-29.58,49,298.475692
-30.07,33,298.528383
-29.66,37,298.541902
-29.7,26,298.575991
-29.1,67,298.643924
-29.02,58,298.648609
-30.01,2,298.656123
-30.04,5,298.664381
-29.05,59,298.669285
-29.67,28,298.68972
-28.99,52,298.734215
-29.78,59,298.771485
-29.16,158,298.784496
-29.66,47,298.840388
-29.57,28,298.873296
-29.35,61,298.884007
-29.48,34,298.906281
-29.85,71,298.93012
-29.96,27,298.939395
-29.789999,25,298.999145
-29.99,10,299.036228
-29.699999,88,299.06216
-29.81,200,299.069514
-29.56,49,299.069514
-30.21,12,299.084668
-30.27,73,299.145757
-30.06,22,299.150229
-31.48,56,299.150229
-30.07,3,299.16318
-29.69,30,299.199928
-29.289999,71,299.203983
-29.65,36,299.208106
-30.06,2,299.215927
-30.03,4,299.220933
-17.68,20,299.274672
-29.36,35,299.282416
-29.45,36,299.289414
-30.0,6,299.297297
-29.68,19,299.365381
-28.779999,98,299.43683
-29.029997,200,299.444785
-29.85,21,299.444785
-17.730001,70,299.483471
-30.0,1,299.487583
-29.0,63,299.527084
-16.630005,80,299.527084
-17.150002,95,299.531835
-30.15,16,299.552257
-29.63,29,299.56026
-29.53,43,299.605314
-29.71,42,299.610333
-17.75,17,299.61832
-29.98,19,299.632819
-17.46,33,299.734284
-29.85,56,299.734284
-29.89,10,299.767338
-30.26,127,299.775333
-30.05,16,299.788979
-28.72,101,299.886181
-29.01,48,299.925168
-28.65,91,299.938529
-27.529999,118,300.009121
-29.74,25,300.023161
-49.46,48,300.047069
-30.06,79,300.050584
-29.029999,157,300.072366
-29.9,21,300.083366
-29.039999,155,300.13224
-17.2,62,300.13625
-49.77,29,300.149012
-29.82,13,300.175518
-29.75,31,300.185591
-29.88,14,335.540384
-17.7,27,335.580317
-29.81,42,335.593222
-4.210001,51,335.645395
-29.94,20,335.660975
-28.779999,97,335.680527
-29.78,24,335.68909
-29.99,10,335.722398
-29.93,9,335.727062
-29.85,16,335.783324
-28.89,200,335.792896
-29.99,10,335.825967
-29.37,30,335.84701
-29.97,8,335.861233
-29.119999,67,335.930377
-29.99,100,335.944545
-28.33,162,335.971219
-17.41,33,335.993026
-30.01,2,336.002058
-4.6000004,25,336.03344
-29.58,39,336.107403
-18.86,118,336.131277
-27.22,200,336.165861
-29.85,91,336.174582
-29.84,10,336.206822
-29.95,16,336.24346
-30.27,73,336.31259
-29.3,67,336.399002
-16.290005,87,336.412043
-17.09,51,336.463891
-17.29,146,336.470689
-28.56,87,336.511081
-29.78,59,336.575603
-29.13,51,336.697991
-28.03,167,336.703048
-30.09,5,336.720439
-31.75,121,336.745384
-31.289999,85,336.793384
-29.61,37,336.862025
-28.71,87,336.893615
-29.88,14,336.923779
-17.35,47,336.945773
-28.19,143,337.085315
-29.91,167,337.119667
-29.189999,75,337.226788
-29.9,111,337.249301
-3.039999,90,337.262552
-29.38,79,337.268071
-16.960003,168,337.289002
-29.0,56,337.314627
-29.79,15,337.351887
-30.01,43,337.439435
-29.83,44,337.493337
-29.47,68,337.530409
-27.660002,200,337.554682
-30.03,14,337.623028
-17.67,124,337.665149
-17.029999,90,337.680009
-29.33,49,379.378976
-17.460001,33,379.429422
-29.65,151,379.531121
-3.75,46,379.607027
-29.78,24,379.623316
-17.939999,86,379.664205
-29.92,13,379.676506
-29.91,7,379.692901
-26.79,170,379.719604
-16.87,159,379.760946
-30.06,7,379.78781
-3.5000095,121,379.792414
-30.01,111,379.81647
-29.55,26,379.88667
-29.76,27,379.916215
-32.35,181,379.928072
-30.85,86,379.941846
-17.68,25,379.984618
-29.99,5,380.006141
-29.71,77,380.020368
-30.13,19,380.020368
-30.0,1,380.025641
-17.98,96,380.051784
-29.73,24,380.152934
-30.06,7,380.181318
-17.300005,68,380.200829
-29.17,104,380.215117
-28.7,76,380.249388
-30.02,18,380.263386
-29.19,57,380.267411
-29.72,87,380.377608
-29.12,45,380.457808
-27.46,200,380.509655
-29.089998,125,380.544759
-5.549999,56,380.60815
-29.84,15,380.60815
-29.92,8,380.641116
-29.31,122,380.75888
-3.47999,78,380.782318
-28.859999,140,380.791089
-29.75,46,380.806192
-29.87,13,380.821081
-17.900002,7,380.848274
-27.16,152,380.857277
-29.64,30,380.915607
-28.49,102,380.945286
-29.95,21,380.951551
-30.02,8,380.987727
-17.02,89,381.045423
-28.929998,200,381.146411
-30.06,2,381.158512
-30.03,4,381.179795
-30.14,45,381.185058
-30.06,2,381.195105
-30.66,91,381.231671
-29.13,43,381.26207
-4.3999996,66,381.320719
-17.740002,16,381.33905
-29.88,9,381.364408
-28.4,101,381.413466
-17.33,40,381.423065
-29.78,24,381.45327
-29.85,24,381.476815
-17.16,137,381.512588
-28.47,98,420.345598
-30.11,7,420.372099
-30.03,69,420.42108
-28.66,200,420.439048
-29.77,65,420.454472
-29.85,11,420.481044
-5.709999,86,420.492751
-29.3,58,420.699942
-28.72,97,420.737504
-31.19,200,420.742448
-4.1900005,88,420.754385
-16.630005,115,420.924764
-4.2700024,62,420.93459
-29.009998,200,420.945631
-29.44,55,420.951308
-28.21,59,420.96276
-29.94,10,420.976017
-30.310001,200,420.999738
-29.93,14,421.008861
-17.900002,17,421.068185
-16.800005,107,421.172302
-26.150002,200,421.229508
-30.82,68,421.2391
-30.71,92,421.308846
-29.76,60,421.325954
-17.77,14,421.379463
-29.68,44,421.440067
-28.23,110,421.455828
-30.26,45,421.455828
-29.33,74,421.511878
-29.84,15,421.575708
-17.830002,66,421.622075
-17.29,41,421.632364
-28.59,167,421.669513
-29.63,39,421.743182
8.9900055,90,421.777004
-17.710003,31,421.820675
-31.24,200,421.9109
-18.280003,83,422.026515
-29.68,84,422.041918
-18.5,57,422.190306
-16.660004,88,422.227765
-4.5300007,48,422.285129
-29.119999,200,422.401479
-28.869999,200,422.41575
-29.47,33,422.447482
-30.59,160,459.803378
-28.98,189,459.958341
-28.409998,152,459.974258
-29.47,48,459.978262
-28.96,81,459.989506
-18.4,122,460.012036
-29.7,36,460.102137
-31.28,39,460.144845
-28.9,66,460.188457
-29.74,66,460.20552
-27.460001,200,460.250947
-29.39,105,460.343798
-17.14,71,460.382248
-26.92,190,460.390561
-49.61,63,460.401205
-28.230001,200,460.406333
-29.9,30,460.488602
-17.24,116,460.605709
-30.48,114,460.650566
-17.440004,164,460.669326
-29.08,79,460.685821
-29.91,57,460.697694
-28.91,82,460.70196
-30.14,100,460.707218
-17.710001,13,460.737388
-29.31,52,460.803771
-29.55,41,460.808341
-30.97,128,460.858084
-29.75,47,460.880501
-17.300001,67,460.920785
-29.36,65,460.939305
-17.27,59,460.955493
-29.52,52,460.999031
-29.87,13,461.003518
-17.490002,51,461.072504
-16.720009,56,461.127254
-25.169994,81,461.156604
-28.369999,132,461.192255
-29.02,63,461.235229
