Adım	Kırmızı	Sarı	Skor
14216	1	0	1
14224	1	0	1
14264	0	0	0
14272	0	0	0
14272	0	0	0
14280	0	0	0
14304	0	0	0
14368	0	0	0
14592	0	0	0
14656	0	0	0
14680	1	0	1
14904	0	0	0
14952	0	0	0
14960	0	0	0
15016	0	0	0
15040	0	0	0
15064	0	0	0
15280	0	0	0
15304	0	0	0
15328	0	0	0
15448	0	0	0
15496	0	0	0
15496	1	0	1
15592	0	0	0
15616	0	0	0
15624	0	0	0
15976	0	0	0
15984	1	0	1
16000	1	0	1
16056	0	0	0
16064	1	0	1
16096	0	0	0
16104	0	0	0
16152	0	1	1
16176	0	0	0
16232	0	0	0
16248	0	0	0
16448	0	0	0
16528	1	0	1
16544	0	0	0
16696	0	0	0
17032	0	0	0
17112	1	0	1
17248	1	0	1
17280	1	0	1
17304	1	0	1
17632	1	0	1
17648	1	0	1
17672	0	0	0
17688	0	0	0
17720	1	0	1
17824	0	0	0
18088	0	0	0
18144	0	0	0
18288	1	0	1
18568	0	0	0
18624	0	0	0
18824	1	0	1
18864	0	0	0
18880	0	0	0
18896	1	0	1
18904	0	0	0
19016	0	0	0
19120	0	0	0
19120	0	0	0
19512	1	0	1
19576	0	0	0
19640	0	0	0
19688	0	0	0
19912	0	0	0
19944	1	0	1
20000	1	0	1
20144	0	0	0
20424	1	0	1
20424	0	0	0
20496	0	0	0
20616	0	0	0
20664	0	0	0
20816	0	0	0
20944	0	0	0
21112	0	0	0
21160	1	0	1
21344	0	0	0
21352	0	0	0
21368	0	0	0
21424	0	0	0
21456	0	0	0
21608	3	0	3
21728	1	1	2
21880	1	0	1
22056	0	0	0
22072	0	0	0
22096	0	0	0
22328	1	0	1
22472	0	0	0
22536	0	0	0
22664	1	0	1
22680	1	0	1
22944	0	0	0
22968	0	0	0
23056	0	0	0
23128	1	0	1
23208	0	0	0
23240	0	0	0
23296	0	0	0
23304	1	0	1
23320	1	0	1
23560	1	0	1
23584	1	0	1
23816	0	0	0
24224	2	0	2
24488	0	1	1
24616	1	0	1
24880	0	0	0
24904	0	0	0
25016	1	1	2
25416	0	0	0
25648	0	0	0
25680	2	0	2
25688	1	0	1
25728	0	0	0
25840	1	0	1
26032	0	0	0
26216	0	0	0
26576	0	0	0
26624	1	1	2
26696	1	0	1
26784	1	0	1
26832	1	0	1
27000	0	0	0
27120	1	1	2
27184	1	0	1
27280	0	0	0
27280	0	0	0
27448	1	0	1
27560	0	0	0
27640	0	0	0
27816	0	0	0
28016	0	0	0
28024	1	0	1
28112	0	0	0
28176	0	0	0
28184	0	0	0
28288	1	0	1
28584	0	0	0
28792	0	0	0
28928	1	1	2
29160	0	0	0
29240	0	0	0
29560	1	0	1
29616	0	0	0
29784	0	0	0
29888	0	0	0
30224	0	0	0
30344	0	1	1
30392	0	0	0
30552	0	0	0
30688	0	0	0
31152	1	0	1
31160	0	0	0
31216	0	0	0
31416	1	0	1
31488	2	1	3
31944	0	0	0
32152	0	0	0
32592	0	0	0
32688	1	0	1
32752	0	0	0
32760	0	0	0
33016	0	0	0
33088	0	0	0
33424	1	0	1
33552	1	0	1
33752	0	0	0
33824	1	0	1
33944	1	0	1
34192	0	0	0
34288	0	0	0
34592	1	0	1
34616	0	0	0
34824	1	0	1
35176	2	0	2
35184	1	0	1
35352	0	0	0
35552	1	1	2
35792	0	0	0
35944	1	0	1
36088	1	0	1
36216	0	0	0
36344	1	0	1
36424	0	0	0
37128	0	1	1
37368	2	0	2
37392	0	0	0
37544	0	0	0
37704	0	0	0
37816	0	0	0
37992	0	1	1
38088	1	0	1
38360	0	1	1
38504	0	1	1
38728	0	0	0
38800	0	1	1
38920	2	0	2
39040	1	0	1
39336	0	0	0
39352	0	0	0
39416	0	0	0
39456	0	0	0
39704	2	0	2
39920	1	0	1
40032	2	0	2
40040	1	0	1
40184	0	0	0
40192	0	0	0
40432	0	0	0
40520	0	0	0
40624	1	0	1
40632	0	1	1
40888	1	0	1
41056	0	0	0
41112	0	0	0
41208	1	0	1
41520	0	0	0
41640	0	0	0
41792	0	0	0
42232	0	0	0
42656	6	0	6
42656	0	0	0
42784	4	1	5
42808	0	0	0
43120	0	0	0
43240	0	0	0
43376	1	0	1
43480	1	0	1
43832	1	1	2
43832	0	0	0
44136	1	0	1
44256	0	0	0
44576	1	0	1
44704	0	1	1
44720	0	0	0
44976	0	0	0
45080	0	0	0
45224	0	0	0
45432	0	0	0
45512	0	1	1
45792	1	0	1
45856	0	0	0
46304	0	0	0
46680	2	1	3
47224	1	0	1
47360	1	1	2
47392	0	0	0
47432	1	0	1
47480	2	0	2
47568	4	0	4
48280	0	0	0
48704	2	0	2
48840	1	0	1
48944	1	0	1
49080	0	0	0
49168	0	0	0
49208	1	1	2
49232	1	0	1
49280	0	1	1
50280	1	0	1
50440	0	0	0
50544	0	0	0
50808	0	0	0
50832	0	0	0
50888	1	0	1
50896	1	0	1
51432	1	1	2
51752	1	1	2
51760	3	0	3
51856	1	1	2
52128	0	0	0
52248	1	1	2
52408	0	0	0
53024	1	0	1
53352	0	0	0
53360	0	0	0
53376	0	2	2
53456	0	0	0
53728	0	0	0
53848	0	0	0
54216	1	0	1
54408	1	0	1
54960	0	0	0
54976	0	0	0
55056	0	0	0
55216	2	0	2
55328	0	0	0
55848	1	0	1
56008	0	0	0
56184	1	0	1
56192	1	0	1
56656	0	0	0
56976	1	0	1
57032	2	0	2
57448	0	0	0
57608	0	0	0
58016	3	0	3
58192	1	0	1
58256	0	0	0
58576	0	0	0
58768	1	0	1
58808	1	0	1
58936	4	2	6
59048	0	0	0
59616	0	0	0
59792	0	0	0
59856	0	0	0
60272	1	1	2
60368	0	0	0
60408	0	0	0
60576	1	0	1
60976	2	0	2
61216	0	0	0
61392	0	0	0
61456	0	0	0
61872	0	0	0
61968	0	0	0
62008	0	0	0
62176	0	0	0
62576	0	0	0
62816	0	0	0
62992	0	0	0
63056	0	0	0
63472	0	0	0
63792	0	0	0
63920	1	0	1
64128	0	1	1
64536	3	0	3
64912	2	0	2
65056	1	0	1
65392	0	0	0
65392	2	0	2
65536	1	0	1
65728	0	0	0
65824	1	0	1
66032	3	0	3
66536	1	0	1
66656	0	0	0
66992	0	0	0
66992	0	0	0
67328	0	0	0
67536	1	0	1
67632	0	0	0
67992	2	0	2
68136	0	0	0
68256	0	0	0
68592	0	0	0
68984	1	0	1
69144	2	0	2
69328	1	0	1
69632	1	0	1
69696	4	0	4
70104	1	0	1
70192	0	0	0
70392	2	0	2
70928	0	0	0
71064	0	1	1
71232	0	0	0
71704	0	0	0
71944	2	1	3
72080	1	0	1
72096	2	0	2
72592	2	0	2
72664	0	0	0
72832	0	0	0
73096	2	0	2
73184	1	0	1
73736	1	0	1
73912	1	0	1
74096	0	1	1
74192	0	0	0
74664	1	0	1
74696	0	0	0
74912	3	1	4
75232	2	0	2
75792	0	0	0
75912	1	0	1
76024	2	0	2
76072	0	0	0
76136	2	0	2
76184	0	1	1
76664	1	0	1
76696	1	0	1
76832	0	0	0
77624	0	0	0
77680	1	0	1
77752	1	0	1
77784	0	0	0
78008	1	0	1
78072	0	1	1
78312	1	0	1
78640	1	0	1
78856	1	0	1
79096	2	0	2
79432	0	0	0
79680	1	0	1
79784	1	0	1
79808	1	0	1
79912	0	0	0
80120	0	1	1
80872	0	1	1
80912	1	0	1
81032	0	0	0
81072	5	0	5
81280	0	0	0
81384	0	0	0
81408	0	0	0
82512	0	0	0
82592	1	0	1
82632	1	0	1
82768	0	0	0
82872	2	1	3
82984	0	0	0
83472	2	0	2
83832	3	0	3
84368	0	0	0
84592	1	0	1
84664	3	0	3
85112	3	0	3
85416	4	0	4
85432	0	0	0
85472	1	0	1
85808	1	0	1
86352	2	0	2
86880	1	0	1
86896	1	2	3
87016	0	0	0
87072	0	0	0
87312	2	0	2
87432	1	0	1
87832	9	0	9
87952	0	0	0
89008	1	0	1
89072	1	0	1
89080	2	0	2
89304	1	2	3
89552	0	0	0
89560	1	0	1
89584	2	0	2
89816	1	0	1
90512	4	0	4
90896	1	0	1
90904	0	0	0
91472	2	0	2
91584	1	0	1
91712	0	1	1
92504	0	0	0
92520	2	1	3
92552	3	0	3
93072	0	0	0
93296	2	0	2
93344	1	0	1
93712	4	0	4
93792	1	1	2
94152	0	0	0
94416	1	0	1
94520	2	0	2
95072	1	0	1
95120	1	0	1
95368	1	0	1
96112	2	0	2
96272	4	1	5
96560	2	0	2
96896	1	0	1
96968	0	0	0
97120	1	0	1
97200	6	0	6
97392	5	0	5
97456	1	0	1
97968	1	0	1
98496	0	0	0
98560	1	0	1
98696	1	0	1
98912	0	0	0
99200	1	0	1
99520	2	0	2
99792	2	0	2
99856	2	0	2
100464	5	3	8
100472	2	0	2
100944	2	0	2
101456	0	0	0
101808	3	0	3
102000	2	1	3
102000	2	3	5
102528	0	0	0
102936	4	0	4
103032	3	0	3
103056	0	0	0
103416	1	0	1
103808	1	0	1
103856	0	0	0
104000	1	0	1
104032	5	0	5
104128	0	0	0
104848	1	0	1
105200	4	0	4
105424	1	0	1
