#{"t_start": 1781281119.7579906, "env_id": "None"}
r,l,t
-28.35,132,164.879948
-30.06,2,164.890071
-29.43,32,164.935366
-29.86,12,164.945093
-29.96,22,164.976307
-29.23,99,165.009618
-30.01,2,165.020633
-29.61,73,208.316772
-17.310001,58,208.357078
-29.78,14,208.379441
-3.9399872,90,208.388062
-30.03,9,208.417307
-18.630001,83,208.457233
-29.45,21,208.508315
-29.89,25,208.560954
-28.010002,200,208.570681
-28.92,118,208.640813
-28.42,159,208.655265
-16.61,93,208.752912
-30.3,44,208.758244
-29.55,31,208.776128
-29.91,12,208.829093
-28.779999,134,208.959529
-32.06,200,209.028584
-29.44,65,209.101445
-29.5,36,209.111186
-30.05,6,209.130163
-29.87,13,209.167065
-29.97,3,209.179604
-28.83,104,209.197822
-28.03,177,209.308833
-29.539999,200,209.351435
-27.779999,96,209.431047
-26.94,167,209.461224
-30.25,74,209.485379
-15.510009,207,209.527837
-3.8199997,47,209.62189
-29.22,78,209.630176
-30.03,9,209.660362
-17.830002,125,209.710563
-48.989998,98,209.88438
-29.59,50,209.915262
-28.64,111,209.915262
-29.23,199,209.95242
-4.16,169,210.066065
-17.31,153,210.194052
-29.99,65,210.225482
-29.36,137,210.27165
-28.289999,76,210.277019
-31.3,156,210.332173
-28.39,113,210.435643
-29.89,51,210.451425
-17.93,5,255.605215
-30.19,40,255.797553
-29.0,88,255.809351
-28.72,95,255.904038
-49.61,43,256.021684
-29.61,48,256.036998
-29.98,4,256.043306
-18.520004,170,256.053454
-27.24,200,256.077881
-17.740002,11,256.087636
-18.200003,146,256.13138
-29.79,30,256.19827
-18.04,71,256.215793
-2.709982,187,256.349938
-16.64,69,256.370602
-29.18,89,256.413905
-28.740002,200,256.496049
-29.84,20,256.580736
-16.890005,96,256.602289
-28.949999,54,256.640692
-16.5,167,256.750451
-29.91,37,256.759397
-16.180002,102,256.781541
-17.36,63,256.849511
-27.89,151,256.854934
-30.0,1,256.860054
-27.7,189,256.934526
-17.690004,91,257.049224
-30.06,12,257.105834
-28.98,79,257.115412
-30.63,178,257.155141
-17.09,56,257.196525
-30.119999,93,257.281383
-29.23,115,257.309854
-30.0,1,257.315019
-30.73,104,257.342499
-16.800007,60,257.382084
-30.16,7,257.422725
-29.85,37,257.469271
-29.87,28,257.49012
-29.87,13,257.49012
-17.770002,54,257.590207
-28.47,98,257.634606
-16.41,118,257.685008
-27.94,200,257.708075
-30.18,54,257.751373
-29.33,39,257.922943
-29.789999,50,257.93408
-4.420002,115,302.274684
-28.279999,200,302.386463
-29.039999,120,302.386463
-16.920002,86,302.547127
-28.199999,84,302.669611
10.810131,207,302.718628
-28.43,86,302.794722
-28.56,200,302.8645
-29.78,24,302.873291
-34.990005,200,302.904735
-29.95,16,302.932091
-17.86,38,302.997353
-30.289999,200,303.119879
-16.980001,98,303.242555
-14.360012,193,303.265856
-30.32,104,303.343901
-29.589998,200,303.458271
-18.84,151,303.504926
-29.09,200,303.520672
-28.8,106,303.545187
-4.2499924,77,303.655508
-15.340011,186,303.76205
-28.689999,62,303.940893
-31.99,174,303.991663
-28.61,129,304.023133
-31.93,200,304.137689
-31.89,148,304.215606
-28.68,139,304.404825
-29.08,200,304.414806
-28.949999,200,304.433113
-48.30999,75,344.696259
-30.46,150,344.759882
-3.3400135,136,344.77557
-4.249983,198,344.999993
-47.79,178,345.04976
8.889999,134,345.107109
-29.53,104,345.119528
-17.25,97,345.169078
-18.060003,18,345.177782
-17.140003,56,345.34095
-26.220001,200,345.361092
-2.0899887,199,345.381343
-0.57001686,175,345.46326
-29.74,75,345.477303
-29.5,200,345.812543
-26.850002,200,345.865407
-29.289999,119,345.87607
-36.780003,121,345.994467
-29.949999,200,346.004099
-27.64,157,346.004099
-27.86,162,346.047479
-16.970001,79,346.180595
-27.91,200,346.361601
-16.20001,95,346.509144
-28.32,137,346.5205
-29.02,115,346.550128
-16.720003,99,346.654646
-32.730003,150,346.717213
-17.290005,76,346.717213
-30.06,12,346.774313
-30.199999,200,346.822333
-29.039999,200,386.65049
-29.41,52,386.729403
-17.32,139,386.95646
-2.789999,191,386.980706
-26.490002,200,387.016914
-27.37,200,387.037148
-14.030018,162,387.074282
-29.689999,200,387.116239
-17.140003,91,387.275198
-3.9299965,86,387.327072
-29.08,109,387.434574
-27.430002,200,387.442702
-16.860004,58,387.493798
-48.309967,148,387.517313
-14.760019,250,387.542138
-17.180006,41,387.705849
-31.5,200,387.829825
-29.75,36,387.842852
-30.13,149,387.907288
-13.330021,220,387.974238
-16.390001,141,388.005142
-17.930002,15,388.065431
-30.01,27,388.086393
-29.09,200,388.240596
-16.130009,190,388.257909
-28.829998,200,388.3224
-4.609993,169,427.389104
-4.60001,76,427.4327
-2.210001,103,427.467806
-4.76,34,427.5945
-2.069971,229,427.605417
-1.8500175,239,427.652131
-29.69,40,427.803526
-16.720013,88,427.828562
-29.93,14,427.870707
9.440056,231,427.900838
-4.5399837,266,428.051693
-17.51,48,428.06755
-0.78998375,270,428.308126
-28.689999,200,428.43786
-17.170006,165,428.443335
-27.970001,122,428.452784
-2.7799988,101,428.520283
-16.410007,188,428.784865
-16.970003,77,428.80931
-4.26997,270,428.900856
-27.28,200,428.998543
-29.87,23,429.008273
-29.339998,193,429.204081
-5.790003,177,429.29892
-16.970001,64,429.349695
-16.260006,124,429.518662
-28.0,200,429.636794
-36.12998,106,429.72049
-17.75,23,429.824975
-15.080011,250,429.901593
-26.740002,200,430.106974
-16.990002,61,471.522515
-27.7,200,471.864873
-27.300001,200,471.932907
-27.12,200,471.962848
-27.999998,200,472.056041
-15.810004,164,472.062789
9.240032,192,472.220363
-2.6400108,183,472.289193
-28.449999,113,472.370867
-28.849998,200,472.424145
-10.520002,158,472.657404
-27.860003,200,472.945949
-15.620019,236,472.985193
-16.200024,228,473.072802
-30.390001,200,473.122797
-29.529999,200,473.201406
-16.17002,119,473.216792
-27.68,179,473.251401
-28.43,200,473.292419
-28.64,200,510.066994
-15.380017,146,510.102825
-27.320002,200,510.103326
-26.78,200,510.199557
-28.56,200,510.258956
-28.429998,200,510.339603
-18.140009,250,510.35969
-5.170004,90,510.411048
-17.36,28,510.46932
-15.140027,250,510.473704
-16.400003,112,510.538539
-15.830013,180,510.802652
-15.610025,131,510.994987
-27.2,200,510.999968
-15.620001,147,511.066982
-26.619999,200,511.066982
-27.92,200,511.145632
8.860062,183,511.150489
-4.609997,134,511.545688
-30.64,200,511.623174
-0.94997215,289,511.711912
-28.939999,200,511.825608
-27.46,200,511.897643
-16.650005,92,511.943248
-31.22,200,511.983568
-27.440002,200,511.98784
-17.02001,72,548.623672
-29.74,30,548.735021
-2.209978,290,548.75434
-15.79,185,548.870065
-29.21,67,549.117449
-3.5599957,185,549.146132
-27.04,200,549.261272
-14.91003,225,549.286195
-2.27001,236,549.416371
12.09013,320,549.507262
-27.16,200,549.543957
-32.09,200,549.566398
-17.030003,133,549.81728
-27.61,200,549.989285
-27.060001,200,550.114546
12.280083,238,550.118923
8.630081,150,550.153488
-28.59,200,550.384369
-14.09002,250,550.448567
-28.17,108,550.571183
0.4200096,270,550.633225
-16.120014,139,581.984161
-27.220001,200,582.096923
-13.379992,246,582.113008
-29.65,36,582.24393
-27.64,200,582.260347
9.320007,107,582.282056
-27.480001,200,582.48596
-27.89,200,582.546474
-28.470001,93,582.667842
-3.019991,210,582.854546
-15.860015,163,582.940684
-16.330011,250,582.955496
-15.520003,163,582.960493
-15.73,166,583.551015
-15.470032,241,583.5732
22.400291,385,583.732449
-28.12,200,583.775233
22.180092,362,584.048489
-2.0300007,267,584.134483
3.770214,360,613.422377
-28.79,200,613.614121
11.100052,350,613.622117
-16.400003,198,613.749046
-1.5800114,221,613.870783
-2.860012,300,613.965221
-29.87,200,614.158462
-16.630016,250,614.192465
-2.3099575,268,614.314139
-30.02,38,614.466358
-15.53003,209,614.712613
-29.24,200,614.801877
-1.930006,300,614.828651
-0.20998383,300,614.998904
35.999893,362,615.122773
-2.6900158,267,615.342254
-36.140007,121,615.371368
-29.88,200,615.38517
27.65015,275,615.414648
-17.480007,42,645.569725
-27.52,200,645.653017
-14.930007,154,645.702238
-28.41,200,645.723407
-16.29001,121,646.182896
-27.619999,200,646.227335
-3.0800095,206,646.300307
-14.97001,178,646.38732
-0.7199631,300,646.423963
-22.600018,270,646.559996
-4.6100006,30,646.695718
-2.099987,263,646.848805
-15.540006,135,647.046066
-30.460001,200,647.103411
-28.1,200,647.15404
-27.310001,200,647.231571
-13.840012,197,647.30788
99.61972,469,647.649296
-0.78997993,300,676.937944
-15.71001,217,676.952751
11.670094,310,677.090582
-1.9399548,300,677.20005
-49.149994,73,677.207998
-29.5,200,677.292634
-0.7600136,300,677.336428
49.98993,322,677.36368
12.510082,350,677.619729
-17.070004,64,677.637468
-27.280003,200,677.710226
-49.439995,170,678.002278
-14.550014,250,678.093044
-27.0,200,678.17557
-15.430007,250,678.228837
-16.090023,250,678.240729
-47.89998,170,678.347331
-27.660002,200,678.496962
-27.74,200,678.573314
9.960213,248,710.493879
-26.310001,200,710.518747
-1.2799606,257,710.591052
22.410069,262,710.659727
-29.61,200,710.700289
-14.020032,250,710.821671
37.660034,369,710.848927
33.950016,199,711.371061
-25.760002,200,711.448734
-29.23,200,711.491387
-27.79,200,711.612648
-1.7199955,300,711.649993
13.540169,320,711.754367
-29.73,70,711.759327
95.39984,560,711.826341
-5.4000053,41,711.942869
-16.980007,90,712.02632
9.860123,306,741.285774
-27.279999,200,741.370876
-29.08,200,741.712488
-30.019999,200,741.774493
-15.790004,183,741.886449
-10.749987,290,741.917601
-28.51,200,742.094723
-16.86002,250,742.208026
-1.8600063,294,742.246674
-11.699963,207,742.726683
10.52002,207,742.940421
-28.39,200,743.012722
118.849976,618,743.055118
11.34013,347,743.090268
-0.36999893,300,743.116948
36.4301,344,743.146092
-15.630007,250,743.261239
-28.189999,200,773.197695
-30.23,200,773.24296
-26.82,200,773.279296
-15.440011,193,773.30227
-28.38,200,773.307238
-27.43,200,773.431113
11.160053,310,773.561414
38.97001,420,773.800193
-28.27,200,774.020201
-28.97,200,774.100791
-29.07,200,774.135231
-15.010009,250,774.289982
-14.740014,250,774.5141
-3.6100006,180,774.587841
-15.43002,140,774.652671
-16.740004,103,804.869951
-29.39,200,804.90315
27.060123,370,805.054986
77.96008,443,805.09187
-28.599998,200,805.332082
11.000191,329,805.64115
-30.06,12,805.698501
-28.62,200,805.746715
10.240124,160,805.787677
-30.36,200,805.787677
49.679993,414,805.886403
-26.550001,200,806.021546
-16.340004,110,806.308093
24.07016,400,806.35422
9.0600815,207,806.740236
-14.540015,250,806.980069
-0.6999798,300,837.039634
-2.2599525,271,837.082266
-27.87,200,837.157675
-29.359999,200,837.200588
37.479965,420,837.22438
-49.159996,93,837.297699
11.020058,350,837.527247
-20.930004,270,837.804313
-30.43,200,837.98393
-3.0399475,238,838.082213
-12.949984,250,838.285926
-12.840002,250,838.360529
-27.61,200,838.388262
-17.86,13,838.448411
-1.4699783,300,838.485257
13.1801605,350,838.537103
-26.990002,200,838.691989
-28.29,200,838.948627
9.880028,175,839.04938
-3.379961,300,871.321292
-27.060001,200,871.365799
-1.4699936,288,871.699165
-14.150038,237,871.729429
25.900185,356,872.055094
52.279922,444,872.235083
12.39006,350,872.391703
11.490177,349,872.468512
-1.5299892,300,872.511697
-10.63002,291,872.517691
-20.979992,240,872.667122
11.420132,285,872.831537
-2.70994,234,873.324601
-3.9099827,300,899.272898
-27.99,200,899.31995
-16.010025,246,899.538325
-1.6399803,288,899.585258
-28.269999,200,899.658271
21.02,98,899.663593
36.010048,301,899.780553
-2.1699543,300,899.9285
-32.14,200,900.171624
-13.230028,250,900.284497
-28.26,192,900.438734
-27.070002,200,900.627587
-17.040009,66,900.633001
-28.64,200,900.753702
-29.45,32,900.783005
-18.24001,250,900.86206
-47.64,170,901.01699
65.309875,386,901.415203
-29.109999,200,901.565802
11.520157,350,901.604749
-3.5800114,246,933.76566
13.720188,320,933.807685
-27.42,200,933.817106
-3.5899906,258,933.841141
-16.280006,72,934.070384
-1.3399773,300,934.092869
-29.22,200,934.169147
-15.130014,250,934.547398
-27.74,126,934.608224
-28.19,200,934.639479
-27.77,200,934.677504
64.05985,336,934.87949
-28.7,72,934.984084
-26.52,192,935.372473
26.260159,372,935.671519
-29.31,67,935.688115
-47.42998,170,962.454165
-26.27,200,962.47351
91.13003,467,962.529517
-2.3099785,294,962.598421
49.440018,411,962.63956
27.550121,370,962.940806
-29.67,18,963.016994
-35.520016,220,963.294902
-26.41,200,963.45839
-13.960016,250,963.472049
-2.0000076,243,963.524463
11.950241,263,963.678047
30.3303,323,963.708415
-29.68,200,963.843417
22.780262,370,963.998589
-28.189999,90,964.094406
8.7199745,201,964.151867
-16.730017,250,964.552936
-28.91,200,964.567389
13.140076,318,995.130447
-2.4699783,192,995.176366
0.46003723,270,995.265081
-26.760002,200,995.265081
-20.950024,270,995.430478
78.32988,434,995.625416
-27.890001,200,995.684368
-29.55,200,995.698635
10.310043,119,995.734019
-4.3799973,114,995.801992
-47.579956,170,996.059284
-49.05999,72,996.068871
-27.74,200,996.068871
-3.4999962,192,996.579307
-16.850027,250,996.85921
10.260193,282,996.929896
-25.350004,200,996.99995
37.830162,336,997.005448
-2.0699596,300,1028.706789
-0.13996124,269,1028.800256
-28.25,200,1028.952788
-28.69,200,1029.179487
51.189865,409,1029.327366
8.600006,67,1029.608756
-28.15,174,1029.641913
8.910076,230,1029.700642
41.90011,312,1029.766514
11.59016,350,1029.910085
-29.35,66,1029.959736
37.97995,402,1030.054312
25.160286,351,1030.072942
-0.86995506,294,1030.328369
-26.810001,200,1030.373215
-15.2300205,250,1030.606319
-13.940029,250,1059.583548
-28.58,200,1059.583548
-15.5400305,215,1059.735476
-0.34997368,270,1059.799027
-29.289999,200,1059.962484
-28.72,200,1060.003895
-29.079998,200,1060.205938
-4.0799885,126,1060.465119
-14.830018,250,1060.509701
53.739914,470,1060.709461
-13.079996,250,1060.738363
-29.189999,75,1060.812932
22.570042,288,1060.825325
-12.990019,250,1060.919904
-27.33,200,1060.998893
-28.16,162,1061.124211
-26.97,200,1091.853849
77.89993,510,1091.867801
-26.69,200,1091.931109
-14.63003,238,1092.102965
-28.08,200,1092.120294
-4.9900055,86,1092.219837
8.010025,133,1092.503736
32.710033,390,1092.646507
-14.510032,209,1092.761862
-28.210001,200,1092.952593
24.750175,370,1092.977775
-27.220001,200,1093.34032
92.859985,566,1093.579898
11.910156,243,1093.651098
24.650215,370,1093.792527
-29.730001,200,1093.80876
23.33015,400,1093.828569
41.560097,285,1093.992035
8.160004,66,1124.058172
8.14016,350,1124.38636
-3.2800083,108,1124.458894
10.580143,316,1124.590071
-15.15001,250,1124.625293
-29.72,18,1124.658714
-29.77,18,1124.692692
21.620197,270,1124.83908
-30.039999,200,1125.221065
35.62011,450,1125.32997
38.48002,420,1125.394056
52.23989,440,1125.640474
10.200123,247,1125.657979
-1.550005,274,1125.734759
-1.2499809,246,1125.823645
25.120277,396,1125.956596
-4.41,156,1151.784006
-28.41,200,1151.881108
-28.59,96,1152.04549
9.560135,288,1152.099603
-14.75003,209,1152.189467
-15.350029,212,1152.276139
-21.489998,254,1152.361947
-14.040026,250,1152.484876
-29.589998,200,1152.496451
-17.4,27,1152.595448
-30.25,200,1152.774289
-29.96,200,1152.936035
-2.0000076,300,1152.989787
-13.440018,250,1153.22505
-3.3300095,228,1153.235181
-15.490031,250,1153.592095
5.6300087,91,1153.612408
-5.1100025,210,1153.621334
-2.129959,300,1181.88964
-28.68,200,1181.953592
9.540012,90,1182.152616
65.169975,499,1182.232087
-27.43,200,1182.237254
-15.9400015,138,1182.363632
-26.59,200,1182.759295
5.860077,234,1182.839493
-26.59,200,1183.010781
