#{"t_start": 1781293175.7816188, "env_id": "None"}
r,l,t
-1.0699615,234,1194.169275
116.599976,342,1194.23437
-3.869999,100,1194.55305
132.00006,620,1194.657199
263.05038,628,1194.896195
-17.480001,30,1195.013059
21.540234,276,1195.104461
-30.029999,200,1213.588255
-20.500029,238,1213.639292
52.649834,459,1213.76253
9.70005,248,1214.117783
129.39987,536,1214.374624
197.85959,768,1214.434427
23.210304,325,1214.474892
115.92012,596,1214.686067
35.300148,325,1214.82597
10.220161,288,1215.28397
57.90013,249,1215.494086
64.609924,485,1236.161324
2.2300186,285,1236.176383
-57.84001,193,1236.229214
22.59005,239,1236.275907
135.56023,511,1236.359507
23.070248,400,1236.668679
-0.95998573,278,1237.116547
12.230057,258,1237.228309
-2.0400047,265,1237.35526
17.300114,354,1237.553838
78.689964,487,1237.75008
-35.220005,200,1238.051314
10.460152,350,1238.060648
133.85025,524,1259.712799
76.190056,547,1259.802552
76.789955,392,1260.153631
23.300133,285,1260.179785
34.740067,191,1260.275133
8.690006,190,1260.414436
-4.960001,49,1260.622867
89.08999,297,1260.730312
-15.780015,174,1260.866836
38.530174,411,1260.879384
121.38983,510,1260.89487
-17.210003,53,1260.931441
-4.270012,96,1260.990784
8.310013,108,1261.277786
10.340076,267,1284.828661
46.160057,470,1285.037103
102.719986,330,1285.053259
-29.95,6,1285.061283
148.30995,613,1285.085116
62.429947,342,1285.161785
118.18004,534,1285.193975
-20.400002,162,1285.473207
-16.840004,54,1285.699314
-20.810003,168,1285.743771
29.24023,426,1285.904798
-30.679998,200,1285.910179
-3.5000114,79,1286.037755
206.84993,600,1286.289235
-35.14001,200,1308.966712
-0.7699566,277,1309.52398
55.760002,488,1309.528716
-15.950025,174,1309.640583
94.56974,544,1309.784741
120.47992,596,1309.847241
-29.539999,84,1309.868414
36.480194,416,1309.980525
-34.04,200,1310.394265
113.64011,424,1310.4409
-31.630001,200,1310.680731
35.320015,193,1310.733256
55.24003,249,1310.945359
154.16019,741,1334.101387
-4.079994,106,1334.113722
-29.29,42,1334.258847
175.50972,505,1334.496259
32.52011,433,1334.53064
90.39992,346,1334.555789
23.600063,288,1334.580879
-29.71,12,1334.629428
118.31999,392,1334.783128
-31.46,120,1335.138057
62.580124,254,1335.32163
164.58029,481,1335.447638
3.2200317,252,1335.586199
23.810291,314,1335.794106
88.07007,253,1335.833263
19.650036,149,1359.959732
8.02002,140,1360.038017
159.30035,423,1360.3127
34.640053,198,1360.391376
206.68993,575,1360.4596
9.8600235,194,1360.726665
35.710236,270,1360.81138
145.51967,444,1360.850253
9.210045,156,1360.910914
63.910133,348,1361.111243
22.470058,168,1361.32258
7.329994,175,1361.451127
15.400051,175,1361.501076
106.96994,516,1385.202995
133.15994,454,1385.320541
-1.5599709,216,1385.689474
89.36998,324,1385.719326
83.449974,344,1386.179518
113.57034,383,1386.208677
31.970043,228,1386.247515
116.42015,558,1386.466541
25.030159,346,1386.601903
134.52013,744,1386.661491
21.390102,187,1387.008765
-24.480017,250,1408.442584
162.05998,463,1408.571843
171.33003,365,1408.633363
119.980255,384,1408.67805
-10.200008,192,1408.720802
136.48068,574,1408.987535
20.660118,139,1409.270513
164.02022,609,1410.090523
80.31008,441,1410.244393
63.98996,398,1410.287123
19.970165,400,1429.36792
63.129868,346,1429.43475
-5.8899994,12,1429.476549
180.49095,785,1429.756947
90.31995,384,1429.881656
135.72023,571,1429.918435
22.190128,240,1430.110372
61.99002,228,1430.214287
62.680054,294,1430.61631
98.38002,315,1430.645637
-3.9899883,117,1430.727021
75.870026,258,1430.89636
90.59998,372,1431.069999
134.71992,402,1454.330975
22.35006,175,1454.33633
37.259872,333,1454.686737
163.6303,535,1454.891202
91.150024,382,1454.915615
-40.04001,200,1455.125621
51.419937,474,1455.37474
-16.160004,111,1455.613453
121.080246,518,1455.96625
-9.659958,317,1456.063535
48.439995,282,1456.197047
196.51979,805,1456.356498
70.389984,504,1477.386921
36.60005,375,1477.434931
-4.1899776,107,1477.512395
145.37978,296,1477.793919
35.920113,210,1477.979971
35.820084,258,1477.993862
7.390011,60,1478.001355
8.77002,56,1478.173775
-4.7400074,66,1478.229733
-5.0499897,63,1478.409542
123.81972,588,1478.701375
102.449905,318,1478.732332
53.21997,486,1478.809367
22.320152,400,1478.983717
47.51007,155,1479.059451
176.67987,537,1506.278604
190.78018,521,1506.915859
75.60991,282,1506.968743
101.98996,252,1507.419676
80.1599,455,1507.470783
7.079994,78,1507.868149
22.160042,198,1507.895
151.76027,547,1507.985806
-4.49,72,1508.238658
-3.7500114,80,1508.302429
300.64038,731,1508.302429
62.819923,276,1508.345441
120.66025,544,1508.377724
-29.369999,66,1533.593958
212.15054,807,1534.143294
89.35004,312,1534.568779
52.969994,378,1534.578127
147.7297,515,1534.701456
58.370125,404,1534.916912
104.47006,330,1535.011914
-24.640007,102,1535.477089
88.1999,524,1535.530551
3.4202538,321,1558.024964
103.31993,282,1558.192237
-29.11,42,1558.203152
51.439896,345,1558.260287
240.06998,815,1558.862058
156.86984,624,1558.930445
37.210106,342,1559.063384
36.40995,182,1559.083065
-16.400005,66,1559.247248
205.7601,455,1559.539244
199.55046,709,1559.811049
-26.560003,232,1584.743456
144.9604,309,1584.901308
87.419815,474,1584.971767
7.09,96,1585.413404
148.92029,584,1585.469297
-24.899996,54,1585.73302
-16.220013,114,1585.967694
207.12991,549,1586.247846
134.9699,525,1586.297687
50.80989,335,1586.318016
7.5500107,54,1586.586941
237.29077,610,1610.458112
-16.210026,204,1610.741492
52.03019,390,1610.789034
257.60046,767,1610.94557
74.260086,318,1611.000713
90.35,360,1611.15535
-35.88,200,1611.42264
225.29997,731,1611.569824
21.05014,198,1611.737475
13.189999,216,1612.040584
76.48989,284,1612.135001
-29.76,12,1612.135001
154.98024,670,1612.595886
62.470116,310,1641.983369
50.54004,276,1641.990332
-29.71,12,1642.045897
92.450035,447,1642.232861
13.980011,300,1642.468484
63.030052,295,1642.702145
168.52081,624,1642.862246
72.05983,533,1642.895713
102.570145,391,1642.895713
-4.2900066,72,1643.031011
8.490013,78,1643.232253
50.210045,288,1643.356773
90.58998,305,1643.547179
114.34009,355,1644.291983
43.150063,319,1644.410622
51.80993,323,1674.796745
-4.130001,228,1674.802267
-29.9,6,1674.830998
91.25998,368,1675.011759
93.54987,385,1675.392504
144.87007,264,1675.56295
33.050125,329,1675.843228
60.059937,432,1675.909363
-39.07,220,1676.4754
21.370056,186,1676.485866
138.70012,739,1699.302439
1.780014,236,1699.402606
50.949936,500,1699.517018
77.829796,523,1699.636068
21.420044,132,1699.959488
158.56975,591,1700.122963
33.880054,133,1700.589988
48.03009,210,1700.609973
120.92029,403,1700.684629
224.60002,639,1701.179357
-2.4299984,156,1701.328539
190.9006,546,1701.372803
132.59996,468,1723.872555
108.31984,552,1723.982513
48.479996,174,1724.237403
-36.790005,200,1724.372843
105.7603,421,1724.668755
-17.7,12,1724.713313
263.46973,581,1724.81983
20.800148,180,1724.929296
75.54012,288,1725.084224
112.38989,451,1725.185073
49.030045,176,1725.51446
259.02985,666,1725.570477
90.92979,401,1751.895497
138.03004,555,1751.983717
62.190018,279,1751.993026
-1.9299927,281,1752.277502
-16.220009,90,1752.375282
102.03989,478,1752.590316
116.28984,318,1752.8268
20.870106,138,1753.391996
90.040054,361,1753.512582
75.09994,537,1753.736993
134.84056,705,1775.231504
-33.690002,150,1775.417178
267.58978,611,1776.183931
101.8201,324,1776.444001
240.88968,593,1776.472726
377.9805,774,1776.552653
180.52026,668,1776.589658
-15.8000145,90,1776.973107
-34.860012,200,1777.241433
148.59018,413,1777.249524
209.07004,552,1777.32667
187.74043,402,1777.492647
-34.530003,141,1801.820369
142.61018,309,1802.053166
48.260063,150,1802.059537
-4.300007,60,1802.340834
62.439926,267,1802.719698
-29.92,3,1802.733946
206.54001,489,1802.94475
133.44029,384,1803.127762
43.519974,337,1803.412633
35.880043,237,1803.493384
81.41999,466,1803.541115
73.35009,324,1803.644598
34.350098,156,1803.733615
88.70998,207,1803.772893
210.9301,660,1803.922058
7.890007,75,1831.761965
-29.100002,177,1832.130136
48.48999,322,1832.545997
90.07007,303,1832.569786
-29.43,24,1832.636039
63.46997,289,1832.684152
-16.490002,51,1832.769008
48.340027,177,1832.844524
88.24995,456,1832.854127
35.110146,267,1832.867726
-17.36,33,1832.984054
188.44989,367,1833.131669
-5.279991,36,1833.136964
7.8199997,90,1833.525309
61.050056,162,1833.546895
36.590126,224,1833.717207
211.60016,621,1833.858575
102.180176,285,1833.944919
20.180046,105,1861.901104
-17.160007,78,1861.984541
7.2100296,51,1862.114545
20.470081,123,1862.3002
128.05994,429,1862.364541
-29.5,21,1862.480199
76.14004,244,1862.593994
106.46991,430,1862.724196
129.27989,198,1862.765112
-29.65,21,1862.923635
38.23024,400,1862.980513
-16.080013,110,1863.096257
74.640045,218,1863.131028
56.6,285,1863.60965
-15.8700285,207,1864.275632
-21.830015,250,1864.32417
159.5798,303,1864.361712
104.55022,367,1864.623194
172.18024,296,1895.094691
34.360016,111,1895.332099
44.87001,387,1895.366098
91.20002,342,1895.418482
-29.8,6,1895.445289
-5.089983,87,1895.696633
33.860104,150,1895.997488
34.670067,174,1896.176597
-17.52,19,1896.257239
108.27995,459,1896.328494
38.83995,410,1896.635853
10.860249,258,1896.870593
98.840195,468,1896.876785
-33.36,200,1896.932176
-36.04,138,1897.014584
120.58984,508,1897.274836
163.75006,501,1897.332206
-29.69,30,1926.936296
33.040066,90,1926.961951
8.570023,126,1927.050521
62.900024,241,1927.266238
-5.449999,72,1927.360347
-17.42,24,1927.374773
67.130066,183,1927.756145
118.66994,451,1927.882958
-2.299921,249,1928.084699
53.03018,375,1928.113129
133.98015,408,1928.27294
72.99988,462,1928.980041
103.479935,270,1929.017699
131.42,407,1929.238305
50.470177,258,1955.924947
-17.34,21,1956.026878
104.89014,414,1956.266258
164.4303,583,1956.532688
20.91008,162,1956.789941
176.97017,486,1956.815941
-12.429998,246,1956.858622
79.56002,306,1956.868295
33.69007,147,1956.975184
179.06038,564,1957.237345
174.3799,456,1957.727222
21.520073,207,1958.036715
22.400177,189,1958.155359
68.04998,241,1958.280964
-29.55,21,1958.453908
38.640144,372,1989.642739
10.040058,159,1989.702393
21.270042,143,1989.800647
89.74005,273,1989.832294
-0.97997284,350,1989.843745
-32.36,51,1990.022972
78.28995,390,1990.022972
-29.56,27,1990.143608
9.410034,190,1990.225162
14.370041,138,1990.624659
22.75005,150,1990.795121
1.0900059,289,1990.903698
50.61017,402,1990.984324
-30.58,63,1991.061854
48.95005,318,1991.084601
22.370117,178,1991.422836
187.4498,359,2022.002321
217.44054,471,2022.099536
-29.23,39,2022.272504
22.49004,237,2022.346985
43.880043,276,2022.461839
189.62009,579,2022.657208
-17.64,21,2022.760812
21.180038,105,2022.86662
129.87009,252,2023.692671
119.84985,438,2023.714966
35.680077,210,2023.785993
189.97974,373,2023.839118
37.22004,318,2023.873121
35.289986,204,2023.883952
166.25015,586,2023.895509
-24.860004,51,2023.975211
-5.189993,37,2024.061115
6.9500046,54,2024.182113
353.08072,619,2024.367988
-14.280005,186,2054.513239
47.220047,170,2054.578213
34.510063,174,2054.740628
75.06002,204,2054.786102
1.2700691,163,2054.849246
-5.2099934,39,2054.881544
78.04,347,2055.202516
34.260117,150,2055.399302
-3.1599941,102,2055.592967
42.5101,237,2055.761431
3.7901344,275,2055.802671
-24.780005,135,2055.906165
138.22015,564,2055.982277
33.070053,84,2056.131589
-29.92,3,2056.1444
121.98015,555,2056.248531
-17.82002,250,2085.53863
-29.78,9,2085.577396
47.750145,189,2085.647272
-15.310013,250,2086.017873
-29.83,9,2086.064477
105.68024,387,2086.371702
34.54,192,2086.602141
318.9507,780,2086.791158
258.86978,852,2087.051117
20.990093,330,2087.182415
8.750027,144,2087.279357
47.569977,190,2087.340498
46.92009,130,2087.410784
-17.41,33,2087.502993
-17.450005,32,2087.562253
101.71991,306,2087.569252
222.79956,579,2113.861139
-30.39,60,2114.113895
7.9001236,174,2114.319695
22.780106,272,2114.332814
-2.2099686,201,2114.488622
81.74021,279,2114.586173
16.43003,252,2114.718172
7.2000275,54,2114.81143
-17.100002,30,2114.939105
274.9009,804,2114.944248
21.140095,136,2115.314771
156.31993,276,2115.325403
-29.779993,236,2115.369408
-43.490005,200,2115.381161
46.600037,132,2115.535219
113.35989,523,2115.568424
-29.67,18,2115.625271
-3.409996,115,2115.855233
-16.890007,66,2115.884243
41.240135,233,2116.024602
161.0,379,2147.097568
46.71006,141,2147.110425
22.250011,114,2147.218654
20.200016,217,2147.421638
9.100006,81,2147.75728
48.380043,183,2147.87064
-1.7600155,195,2147.935249
-4.1499996,123,2148.427844
109.49019,460,2148.447426
49.479996,300,2148.526833
118.400055,363,2148.667991
46.080032,81,2149.035437
122.73007,579,2173.149706
104.25,414,2173.270849
-5.4699993,30,2173.270849
-4.089985,147,2173.343812
174.39969,660,2173.530551
-29.87,18,2173.613328
-17.77,39,2173.787246
34.80002,238,2174.345187
189.12039,502,2174.434127
173.73933,552,2174.58237
71.01986,349,2174.853268
87.390076,340,2174.889418
298.3803,643,2174.980446
87.71001,304,2175.166831
78.08,309,2198.921661
75.45012,234,2198.998576
478.37106,967,2199.043278
49.170013,189,2199.111592
77.44993,397,2199.23919
46.83001,153,2199.630072
-14.300031,206,2199.941128
245.94998,503,2199.958659
-29.16,30,2200.090028
-1.6299763,222,2200.116135
24.26012,249,2200.172687
-20.220013,205,2200.61431
9.3200035,237,2224.684664
-9.06999,212,2224.749183
221.18977,429,2224.842954
34.620026,168,2224.956537
76.58002,291,2225.131701
159.8199,321,2225.187384
256.4003,816,2225.324933
161.34985,826,2225.460785
36.08999,174,2225.517377
-4.6500034,57,2225.584737
-16.51001,63,2225.864335
-29.81,200,2226.352259
58.659973,373,2226.50411
105.24028,414,2226.519754
48.189995,195,2252.015889
-17.11,33,2252.148864
79.479965,414,2252.586675
172.98976,502,2252.610195
38.700012,243,2252.656733
92.2399,516,2252.722762
109.95998,600,2252.883919
54.600037,180,2252.922686
-31.15,51,2253.112017
8.340054,96,2253.167641
75.77998,159,2253.309399
145.1203,374,2253.401397
34.350044,144,2253.540307
109.00998,429,2253.637423
10.790115,310,2253.999115
75.29003,264,2279.806327
-35.190006,198,2279.96049
21.66016,255,2280.063578
3.0399933,259,2280.345437
8.190086,129,2280.388984
67.41011,442,2280.663298
248.72974,622,2280.928236
1.2200661,126,2280.954292
-3.9199963,75,2281.000517
-1.8899364,238,2281.14219
130.5299,350,2281.547543
102.59006,321,2281.928981
283.53027,699,2282.239622
234.5505,564,2307.295791
74.75003,279,2307.437271
74.82995,291,2307.447384
7.5000267,78,2307.492268
63.460045,315,2307.522503
-16.600002,57,2307.763827
14.880081,198,2307.834569
-2.7499962,129,2307.843208
100.030045,172,2308.164093
240.0698,564,2308.845583
74.100075,255,2309.020087
9.230064,198,2309.111682
133.02995,381,2309.229142
47.539963,156,2336.575334
118.180176,384,2336.607677
-5.8399982,12,2336.633637
132.44983,432,2336.761723
-17.11,33,2336.925634
179.37003,553,2336.983948
287.46994,750,2337.154094
10.310177,240,2337.159307
20.670052,128,2337.530506
36.36007,282,2337.566126
47.48002,123,2337.576125
20.08004,90,2337.597689
-5.609989,54,2337.804154
49.620018,212,2338.202874
148.73024,350,2338.349128
149.81018,471,2338.382759
75.07007,219,2338.862395
-5.049999,69,2338.938258
23.250034,188,2338.95469
136.30038,451,2339.101937
-31.56,72,2370.753475
247.2002,422,2371.216087
101.84018,210,2371.263715
61.020065,204,2371.363597
107.36977,478,2371.455542
51.770042,444,2371.881034
149.11005,441,2372.009351
49.410095,315,2372.113353
88.860016,195,2372.254426
-28.659998,200,2372.366982
203.68999,445,2372.37198
34.420074,114,2372.888059
173.44963,366,2372.929112
126.85022,385,2398.5342
9.120029,165,2398.575838
-29.57,18,2398.654094
87.19002,168,2398.699603
-16.600006,63,2398.771053
247.51984,318,2398.979343
89.70998,294,2398.979343
-29.8,6,2399.006613
-17.560003,33,2399.141546
-4.3999825,93,2399.146453
-5.1500034,42,2399.154755
34.410095,163,2399.303908
62.48008,240,2399.642351
134.76984,588,2399.959734
69.59005,432,2400.271622
115.57988,462,2400.483099
35.32,209,2400.59247
22.580109,177,2424.556582
-29.56,72,2424.586156
-4.0899982,64,2424.650677
113.890015,422,2424.717319
101.36044,432,2424.764961
-16.270016,122,2425.196472
179.78027,546,2425.210323
176.53981,515,2425.257864
101.60014,237,2425.62665
46.010048,315,2425.916585
60.820107,186,2426.06381
112.180084,369,2426.140517
59.920044,342,2426.274671
-17.58,15,2426.351672
47.410027,105,2426.679858
143.31,225,2426.775082
51.159935,351,2454.515416
-4.2299957,78,2454.612758
48.970062,222,2454.924062
-17.68,15,2454.979203
27.280067,132,2455.023873
45.58,500,2455.035357
24.190174,312,2455.039349
-5.2499924,33,2455.162565
-16.950005,33,2455.167748
258.60062,840,2455.281214
102.47008,256,2455.335321
36.60003,219,2455.446737
148.74017,486,2455.587576
20.140038,96,2455.70164
-17.260002,28,2455.803546
-16.990007,66,2456.039752
89.69998,314,2477.95476
88.48002,207,2477.970253
88.18,246,2477.98111
90.459885,357,2478.135952
160.84023,374,2478.339716
105.62012,477,2478.446271
224.68011,536,2478.737699
89.99992,264,2479.068476
61.400047,219,2479.259557
134.26022,411,2479.353688
-5.659996,24,2479.362482
49.6401,419,2479.789056
91.30002,358,2480.011532
34.340073,312,2480.126431
148.7199,516,2503.197643
-5.1799984,36,2503.336008
7.450016,162,2503.455932
205.78027,559,2503.522904
-16.240007,72,2503.638636
111.8,309,2503.694212
-29.92,3,2503.707918
-1.9399014,340,2503.830378
-7.9099884,220,2503.909645
173.3601,498,2504.221162
61.259987,218,2504.468213
-3.079958,141,2504.521589
32.490124,268,2504.811582
-30.15,21,2504.906314
60.920044,177,2505.013651
-29.81,12,2505.069385
120.05989,465,2505.115351
-31.35,152,2505.153664
-29.46,27,2505.184591
105.15997,417,2505.296205
-29.3,69,2531.494866
247.94019,447,2531.568835
134.08,463,2531.773464
89.97996,345,2531.963194
117.3501,319,2532.216441
22.650047,300,2532.331956
102.80997,218,2532.53044
146.30049,471,2533.096306
62.64009,271,2533.126459
-29.8,6,2533.152005
60.990013,150,2533.168131
121.02995,488,2533.20399
7.680027,273,2555.033572
103.67992,319,2555.10342
21.560059,156,2555.32994
237.94995,509,2555.460262
207.9601,605,2555.591271
90.369934,391,2556.351228
265.41003,520,2556.816099
106.31009,517,2556.857581
99.86044,498,2557.100126
117.290375,421,2557.10879
66.359924,431,2576.114356
92.79997,470,2576.139655
225.61002,565,2576.155143
97.899925,345,2576.479355
-9.35,171,2576.815213
129.86998,333,2576.938056
52.580025,431,2577.396518
116.61017,316,2577.622963
132.03,419,2577.715502
147.69978,432,2577.800337
162.04015,357,2577.827037
47.720047,170,2577.847161
-17.010012,159,2603.389426
76.17006,177,2603.643157
-8.599995,183,2603.649838
-16.790005,51,2603.867977
-29.39,90,2604.037276
6.8901596,350,2604.051276
-29.71,12,2604.098366
31.730118,333,2604.225304
139.97003,660,2604.580365
266.0703,584,2604.587066
7.720085,102,2604.705176
92.59007,443,2604.849251
-15.670012,84,2604.970526
160.78003,421,2605.278345
37.090057,277,2605.287177
153.36015,359,2605.467679
-14.720029,207,2631.805411
158.03987,348,2631.931392
-31.25,96,2631.962456
19.760033,75,2632.043319
-17.740002,16,2632.102999
39.849983,279,2632.159919
6.4800377,231,2632.197311
-3.6799774,155,2632.362582
13.920052,156,2632.682294
104.04004,335,2632.873525
-19.91001,201,2632.938908
12.720177,261,2632.95999
144.03992,343,2633.2307
35.35,268,2633.402525
116.58011,589,2633.453096
-16.400005,77,2633.513644
91.20986,378,2633.642775
-13.690016,250,2633.649891
98.33998,285,2662.090342
8.500069,129,2662.149565
16.110107,359,2662.43506
22.96024,251,2662.505524
-17.17003,220,2662.631039
65.22998,275,2662.660484
-2.2400188,135,2662.678373
36.060165,235,2662.694486
46.890106,159,2662.714714
6.990017,60,2662.940686
-4.169998,120,2662.993652
-3.8600159,81,2663.050377
35.549942,147,2663.277458
8.04002,70,2663.299311
-9.870007,173,2663.404478
20.36008,210,2663.502669
34.17005,141,2663.530494
-4.550005,66,2663.543917
-29.97,3,2663.543917
47.280014,166,2693.194511
202.68016,450,2693.482381
227.15005,804,2693.482381
203.72995,284,2693.742915
9.250099,159,2693.813052
146.50989,396,2693.877531
91.010025,300,2693.929921
-29.48,24,2694.030607
-6.2299824,201,2694.288802
34.440086,153,2694.37774
85.88998,438,2694.531493
-17.27,24,2694.632995
73.35006,110,2694.8314
132.60983,348,2694.906427
75.89001,234,2694.989855
179.48976,609,2719.088375
90.029945,360,2719.143209
-4.18997,177,2719.204598
-29.93,9,2719.244549
-36.11998,120,2719.322797
113.4501,474,2719.68388
7.720024,87,2719.69775
10.880123,204,2719.938098
103.43001,319,2720.010303
0.6900215,82,2720.03506
-5.079994,213,2720.143501
50.81015,343,2720.204512
-29.49,51,2720.259375
19.56004,69,2720.375334
135.61964,564,2720.594891
78.869835,332,2720.643447
50.770004,279,2745.605515
-9.59996,290,2745.610687
48.73999,210,2745.629583
76.68003,336,2745.929643
-28.83,84,2745.942302
162.32967,473,2746.092283
40.030014,470,2746.258537
4.620022,165,2746.258537
33.06003,88,2746.267165
-17.27,34,2746.419573
20.500076,120,2746.618176
10.230003,108,2746.780525
270.0205,723,2746.964901
8.630016,78,2747.175554
168.94978,603,2747.330892
8.220013,200,2747.415945
44.37993,433,2747.549542
34.75007,159,2774.378664
35.26011,291,2774.630246
237.00964,537,2774.963377
-4.5599957,66,2775.246814
49.900055,300,2775.264426
312.9399,570,2775.474244
49.649956,222,2775.553473
-17.71,18,2775.634664
-16.370018,93,2775.65942
-30.0,6,2775.692324
-14.450027,183,2776.038068
48.010025,156,2776.330791
195.0401,582,2776.359646
78.98001,508,2776.377844
20.610054,129,2798.109572
121.42006,526,2798.121662
152.38043,645,2798.304202
-29.85,6,2798.325476
-17.460003,168,2798.486325
132.4002,333,2798.564556
36.260033,219,2798.712875
-17.520004,30,2798.831814
204.60999,487,2798.99768
-29.9,36,2799.152313
-0.88999176,266,2799.161468
-0.7099972,84,2799.190393
-17.610003,24,2799.300104
22.710026,205,2799.34164
8.35001,45,2799.365496
-17.77,84,2799.521946
50.019966,415,2799.566598
-16.460007,51,2799.583975
46.16004,276,2799.730702
159.31966,340,2799.735082
119.800125,415,2799.796628
-5.0399876,63,2799.848034
-11.449995,97,2800.136325
20.500061,105,2828.369643
-31.910002,200,2828.474669
-16.620003,54,2828.577571
33.59003,216,2828.699037
22.35019,228,2828.807524
-29.199999,57,2828.944277
33.670074,132,2829.04081
174.47977,345,2829.057228
162.31992,428,2829.253081
120.64021,485,2829.459552
-33.44001,200,2829.472659
-16.79,180,2829.842312
19.78001,75,2829.870766
-7.7599926,125,2830.092245
31.49022,321,2830.317013
49.71009,273,2830.327311
-13.639988,154,2856.815872
176.65994,553,2856.960207
59.690086,111,2857.294475
-3.8600063,285,2857.57834
36.98001,254,2857.659707
8.669994,42,2857.809571
144.17004,533,2857.843396
244.95078,634,2858.104835
33.830048,87,2858.49651
21.38007,159,2858.514073
-17.890001,16,2858.562464
-17.07,39,2858.680699
148.87988,498,2858.691018
-29.66,12,2858.732387
-16.740002,45,2858.755249
290.5206,696,2877.711996
6.550064,84,2877.756988
265.80963,561,2878.209321
29.430042,219,2878.232119
107.62019,429,2878.260728
87.25005,162,2878.352714
147.09995,549,2878.43627
8.320023,114,2878.659493
34.57998,108,2878.690662
61.170006,129,2878.859292
12.910038,96,2879.020066
253.57999,862,2879.055836
9.120144,165,2879.483615
211.40979,611,2902.734736
89.31009,282,2902.765599
104.29996,401,2902.804171
37.939888,357,2902.844392
137.69981,628,2903.118088
7.9700394,117,2903.194807
34.020065,129,2903.208474
162.72032,422,2903.689281
34.350044,138,2903.693878
20.470028,268,2904.154761
64.65004,520,2904.565535
-29.48,24,2923.964266
-16.260006,43,2924.116787
149.99977,441,2924.25651
149.99025,590,2924.39239
294.85034,803,2924.4737
-17.660004,33,2924.503086
180.36029,456,2924.78976
226.45963,691,2924.799101
101.11015,189,2924.799101
147.61981,489,2924.909495
-5.2699986,30,2925.02623
-17.670008,94,2925.163889
105.80025,453,2925.215402
33.400078,105,2925.619015
-2.2899933,165,2925.685433
101.22,322,2925.725264
-29.92,3,2925.739615
-5.0400047,39,2925.786502
116.660065,462,2951.826143
19.810024,84,2951.86219
-4.96999,45,2951.98158
163.39012,453,2952.042266
73.07009,132,2952.062456
119.7305,438,2952.269981
8.740009,96,2952.393527
84.479965,249,2952.40951
46.74008,114,2952.48754
149.1801,462,2952.737058
59.97004,129,2952.915606
-24.170008,174,2952.967035
203.03021,413,2953.662036
-2.419981,300,2953.685651
268.1,811,2977.543837
18.940102,273,2977.600564
131.92986,373,2977.737006
214.64015,576,2977.844651
59.240067,297,2977.892456
28.770035,147,2977.921141
-17.690002,21,2977.928621
20.400032,90,2978.084136
93.67992,465,2978.52823
48.030052,156,2978.565891
87.70994,321,2978.790488
129.75993,299,2979.044214
37.670097,383,2979.05219
-17.230001,24,2979.121657
-5.119999,45,2979.197231
117.64012,306,2979.229275
-17.230003,45,2979.284178
-29.64,15,3002.785711
141.31015,399,3002.870973
-32.9,200,3002.919697
76.409996,303,3003.039296
61.230026,138,3003.127764
-4.51001,78,3003.136449
-2.4799957,163,3003.238709
-4.4400063,60,3003.33832
-29.82,18,3003.402462
-3.9500084,75,3003.520224
35.27001,210,3003.524887
163.53984,474,3003.721973
282.53983,842,3004.04678
103.390076,297,3004.101438
143.65976,246,3004.144675
33.22006,99,3004.495673
-14.50003,228,3004.557744
163.72015,371,3004.598606
-54.410004,178,3031.126534
175.9896,357,3031.175629
159.96025,375,3031.365781
47.740074,148,3031.365781
4.0402145,283,3031.499202
66.05006,367,3031.503405
145.14984,309,3031.949288
102.14993,195,3031.954288
9.800251,304,3032.024563
-4.7899895,42,3032.124742
116.36983,243,3032.345731
-16.510008,99,3032.426507
48.230034,150,3032.558436
-1.3300056,265,3032.571057
-16.730007,45,3032.73646
161.7907,398,3032.987257
161.52023,426,3058.369968
8.950073,171,3058.408489
-4.6499977,78,3058.422728
143.59987,255,3058.512048
-16.930002,40,3058.525413
169.21999,579,3058.598264
76.45015,351,3058.684685
102.76984,330,3058.892718
-0.1699562,270,3058.969182
62.03,156,3059.027594
-47.779976,170,3059.095206
47.10002,147,3059.103144
-28.99,60,3059.124764
-16.430008,73,3059.283645
7.9200096,66,3059.345292
100.389984,195,3059.640606
62.50998,210,3059.833215
89.969894,270,3060.095342
100.6599,408,3060.134224
9.310017,120,3060.138228
23.810158,352,3088.874305
134.30981,530,3088.937195
9.180115,156,3088.954151
55.490097,237,3089.030156
131.75032,624,3089.13771
102.53993,252,3089.344488
85.039894,468,3089.3712
-37.030014,200,3089.734241
-16.280006,250,3089.827629
116.55011,267,3089.911401
8.130009,75,3090.025365
-16.870003,40,3090.086108
8.940048,111,3090.317564
-17.490002,21,3090.414354
163.32057,546,3112.824322
105.89978,464,3112.987719
20.890102,171,3113.068413
50.99997,369,3113.132478
120.43034,430,3113.309714
190.25005,551,3113.547146
-3.5400066,102,3113.702766
97.49996,348,3113.769828
131.15994,318,3114.025974
15.560024,261,3114.064809
-4.889984,165,3114.230122
-30.0,6,3114.256435
10.64011,307,3114.335258
-16.83001,70,3114.361773
71.24018,383,3114.479766
104.28996,299,3140.859667
58.170082,351,3140.993159
180.1095,627,3141.05982
89.369995,216,3141.086613
-3.970007,66,3141.115662
-4.380001,99,3141.402266
-23.969992,105,3141.492886
90.65017,351,3141.61473
19.240051,327,3141.661991
101.300644,439,3141.675721
192.33987,427,3141.850194
-5.2599945,87,3142.035968
77.23007,324,3142.490324
