#{"t_start": 1781289633.4535978, "env_id": "None"}
r,l,t
-29.38,69,37.21705
-29.16,116,37.260383
9.250015,154,37.277551
-30.04,15,37.283254
-29.48,59,37.325233
-29.9,24,37.360599
-29.8,21,37.36918
-28.269999,102,37.408606
-28.46,108,37.433608
-29.6,44,37.50641
-29.85,36,37.511832
-29.119999,58,37.524492
-28.29,129,37.524492
-30.0,1,37.531182
-29.62,33,37.570006
-29.85,6,37.570006
-30.0,11,37.577352
-17.500004,47,37.593356
-16.440002,148,37.60443
-17.740002,16,37.608945
-30.01,12,37.654295
-30.05,11,37.659408
-29.42,46,37.668499
-30.02,3,37.67412
-29.89,25,37.698209
-29.7,21,37.71312
-29.47,38,37.726274
-28.95,54,37.828461
-29.91,27,37.846986
-17.300003,62,37.869196
-17.400005,38,37.869196
-49.39,50,37.883436
-29.98,14,37.933808
-29.99,5,37.95997
-29.6,25,37.966259
-29.59,66,37.975365
-30.02,3,37.98068
-29.64,25,37.991646
-28.789999,83,38.058327
-29.87,28,38.089193
-29.61,27,38.098893
-29.79,25,38.102988
-30.11,7,38.122146
-29.369999,65,38.131045
-29.93,4,38.139638
-29.92,18,38.182838
-29.73,24,38.20465
-29.69,50,38.20465
-29.83,34,38.209684
-29.06,117,38.24283
-30.02,3,38.254617
-29.71,37,38.292573
-30.14,10,38.292573
-17.3,27,38.311634
-29.45,32,38.311634
-29.0,101,38.330708
-29.99,10,38.336733
-30.0,1,38.342973
-30.12,8,38.379604
-29.1,50,38.421597
-29.1,72,38.444554
-29.9,6,38.449061
-29.78,24,38.489451
-16.69,68,38.508886
-29.99,15,38.514452
-29.93,4,38.526207
-29.79,20,38.53886
-29.65,51,38.547969
-29.74,25,38.599417
-17.62,64,38.604483
-29.84,15,38.605684
-30.0,21,38.605684
-29.38,69,38.643186
-29.73,29,38.674804
-30.01,2,38.686197
-29.81,22,38.703883
-16.970003,54,38.764242
-29.98,19,38.769417
-29.81,37,38.769417
-28.59,108,38.780191
-29.44,39,38.780191
-29.41,44,38.846163
-29.94,15,38.852318
-29.66,17,38.852318
-30.04,5,38.875517
-17.73,30,38.909611
-29.94,15,38.920173
-29.75,21,38.955978
-17.470001,39,38.970707
-29.91,22,38.985395
-28.98,59,38.985395
-16.440002,84,38.995509
-30.01,2,39.006634
-30.01,7,39.006634
-29.34,58,39.053729
-29.62,23,39.098111
-29.25,30,39.103672
-29.96,7,39.129674
-18.000004,22,39.158686
-30.01,7,39.163767
-17.119999,54,39.182395
-29.88,39,39.192089
-29.33,47,75.055403
-29.73,29,75.064665
-29.98,19,75.158545
-28.97,78,75.188957
-29.18,59,75.259553
-29.44,40,75.329163
-29.029999,96,75.424315
-30.18,164,75.468965
-29.27,74,75.479837
-29.9,21,75.503458
-28.99,125,75.518894
-30.01,82,75.573842
-29.43,44,75.647341
-29.38,39,75.652342
-27.5,157,75.692781
-4.689995,167,75.700919
-30.07,3,75.712902
-29.14,70,75.782225
-28.769999,122,75.791174
-29.09,88,75.803589
-17.69,41,75.803589
-29.44,30,75.82726
-29.88,14,75.861017
-29.96,22,75.891186
-17.650002,27,75.89948
-29.279999,86,75.908181
-29.960001,62,75.935414
-29.72,23,75.95191
-29.14,48,76.026557
-29.68,34,76.056334
-29.84,50,76.122413
-29.24,60,76.162786
-29.92,33,76.186578
-28.6,94,76.198086
-27.71,140,76.249819
-29.289999,47,76.347386
-28.13,92,76.38461
-29.93,44,76.393719
-29.43,35,76.414225
-29.72,13,76.447958
-30.24,65,76.472012
-29.9,31,76.536448
-29.67,33,76.595553
-4.449999,46,76.622526
-49.64,41,76.655117
-28.17,114,76.720376
-29.64,35,76.774832
-29.81,37,76.813019
-27.519999,194,76.822212
-5.609997,54,76.831093
-29.96,7,76.852025
-29.97,23,76.927616
-30.04,5,76.947586
-27.36,200,76.959449
-29.49,40,76.981864
-29.8,31,76.981864
-29.91,50,76.986531
-29.99,10,76.991627
-30.03,4,77.000578
-26.54,162,77.058592
-29.93,19,77.079447
-27.97,134,77.111904
-29.28,39,77.125295
-29.86,17,77.131034
-29.43,37,77.14149
-29.82,13,77.199421
-30.03,4,77.21715
-29.6,36,111.066112
-4.2800007,129,111.066112
-29.69,35,111.074599
-17.510002,53,111.097764
-29.39,30,111.125953
-29.83,29,111.173343
-29.119999,65,111.18178
-29.289999,40,111.207069
-29.82,13,111.229041
-17.53,120,111.261814
-17.580006,60,111.284106
-17.350008,63,111.333588
-29.74,20,111.341899
-29.72,33,111.361909
-27.16,145,111.367307
-30.16,12,111.39241
-2.640005,79,111.435164
-29.65,51,111.583044
-28.869999,108,111.656347
-29.21,87,111.702813
-30.25,71,111.738501
-17.260006,53,111.805872
-28.699999,118,111.862487
-27.22,144,111.891625
-17.03,125,111.921605
-29.47,49,111.941323
-29.7,36,111.957582
-48.18,191,111.966008
-29.92,13,111.994053
-29.72,23,112.015136
-29.24,31,112.020131
-29.87,18,112.039601
-16.740002,96,112.056897
-29.99,15,112.079833
-29.65,70,112.143508
-28.060001,114,112.165257
-29.72,13,112.191987
-17.240007,61,112.229709
-29.44,73,112.241315
-18.74,69,112.308883
-49.329994,60,112.314068
-17.820004,59,112.468668
9.180054,91,112.522549
-28.73,93,112.556391
-29.91,17,112.587155
-29.55,36,112.602515
-28.98,94,112.673314
-4.58,26,112.684961
-36.280018,179,112.708252
-30.0,6,112.732916
-26.94,185,112.770205
-30.0,31,112.793172
-2.039997,171,112.913456
-4.130001,45,112.95529
-47.87,170,112.975161
-29.89,31,113.048931
-30.06,17,152.577792
-28.74,81,152.594788
-29.94,15,152.649489
-29.54,60,152.678795
-29.87,18,152.713797
-28.56,143,152.717489
-28.979998,200,152.802682
-15.5000105,158,152.817924
-28.649998,200,152.851524
-29.26,50,152.909686
-48.799988,102,152.962834
-17.210001,48,153.00412
-16.870003,69,153.068364
-27.25,200,153.201034
-2.190014,112,153.299285
-27.19,200,153.476085
-15.860005,128,153.489744
-27.420002,200,153.517226
-3.2399902,138,153.572281
-17.270004,49,153.688363
-27.43,200,153.726967
8.44001,63,153.734992
-2.7399998,182,153.829136
-28.56,152,153.837949
-17.900002,17,153.906174
-29.63,24,153.927792
-16.720003,95,153.977527
-3.0,110,153.983165
-29.94,20,154.003276
-16.060003,76,154.078161
-30.04,25,154.112041
-29.62,36,154.119663
-29.14,200,154.192612
21.290016,114,154.309141
-17.460003,68,154.500329
-30.3,86,154.549797
-3.8400211,204,154.702755
-29.38,69,191.545547
-15.010002,143,191.563254
-29.36,125,191.617307
-16.34001,207,191.717336
-5.26,49,191.717336
-5.7999935,216,191.735634
-17.060003,43,191.766785
-2.3699894,219,191.881958
-29.72,48,191.888398
-28.3,94,191.897128
-29.75,36,191.897128
-48.61999,170,191.940333
-17.210001,43,192.052878
-29.42,63,192.17214
-26.62,200,192.17214
-3.8799934,46,192.246836
21.979996,119,192.356679
-29.65,45,192.374617
-16.660002,170,192.39548
-15.370011,194,192.468313
-2.5899677,168,192.550604
-17.280003,95,192.56592
-49.63,68,192.633148
-28.759998,200,192.675646
-3.369995,68,192.719041
-5.540001,32,192.844377
-30.36,77,192.976768
-27.91,121,193.03514
-1.6000061,224,193.125634
-26.480001,200,193.134508
-28.13,200,193.178837
-30.439999,175,193.344165
-28.619999,48,193.386625
-29.91,95,193.437284
-2.4900265,246,228.320642
-24.2,137,228.330141
-27.92,200,228.451136
-17.400002,77,228.625113
-27.84,200,228.719565
-27.199999,200,228.729612
-30.01,2,228.737222
-15.800013,155,228.741896
-16.939999,106,228.879268
-29.26,53,228.970214
-28.31,200,228.981388
-14.730012,228,229.159559
-27.500002,200,229.159559
-29.449999,86,229.262205
-29.43,29,229.295847
-16.880005,90,229.378983
-29.94,100,229.436059
-29.88,14,229.49843
-29.039999,200,229.507665
-27.02,200,229.609288
-29.77,28,229.619444
-29.25,54,229.854778
-12.529995,250,229.854778
-30.01,7,229.887002
-2.840002,147,230.157259
-28.74,200,230.157259
-29.49,200,230.188635
-26.1,200,230.273119
-13.159983,250,230.289059
-17.79,11,230.324224
-27.34,200,230.521821
-16.080008,96,265.861111
-14.800002,187,265.964283
-16.310001,158,266.118312
-47.579964,170,266.244247
-2.7799816,270,266.257302
-4.479988,181,266.318117
-3.1999855,232,266.374801
-29.73,29,266.425569
-17.670002,24,266.464062
-28.539999,200,266.549419
-27.410002,200,266.613059
-29.72,18,266.616575
-17.720001,19,266.695814
-28.99,200,266.733191
-16.820004,94,266.791228
-29.56,200,266.888661
47.960075,186,266.965032
-47.260002,183,266.965032
-15.860011,144,267.033703
-29.46,75,267.208477
-3.2699966,129,267.230198
8.270008,127,267.322136
-29.51,200,267.441527
-4.7700043,177,267.467366
-29.84,35,267.606287
-14.900002,181,267.718835
-29.89,200,302.1337
-46.83,170,302.17226
-29.88,24,302.234631
-4.0599937,72,302.280407
-28.099998,200,302.307753
-29.93,24,302.318315
-27.060001,200,302.384649
11.450222,320,302.516879
-16.790012,96,302.525664
-30.07,3,302.539614
-27.12,200,302.659963
-2.469986,259,302.739322
-16.140022,158,302.924174
-26.080002,200,303.142519
-27.99,200,303.15665
-28.83,200,303.239255
-26.870003,200,303.393735
-26.18,200,303.413931
-28.890001,200,303.590316
-49.429993,90,303.598284
-14.800011,250,303.711514
-29.66,32,303.719019
-26.35,200,303.743514
-29.019999,151,303.748639
-16.410004,164,303.820141
-29.65,66,304.003064
-26.990002,200,304.23535
10.249992,211,340.761008
9.190044,121,340.806393
-3.189991,182,340.819279
-28.39,200,341.001723
-26.17,200,341.02529
34.250122,235,341.183085
-15.800008,118,341.273124
-28.22,200,341.282902
-3.6800098,156,341.471132
-1.9100056,247,341.815017
-27.34,179,341.820017
-1.3599949,267,341.834037
-15.320009,250,342.152718
-27.04,200,342.180212
-15.310013,208,342.221745
-17.820004,24,342.279534
-13.150003,250,342.304957
9.150032,85,342.519194
0.030015945,270,342.658793
20.940002,90,342.667954
-4.539999,92,342.701575
-15.450008,226,342.815879
47.290054,223,342.815879
-1.5100021,235,342.87322
-37.640003,52,378.505288
-17.650005,32,378.511152
-29.33,69,378.533768
-26.990002,200,378.637625
-17.550001,42,378.664275
-16.620018,83,378.847526
-17.520006,55,378.881683
-29.369999,135,378.90585
-27.789999,200,378.910509
-27.74,200,379.05428
-28.39,200,379.29642
-12.810011,250,379.415715
8.990051,180,379.607326
-25.380001,200,379.770472
20.150108,212,379.794476
-3.5399933,69,380.095135
-15.030017,250,380.169372
-17.060005,80,380.170315
38.4301,371,380.250994
11.180164,320,380.345561
-28.019999,200,380.360651
-13.460009,250,380.473719
-15.97001,99,380.745877
-15.780021,171,410.187729
-36.83998,122,410.233263
-14.200011,250,410.448461
-27.42,200,410.461483
-15.090017,250,410.586384
-14.200008,250,410.656529
62.23989,406,410.664261
-5.3799973,41,410.826407
-16.79,96,410.850811
-3.9200077,107,410.882643
-15.6200075,160,410.887468
-17.480001,30,410.973519
-22.040007,270,410.999342
-27.2,200,411.009363
-14.690013,200,411.498666
-3.1599998,161,411.515405
-0.8699722,247,411.630415
-14.700021,170,411.742632
-29.73,200,411.756812
-27.640001,200,411.844446
-13.40003,250,411.967869
-14.890012,250,412.100613
-2.1399784,142,444.759787
-27.44,200,444.877844
-2.6499786,176,444.979836
-14.520012,250,445.05308
-26.600002,200,445.087951
-29.8,61,445.223362
-30.05,41,445.253062
-25.160004,200,445.287798
-16.210014,85,445.392522
-14.310018,185,445.469024
-29.94,20,445.538714
23.510147,299,445.543725
-0.8099785,245,445.557585
-4.6800137,96,445.600541
-30.28,19,445.604361
-27.23,200,445.632679
-29.57,48,445.806396
-28.779999,63,445.834421
-26.130001,181,446.074749
-28.76,138,446.093717
-27.609999,126,446.097597
23.900108,203,446.365378
-29.51,27,446.48327
-16.900002,87,446.48327
36.390068,342,446.602361
-16.270004,119,446.607926
11.400101,336,446.641712
-26.69,200,446.682028
-14.530012,250,480.99505
-30.08,19,481.063066
-14.930021,250,481.217894
-16.210007,136,481.281787
-15.020014,188,481.406634
9.500042,102,481.638599
-15.590009,250,481.649884
23.16024,311,481.74191
23.940231,369,481.958144
-27.93,89,481.979074
-2.079998,260,482.00685
-15.490011,147,482.357097
50.359985,440,482.395056
-0.8299408,264,482.442147
-2.3499928,251,482.661518
-2.6600018,183,482.738289
23.160007,155,506.654091
-14.720014,250,507.068241
122.0499,572,507.094798
51.350143,401,507.299102
116.45001,357,507.439639
11.860149,320,507.604585
8.930084,235,507.622095
52.46998,500,507.69926
22.840256,357,507.839233
-26.33,200,507.943331
-1.2900181,284,508.274344
8.20002,204,531.128227
-2.4099789,270,531.170043
28.270157,316,531.201574
-26.53,200,531.211814
90.4298,371,531.283786
-13.820023,250,531.725083
52.039986,441,531.888593
-2.4199905,171,531.907075
-27.79,200,531.954528
-27.18,200,532.11391
-29.09,50,532.161331
68.0899,516,532.266795
21.870033,143,532.479402
-27.640001,200,532.541409
-26.7,200,532.686357
-2.7199955,215,533.044638
-27.390001,200,559.473568
131.82071,532,559.7788
9.240173,350,559.972663
106.700424,601,560.015987
9.8402405,299,560.161104
-4.739998,67,560.238919
-28.24,200,560.281719
-14.570014,250,560.38843
-27.32,200,560.844208
-47.879993,170,560.87791
51.26007,492,560.906993
104.18988,466,561.027802
-27.890001,200,561.09744
-15.640033,192,561.107917
-16.530003,125,561.441562
-15.88,142,587.931575
34.900032,219,588.024944
37.929886,338,588.04551
-14.860015,250,588.126043
79.38984,570,588.376868
-0.7100105,275,588.389823
-0.6100311,287,588.496515
23.300098,221,588.556681
-2.4200115,138,588.667179
-26.990002,200,588.710926
-27.66,200,588.806424
-15.530009,150,589.147988
-26.670002,200,589.162213
-14.060038,219,589.375652
11.940063,200,589.489216
25.370186,370,589.555888
12.600056,320,589.712242
-2.229992,120,589.95384
0.51003265,270,618.924124
-0.87996674,300,618.941009
-15.270013,119,618.972176
-26.78,200,619.357662
-3.6799984,104,619.399291
-26.920002,200,619.503381
22.400074,187,619.638191
54.330063,421,619.870337
10.620075,239,619.909641
25.720005,133,619.930255
-28.55,200,620.153172
-13.640022,224,620.394441
-35.259987,151,620.55841
8.440048,145,620.811023
22.85012,224,620.846958
94.699936,650,620.884759
-0.68000793,300,620.916643
80.73994,600,650.804279
23.170254,315,651.13234
-22.360027,270,651.416796
73.46997,560,651.68597
30.720322,424,651.774945
89.899956,404,651.97823
42.990204,414,651.986838
66.159874,433,652.038362
-13.680012,250,670.694595
25.710217,319,671.045864
23.080124,400,671.050868
190.25017,642,671.695121
65.70984,491,671.849803
-13.070013,250,671.96924
0.48002625,290,672.115011
250.8804,848,672.182065
107.239914,628,672.405941
74.519936,519,691.35847
-0.20999527,285,691.484599
10.77005,296,691.813177
33.790043,129,691.858878
103.47003,368,691.965368
27.080097,322,692.308616
200.38011,939,692.308616
105.97989,478,692.635098
62.089973,219,692.669118
40.649994,239,692.844428
-26.310001,200,693.091419
23.570213,368,714.064211
178.14034,642,714.191584
150.46,496,714.235587
-26.890001,200,714.313448
-47.349968,170,714.588784
-26.900002,200,714.847161
-47.940002,170,714.900621
130.35986,452,714.912523
51.670082,378,715.221257
-8.059994,229,715.234468
50.569923,183,715.635679
11.450153,350,715.635679
162.70999,605,715.938844
11.520073,260,716.005748
64.76995,394,741.915909
36.619858,323,741.921772
217.26059,528,742.127519
-4.3900013,100,742.533363
-2.2499924,300,742.577633
103.5802,398,742.60604
62.970146,325,742.614582
-29.58,34,742.742512
88.87993,234,742.873415
136.36018,563,742.914361
11.230217,308,743.189127
-26.27,200,743.385276
82.09002,600,743.476449
75.96999,284,766.824541
36.90995,279,767.712184
93.189865,470,767.813056
50.49996,330,767.847704
48.979996,252,767.916464
66.49996,476,768.000037
40.950043,160,768.336555
59.30005,540,768.476599
135.37978,619,768.504093
122.60045,686,768.523813
-15.540027,161,768.534967
-1.129921,256,789.9865
20.800068,219,790.354752
-2.8100185,162,790.669251
9.660019,90,790.750259
203.18028,510,791.042376
24.280281,336,791.088895
13.290115,347,791.093894
131.76993,510,791.243593
-16.390009,96,791.475175
-14.130017,250,791.77984
21.26007,156,791.933603
163.38983,549,792.053636
-35.460003,220,814.969562
47.5101,168,815.04484
209.14027,672,815.082026
160.87968,414,815.463641
161.22032,519,815.612838
63.110077,270,815.688726
23.910172,276,815.820069
-27.22,200,816.019835
-0.28001595,252,816.217948
147.9699,651,816.547025
36.1101,222,816.730136
161.05063,412,816.965295
-26.560001,144,816.980393
15.760044,246,841.491389
-28.46,72,841.713166
-15.340013,108,841.71417
173.92004,389,841.758295
61.409966,209,841.977761
7.970066,132,842.208589
23.240253,268,842.437569
107.07024,520,842.703858
-29.09,29,842.808373
191.91014,672,842.938068
63.350082,360,863.081208
128.85007,300,863.090584
-1.7600174,184,863.148512
136.29018,648,863.508201
-4.189993,102,863.521618
208.40062,606,863.849761
167.53043,685,863.893657
47.220024,126,864.042369
54.90989,453,864.151593
-29.06,72,864.175945
210.07051,757,864.271294
-16.470005,72,864.457448
102.930176,331,864.493917
21.170033,132,864.604189
77.860085,360,864.67998
-30.3,200,864.750792
131.49986,390,891.442575
34.79001,174,891.450409
-24.630001,72,891.698552
64.94998,313,891.707859
102.54993,210,891.840905
65.119995,351,891.933033
8.85014,153,892.483246
-28.41,200,892.567
158.98973,324,892.630601
190.42038,509,892.809297
77.310036,321,892.88371
157.39996,569,893.12504
164.70021,619,893.144313
20.660034,131,893.149209
0.73999405,72,893.189327
59.510193,436,917.484799
-15.390028,212,917.530957
87.82011,240,917.550884
-2.0199947,192,917.716533
45.899994,72,917.780445
6.880039,66,917.800435
20.72005,108,917.994075
47.43009,156,918.432913
22.940186,292,918.458066
103.4501,312,918.606808
50.42003,366,918.803223
89.90993,275,918.877566
134.3799,436,919.0774
73.670074,219,919.510702
89.25996,271,943.52347
21.840073,193,943.560254
-16.87,54,943.723437
105.24997,490,944.060674
81.579994,537,944.060674
24.750267,322,944.222841
-28.529999,66,944.336478
147.5199,474,944.473277
62.270073,252,944.720669
91.280045,316,945.014382
7.660019,78,945.109938
-24.980011,200,945.306828
49.010086,282,945.843159
9.8001175,178,945.858417
225.45999,696,972.210268
123.660446,572,972.324416
33.75003,131,972.36486
74.31003,192,972.564414
33.860043,96,972.668949
217.31946,617,972.762914
8.190029,108,972.768054
235.47025,594,972.836883
90.98998,384,972.910554
-16.740002,71,972.985526
-17.410007,51,973.004613
-3.8499966,42,973.107246
77.90988,480,973.153116
21.460052,121,973.302089
50.719963,322,973.489339
21.03003,130,973.525203
-16.730001,50,973.720532
37.120033,326,973.932824
48.750023,208,973.958801
58.060112,307,1002.817688
-26.980001,200,1003.475556
100.950226,223,1003.738505
159.61012,355,1003.907763
141.83998,463,1003.912767
43.490067,436,1004.01074
-30.01,12,1004.074348
-16.610008,90,1004.156318
51.70025,390,1004.294469
138.94989,601,1004.373738
223.7897,649,1004.434314
-4.18001,66,1004.438371
-17.440002,21,1004.458678
115.87984,229,1004.477476
-5.8500004,28,1004.545581
87.83006,156,1004.582585
-29.69,10,1004.619792
116.070145,204,1004.778929
33.98003,102,1027.441029
10.420002,151,1027.567123
24.000107,228,1027.688388
-14.170032,207,1027.764799
77.41997,318,1028.167973
60.38009,138,1028.219703
-17.8,12,1028.272224
109.78984,315,1028.497693
35.560074,240,1028.497693
-2.4399815,198,1028.533253
156.05014,536,1028.706921
132.93997,411,1028.736838
35.550095,206,1029.02829
60.840126,189,1029.061798
-35.300003,144,1029.111339
234.61993,420,1029.129439
34.010094,150,1029.35603
10.620022,274,1057.102086
23.960194,310,1057.210145
-1.6299381,261,1057.215146
61.71,258,1057.517038
-4.2400036,90,1057.562649
115.119934,228,1057.699737
19.820034,78,1057.884745
76.47006,228,1058.123689
-3.8599796,89,1058.468312
102.35005,546,1058.647851
-5.220007,60,1076.080313
204.00977,590,1076.115125
194.77975,628,1076.241361
128.90007,297,1076.257025
135.18991,510,1076.3218
38.790085,450,1076.509186
61.750053,216,1076.52448
13.820007,120,1076.720892
35.34005,204,1076.886777
-17.46,28,1076.991192
-29.23,48,1077.17585
8.240086,248,1077.297116
179.22989,667,1077.566331
175.40009,465,1078.031053
75.80998,324,1078.086605
159.86998,450,1101.84416
122.4597,525,1102.153966
90.07003,282,1102.258623
49.16014,234,1102.569283
120.26982,411,1102.579818
149.6402,464,1102.685393
336.10968,697,1102.685479
-16.420006,42,1102.877757
7.610012,78,1102.944744
-6.369999,90,1103.014701
123.9801,340,1103.019245
-29.4,34,1103.04719
22.490086,180,1103.527903
130.87997,343,1103.808979
130.97014,350,1103.958086
-8.620014,215,1133.211814
130.20029,249,1133.277466
130.04024,243,1133.323064
146.99017,516,1133.458323
36.18004,213,1133.916383
35.010002,176,1134.004296
162.8901,510,1134.514948
25.230198,400,1134.514948
2.2800255,270,1134.614904
-3.0799522,205,1134.901709
-29.76,12,1134.962206
-16.88001,105,1134.967356
35.620033,244,1134.995004
37.880203,408,1135.128691
119.719864,444,1135.262656
-15.170001,120,1161.89251
74.80005,249,1161.991382
-29.31,27,1162.006138
150.93991,587,1162.070154
89.56991,323,1162.370031
-29.98,24,1162.463323
115.31,288,1162.673656
21.860058,177,1162.678273
89.580055,294,1162.84352
21.740124,164,1163.568325
101.55031,541,1163.645421
76.089935,281,1163.684863
177.03049,551,1187.104133
196.47957,720,1187.239848
141.85,195,1187.28065
206.89995,576,1187.29907
49.75007,245,1187.409804
178.89032,510,1187.741777
120.609985,518,1187.777221
35.639984,120,1187.869762
-16.930004,45,1188.001963
35.020058,198,1188.176686
-2.5799866,186,1188.302844
113.68997,405,1188.313857
42.27024,312,1188.567006
39.059967,444,1213.846669
49.870064,360,1213.905221
76.22995,242,1213.914764
115.39996,282,1213.955461
69.250015,336,1214.015427
157.12004,295,1214.104349
20.100018,90,1214.183585
-3.6599731,114,1214.322581
-16.580006,42,1214.326897
87.770134,546,1214.61362
-2.8599796,216,1214.630282
122.22987,486,1214.916058
36.940094,269,1215.2554
-16.580002,90,1215.271275
83.62012,379,1215.278801
91.23991,371,1215.30902
-17.150002,30,1215.418448
-4.859993,54,1215.455126
78.03991,264,1239.832863
116.730255,392,1239.964851
20.760029,144,1240.061675
121.930084,511,1240.177848
-3.8599987,94,1240.196507
-17.050005,61,1240.201684
187.14029,404,1240.425237
-3.9200058,84,1240.805781
115.98981,279,1240.869528
63.55007,330,1240.875264
19.990074,116,1241.39132
158.91039,312,1241.444415
8.33004,96,1241.885493
48.98008,228,1241.900379
133.73984,543,1263.954279
22.860096,144,1263.980502
121.02026,438,1264.065651
19.780071,102,1264.334854
-30.01,12,1264.376518
-29.95,6,1264.397457
204.61064,561,1264.510248
-1.5400124,186,1264.514246
34.01011,150,1264.593036
152.45988,712,1265.1626
130.96005,361,1265.387794
-2.3899632,216,1265.443015
36.30999,222,1265.547088
11.250172,350,1287.554013
216.0498,582,1287.713147
269.03052,829,1287.743348
188.00052,471,1287.874206
-17.010002,78,1288.177279
13.270103,320,1288.249202
48.330032,336,1288.257091
33.750034,150,1288.310738
77.52015,317,1288.343773
62.479965,221,1288.391945
62.070007,202,1289.006423
34.150116,327,1289.015773
-27.890001,200,1289.180334
-26.840002,200,1289.231289
49.650093,222,1289.241245
-5.2500076,54,1289.467067
7.390003,75,1289.499884
-30.01,12,1289.523276
-4.0699883,115,1317.332373
301.0205,749,1317.37908
-5.720001,15,1317.435349
116.45999,381,1317.44798
33.16008,99,1317.51509
118.87004,402,1317.539051
-29.8,6,1317.563046
-29.59,15,1317.575205
-29.16,42,1317.738749
101.71013,282,1317.803468
-29.52,18,1317.882343
115.79996,317,1317.943691
-29.9,6,1317.968498
47.190086,150,1318.076788
-17.040012,86,1318.261638
-16.400005,71,1318.290708
-30.05,6,1318.315972
60.93998,171,1318.320204
102.4702,248,1318.4902
-4.83,61,1318.563396
33.44003,93,1318.900378
94.45001,438,1318.993808
34.930145,214,1319.242877
-16.370026,250,1319.450906
61.739998,181,1345.349706
105.00003,377,1345.363808
21.180016,100,1345.621367
-16.390009,84,1345.685144
179.08017,582,1345.763128
88.169975,247,1345.896024
75.94998,248,1346.003256
-16.270006,99,1346.038828
203.81042,562,1346.443352
46.690018,107,1346.487742
-15.020001,168,1346.718594
117.060074,336,1346.733906
198.9203,371,1346.856435
-4.9199944,45,1346.911401
7.7200165,108,1347.166413
113.06993,378,1347.276394
8.340076,144,1372.525563
-30.0,1,1372.529554
10.160145,274,1372.67049
115.18005,435,1372.752093
120.579895,485,1372.81218
34.779984,135,1372.843662
66.26993,358,1372.946359
48.289993,160,1373.149172
20.880085,128,1373.187451
64.450066,303,1373.201896
-51.929985,170,1373.452598
