Adım	Kırmızı	Sarı	Skor
16360	0	0	0
16488	0	0	0
16672	0	0	0
16968	1	0	1
17024	0	0	0
17048	1	0	1
17288	1	0	1
17416	0	0	0
17480	0	0	0
17568	1	0	1
17672	0	0	0
17696	0	0	0
17928	1	0	1
18272	0	0	0
18568	0	0	0
18648	0	0	0
18920	0	0	0
19016	0	0	0
19080	0	0	0
19232	0	1	1
19272	0	0	0
19280	0	0	0
19528	0	0	0
19584	0	0	0
19592	1	1	2
20208	1	0	1
20288	0	0	0
20400	0	0	0
20520	0	0	0
20616	0	0	0
20880	0	0	0
21160	1	0	1
21264	0	0	0
21312	1	0	1
21352	1	1	2
21632	1	0	1
21832	0	1	1
22352	1	0	1
22616	1	0	1
22712	1	0	1
22728	0	0	0
22840	0	0	0
22864	0	0	0
22888	1	0	1
22960	0	0	0
23112	1	0	1
23144	0	0	0
23336	0	0	0
23592	1	0	1
23600	0	0	0
23640	0	0	0
23712	3	1	4
23720	0	0	0
23904	0	0	0
23952	0	0	0
24248	1	0	1
24392	0	0	0
24608	1	0	1
24712	0	0	0
24744	0	0	0
24936	0	0	0
25000	2	0	2
25176	1	0	1
25200	0	0	0
25312	0	0	0
25512	1	0	1
25664	0	1	1
26208	0	0	0
26232	1	0	1
26264	1	0	1
26472	2	0	2
26536	0	0	0
26544	1	0	1
26600	0	0	0
26688	0	0	0
26776	0	0	0
27312	1	0	1
27448	1	0	1
27512	1	0	1
27576	1	0	1
27592	1	0	1
27808	1	0	1
27808	0	0	0
27808	0	1	1
27912	1	0	1
28024	0	1	1
28080	0	0	0
28096	0	0	0
28792	0	0	0
28872	2	0	2
29176	0	0	0
29584	0	0	0
29608	0	0	0
29624	0	0	0
29680	0	0	0
29848	2	1	3
30016	1	1	2
30224	1	0	1
30312	1	1	2
30800	1	0	1
30864	1	0	1
30976	2	1	3
31224	0	0	0
31248	0	0	0
31312	1	0	1
31320	1	0	1
31448	0	0	0
31616	0	0	0
31688	0	0	0
31752	0	1	1
31800	0	0	0
32008	0	1	1
32400	0	0	0
32408	1	0	1
32824	0	0	0
32920	0	1	1
33048	0	0	0
33096	1	0	1
33240	1	0	1
33312	1	0	1
33352	0	0	0
33888	1	0	1
34176	1	1	2
34256	1	0	1
34360	0	0	0
34440	0	1	1
34696	0	0	0
34920	1	0	1
35240	1	0	1
35360	2	0	2
35488	0	0	0
35712	0	0	0
35776	0	0	0
35960	0	0	0
36040	0	0	0
36776	0	1	1
36816	1	0	1
36840	0	0	0
36960	0	0	0
37248	0	0	0
37312	0	0	0
37600	0	0	0
37720	1	0	1
37776	1	0	1
37888	2	0	2
37888	1	0	1
38816	1	0	1
38912	1	0	1
38968	2	1	3
39488	0	0	0
39488	0	0	0
39696	1	0	1
39784	3	1	4
40216	1	0	1
40416	0	0	0
40592	1	0	1
40800	4	0	4
40888	1	0	1
41072	1	0	1
41088	0	0	0
41088	0	0	0
41232	0	1	1
41944	2	0	2
42352	0	0	0
42400	0	0	0
42592	1	0	1
42672	0	0	0
42688	0	0	0
42832	0	0	0
42848	1	0	1
43752	2	0	2
43952	0	0	0
44168	1	0	1
44272	0	0	0
44288	0	0	0
44520	2	0	2
44608	3	0	3
44696	1	0	1
44728	0	0	0
45352	0	0	0
45888	0	0	0
45904	1	0	1
46024	4	0	4
46608	7	1	8
46768	2	0	2
46888	0	1	1
46952	0	0	0
47096	5	1	6
47488	0	0	0
47504	0	0	0
47624	0	0	0
48120	1	0	1
48152	2	0	2
48488	0	0	0
48552	0	0	0
48920	0	0	0
48960	4	0	4
49224	0	0	0
49480	0	0	0
49704	3	1	4
49888	2	0	2
50936	3	0	3
51184	2	0	2
51216	1	1	2
51304	0	0	0
51544	1	2	3
51752	1	3	4
51904	7	0	7
52288	2	0	2
52304	1	0	1
52504	0	0	0
52536	0	0	0
53112	0	0	0
53216	1	0	1
53504	0	0	0
53704	2	0	2
54072	0	1	1
54136	1	0	1
54392	1	0	1
54456	2	0	2
54464	1	0	1
54936	2	0	2
55104	0	0	0
55216	1	0	1
55736	0	0	0
56064	0	0	0
56072	3	1	4
56456	1	0	1
56704	1	0	1
56704	0	0	0
56912	2	0	2
57272	4	0	4
57336	0	0	0
57432	0	0	0
57664	0	0	0
58056	0	0	0
58304	0	0	0
58512	0	0	0
58656	0	0	0
58928	0	0	0
59104	2	0	2
59264	2	0	2
59880	1	1	2
60232	2	1	3
60528	0	0	0
60704	0	0	0
60792	2	2	4
60944	4	0	4
61368	3	0	3
61520	3	0	3
62128	0	0	0
62464	1	0	1
62792	1	1	2
62864	4	0	4
62880	2	0	2
62968	0	0	0
63344	2	0	2
63352	1	0	1
63984	2	0	2
64128	1	0	1
64392	0	0	0
64464	1	0	1
64464	0	0	0
64952	0	0	0
65504	0	1	1
65584	0	0	0
65680	3	0	3
66088	1	0	1
66528	0	1	1
66856	2	0	2
66952	1	0	1
67184	0	0	0
67392	2	1	3
67504	1	0	1
67968	1	0	1
68128	0	0	0
68224	4	1	5
68456	0	0	0
68952	1	0	1
69488	8	1	9
69504	1	0	1
69568	0	0	0
70424	0	1	1
70528	2	0	2
71344	5	1	6
71440	1	0	1
71728	0	1	1
71752	3	0	3
71872	1	0	1
71888	2	0	2
71904	2	0	2
72696	7	2	9
73344	1	0	1
73504	0	0	0
74584	5	3	8
74736	4	0	4
74944	6	0	6
75664	2	0	2
75696	5	1	6
75808	3	2	5
75880	3	0	3
75944	3	0	3
76584	1	0	1
76696	6	0	6
77256	2	1	3
77384	2	0	2
77696	1	0	1
77944	1	0	1
78328	1	0	1
78744	0	1	1
78840	2	1	3
78856	0	0	0
79440	2	3	5
79544	0	0	0
79640	6	1	7
80456	0	0	0
80520	6	0	6
80872	2	0	2
81240	0	0	0
81808	3	0	3
82384	4	0	4
82544	1	1	2
82712	1	0	1
82856	2	0	2
83104	12	1	13
83216	8	1	9
83984	0	0	0
84200	5	1	6
84392	2	2	4
84712	1	0	1
85416	4	1	5
85504	2	0	2
85584	0	0	0
86312	0	0	0
86392	1	0	1
86528	4	1	5
87000	3	0	3
87008	8	2	10
87712	2	0	2
87816	2	0	2
87992	0	0	0
87992	0	2	2
88024	2	1	3
88128	1	0	1
89000	1	0	1
89312	0	0	0
89728	0	0	0
89856	2	0	2
89968	2	1	3
91000	1	0	1
91112	6	0	6
91656	9	1	10
92072	2	0	2
92112	3	0	3
93088	7	0	7
93672	0	0	0
93792	2	0	2
93800	3	0	3
94432	8	1	9
94448	3	1	4
95192	14	0	14
96392	5	3	8
97208	4	1	5
97248	5	1	6
97584	4	0	4
97992	3	0	3
98576	5	2	7
98752	2	0	2
98864	8	2	10
99592	2	0	2
100136	6	1	7
100384	3	0	3
100464	0	0	0
100800	14	3	17
100896	2	0	2
100960	0	0	0
100992	0	0	0
101312	2	1	3
101808	7	2	9
102960	2	0	2
102968	6	1	7
103104	2	0	2
103152	2	1	3
103216	2	1	3
103592	1	1	2
103728	1	0	1
104432	1	0	1
104632	9	1	10
104760	7	1	8
104920	1	0	1
104968	1	0	1
104976	5	0	5
105360	2	0	2
105392	3	0	3
105584	5	0	5
106008	3	1	4
106216	2	0	2
106360	0	0	0
106648	0	0	0
107088	3	0	3
107224	3	0	3
107712	4	0	4
107896	3	1	4
108176	3	1	4
108384	8	1	9
108576	0	0	0
109296	3	0	3
109488	2	0	2
109848	4	0	4
109904	3	1	4
109904	6	1	7
110288	0	0	0
110576	1	0	1
110608	2	1	3
111088	0	0	0
111096	6	1	7
111104	0	0	0
112608	1	0	1
112664	6	0	6
112944	6	1	7
113504	5	1	6
113784	4	1	5
113784	6	3	9
113912	3	0	3
114696	3	2	5
115040	4	0	4
115112	5	0	5
115264	1	0	1
115368	1	1	2
115512	0	0	0
115712	1	0	1
116192	4	0	4
116552	13	0	13
116656	4	0	4
116816	2	0	2
117344	0	0	0
117368	1	0	1
117424	3	1	4
118104	2	1	3
118464	4	0	4
118568	2	0	2
119344	1	0	1
119600	12	5	17
119728	4	0	4
119824	0	0	0
119896	3	1	4
120336	5	1	6
120504	2	0	2
120576	2	0	2
120840	0	0	0
121600	1	0	1
122056	0	1	1
122224	2	0	2
122328	7	1	8
122432	5	0	5
122496	2	0	2
122680	1	1	2
123832	2	0	2
123904	7	0	7
125200	6	2	8
125792	5	0	5
126000	8	0	8
126112	10	1	11
126136	5	0	5
126192	0	0	0
126280	6	2	8
126520	0	0	0
127008	4	0	4
127024	9	3	12
127048	2	0	2
127104	1	1	2
127152	0	0	0
127472	4	1	5
127704	1	0	1
128520	2	0	2
128608	4	1	5
128760	1	1	2
128944	5	0	5
129784	7	0	7
130216	1	0	1
130456	2	0	2
130688	8	1	9
131176	2	0	2
131936	11	2	13
132032	0	0	0
132128	11	0	11
132544	10	0	10
132792	12	0	12
132800	1	0	1
133016	4	1	5
133232	6	2	8
134144	0	0	0
135104	1	1	2
135400	6	4	10
135496	0	0	0
135968	6	3	9
136120	10	1	11
136240	7	1	8
136480	2	0	2
136576	0	0	0
136864	0	0	0
137472	12	3	15
137640	17	1	18
137648	2	0	2
137840	2	0	2
138304	2	0	2
138424	8	2	10
139080	2	1	3
139168	1	0	1
139408	0	0	0
140344	0	1	1
141080	1	0	1
141240	8	2	10
142416	6	3	9
142424	6	0	6
142528	9	1	10
142568	9	3	12
142792	6	1	7
142888	0	0	0
143040	1	0	1
143360	14	1	15
144016	5	0	5
144256	6	2	8
144648	4	1	5
145368	3	0	3
145432	3	1	4
146472	2	2	4
146880	8	1	9
146968	7	1	8
147248	4	1	5
147544	6	1	7
147688	10	0	10
147736	0	0	0
147832	13	1	14
148296	10	2	12
149232	5	0	5
149704	3	1	4
149768	5	1	6
150112	6	0	6
150376	7	1	8
150888	5	0	5
151696	4	1	5
151864	9	0	9
152192	2	1	3
152784	5	0	5
153368	12	3	15
154048	2	1	3
154056	6	3	9
154536	12	1	13
154704	3	0	3
155224	5	0	5
155448	11	1	12
155464	13	0	13
156120	2	0	2
156456	2	2	4
157224	8	1	9
157512	8	1	9
157536	4	0	4
158904	8	3	11
159912	3	0	3
160048	13	1	14
160248	14	0	14
160776	6	4	10
160872	5	1	6
161056	15	2	17
161680	3	0	3
162448	7	3	10
163192	4	0	4
163272	7	0	7
163624	1	0	1
163752	2	0	2
163944	14	0	14
164128	8	0	8
164152	9	2	11
164656	8	0	8
165072	3	1	4
165448	4	1	5
166216	0	1	1
166256	0	0	0
166456	4	0	4
166624	5	0	5
166936	7	1	8
167264	23	1	24
167648	2	0	2
167728	2	0	2
168336	6	1	7
168536	0	0	0
168840	9	1	10
168848	4	0	4
169160	0	0	0
169216	7	2	9
169800	13	1	14
170696	0	1	1
170832	13	3	16
171488	8	1	9
171560	3	0	3
172008	7	0	7
172048	6	1	7
172152	1	0	1
172432	7	1	8
172528	7	1	8
172816	0	0	0
172848	7	1	8
172896	4	0	4
173536	3	0	3
173752	0	0	0
173760	2	0	2
174256	14	0	14
175360	1	0	1
175408	0	0	0
175520	1	0	1
176152	9	1	10
176440	4	0	4
176440	6	0	6
176480	12	1	13
176920	3	0	3
176960	6	0	6
176992	4	1	5
177016	0	0	0
177256	0	0	0
177320	9	1	10
177488	4	0	4
177496	0	0	0
177592	3	1	4
178024	5	1	6
178040	1	0	1
178480	5	0	5
178560	0	0	0
179176	3	0	3
179880	4	0	4
180384	7	0	7
180592	5	1	6
180672	8	0	8
180688	10	2	12
180968	12	1	13
181248	4	1	5
181480	3	1	4
181768	2	2	4
181904	10	0	10
182056	2	0	2
182416	5	1	6
182640	4	0	4
182920	9	1	10
183592	2	1	3
184112	5	1	6
184192	9	0	9
184248	3	0	3
184352	5	2	7
184688	15	1	16
185024	3	0	3
185360	3	0	3
186112	5	0	5
