#{"t_start": 1781284635.6025443, "env_id": "None"}
r,l,t
206.1201,474,236.820202
41.570038,259,236.954352
47.74006,180,236.999267
88.43002,286,237.080748
22.890163,366,237.347436
23.110031,186,237.646523
116.91016,540,237.74341
75.96007,324,238.006346
104.980804,399,238.077428
7.5400047,72,238.350559
131.10036,524,241.478783
149.51997,495,241.762552
241.92001,329,242.074369
35.850044,222,242.203125
-17.0,72,242.303644
236.22961,828,242.333047
193.76045,589,242.333047
90.310005,282,242.67403
278.1802,940,245.347582
76.24999,228,245.443981
198.79037,781,245.641143
47.820007,180,245.645145
-1.0499916,300,245.711637
-29.67,18,245.774287
65.29991,363,245.787563
331.39972,908,245.856691
-14.990026,168,245.997796
-35.52002,206,246.020224
134.54984,414,246.086284
-3.2900066,96,246.10115
-16.740002,84,246.130899
-6.4599743,300,246.697862
-30.0,6,246.721344
-17.050007,60,246.938357
104.339905,432,249.597401
120.130035,426,249.698471
130.15034,328,249.705838
36.680122,322,249.717146
-10.980001,150,249.876386
131.41986,405,249.88644
37.720207,393,249.913522
-17.369999,24,250.000673
140.52045,520,250.254494
-14.860029,229,250.494465
-17.550014,250,253.784709
94.29985,503,254.061011
254.47028,612,254.269319
117.8999,474,254.333837
208.14993,673,254.350791
184.58022,691,254.50169
236.39035,637,254.505748
7.4300003,66,254.540153
148.27994,672,254.714239
88.96007,234,254.81604
-3.539997,117,254.92195
61.430054,204,254.926287
89.889946,365,255.019723
-17.25,30,255.119437
106.26027,342,258.095229
36.270058,229,258.110154
50.18,180,258.153131
22.830215,231,258.223031
90.83999,354,258.311618
100.129974,186,258.367315
141.51015,413,258.507371
7.670025,72,258.547914
-17.53,30,258.647089
17.090202,335,258.677641
-16.020016,108,258.870076
48.000076,156,258.887571
-1.829979,240,258.965074
50.260185,270,259.013675
-16.860004,42,259.034151
89.82018,342,259.397325
7.9000473,132,259.43294
76.94993,474,259.735142
75.33995,228,262.317582
105.15997,360,262.430061
-34.280003,200,262.605962
49.199936,249,262.731853
-17.740011,141,262.771532
-29.83,9,262.800105
-3.0099888,128,262.837782
143.55049,432,262.841967
250.56992,502,262.854509
19.700027,90,262.897102
-19.300003,123,263.238854
-29.9,6,263.258764
-16.230013,120,263.288034
148.88016,600,263.542435
47.65,108,263.612833
47.760025,135,263.728362
50.230034,309,263.848738
106.14986,493,263.855539
7.570038,78,263.872417
-17.54,21,263.917463
39.000145,362,266.38707
132.97011,387,266.526581
159.28993,304,267.112327
113.03012,393,267.222481
209.95029,657,267.273569
89.359955,295,267.347152
47.040077,156,267.656716
106.630295,423,267.661793
45.090088,446,267.802124
-4.819994,45,267.812739
75.71001,262,270.7153
134.01022,483,270.729457
87.17003,171,270.971867
49.500015,255,271.105808
61.140076,214,271.121719
79.29005,384,271.169203
-2.7700157,114,271.342134
134.90009,489,271.591833
286.87006,875,271.783158
-16.920004,54,271.96209
76.97004,292,272.142798
16.95993,369,272.347161
21.540043,117,272.347161
66.27992,391,274.765506
34.68006,156,275.00423
188.90987,440,275.142951
248.02026,638,275.170703
-29.76,12,275.18503
68.09009,230,275.452034
-16.080017,111,275.574568
46.81006,138,275.65595
-1.729969,269,275.660771
-17.59,21,275.738718
35.90016,246,275.854412
252.76035,912,276.134618
20.160011,165,276.141884
-29.97,3,276.151378
-29.71,12,276.17481
-13.570028,208,276.178805
175.1603,449,276.215569
-17.07,39,276.30538
60.79,159,276.375609
8.27005,117,278.933863
87.31,144,279.143581
119.079926,360,279.285867
-22.670015,270,279.385616
230.06033,943,279.432064
106.57994,462,279.530275
-16.890003,51,279.593587
89.31016,285,279.656085
145.27965,358,279.739353
-15.3100195,126,280.038848
77.45994,341,280.057523
10.830227,236,280.085842
47.619987,177,280.270444
131.09991,267,280.290061
118.54988,384,280.410055
10.660229,255,283.043078
5.380043,141,283.195135
-12.13998,84,283.311827
61.60994,270,283.720173
102.53009,545,283.777083
98.47008,353,283.848718
100.04974,425,283.900485
-3.4499702,138,284.334776
38.690086,347,284.346096
102.49007,561,284.349595
129.82007,213,284.514797
-2.3099575,251,284.582554
32.58006,75,284.595981
118.59993,399,287.026139
64.72993,258,287.16543
-4.680004,138,287.180431
20.030025,87,287.187453
32.830044,78,287.228311
-29.83,9,287.260779
87.53007,210,287.436351
256.86957,814,287.561293
59.41005,97,287.573874
-4.219967,123,287.818439
34.920128,183,288.144495
73.92995,190,288.183468
-29.8,6,288.203509
-16.79,51,288.316537
91.47005,366,288.376508
133.04994,384,288.417394
11.860088,183,288.424457
-29.3,21,288.446313
20.789993,42,288.555172
161.29007,501,288.654108
-29.41,27,291.113399
61.91004,177,291.146521
178.3698,535,291.292254
176.791,618,291.36906
10.690094,180,291.376429
-16.810005,93,291.457515
8.410007,48,291.607696
8.76001,153,291.7785
12.09008,342,292.24512
79.14021,468,292.35247
118.12979,302,292.362832
-17.61,18,292.424205
43.31994,255,292.460798
143.69992,201,292.460798
-29.92,3,292.472183
302.59106,573,292.578616
-4.3399982,66,292.692599
-7.270008,120,295.139923
7.900017,153,295.144923
-16.830006,60,295.161893
294.53076,579,295.231324
21.38007,135,295.266166
182.61006,576,295.662091
75.67005,222,295.873231
88.340004,199,295.88003
13.99007,137,296.105162
75.57999,301,296.12084
20.910023,99,296.192907
7.659996,114,296.480541
145.54001,503,296.496776
156.36014,399,296.561548
66.9,443,296.606938
221.09082,513,296.757439
-4.4399986,57,296.79961
7.0800934,225,299.207365
-29.4,36,299.222336
36.970062,309,299.229643
7.2900047,60,299.430136
22.10004,114,299.534592
8.520035,117,299.613798
11.819988,243,299.646686
-29.289999,35,299.653226
-29.95,21,299.719332
-29.79,15,299.765741
40.28003,389,300.182721
24.190277,321,300.280179
-14.310028,213,300.324384
275.92017,576,300.441632
-16.92,54,300.633934
191.29024,592,300.812125
91.58994,336,303.249196
25.04015,239,303.456966
-4.469967,277,303.488203
-28.3,200,303.674261
33.740017,90,303.802646
177.46988,573,303.884015
62.729996,291,304.145839
59.07991,439,304.168526
281.83966,718,304.177716
74.610085,216,304.177716
-17.25,27,304.232262
35.890022,300,304.238548
-5.4999695,249,304.618829
8.290138,174,304.770883
61.57006,171,304.822681
147.08992,357,304.874601
48.44998,198,304.927117
8.610012,90,304.945143
49.850113,351,307.40309
36.99006,276,307.455537
159.66985,320,307.591659
-29.22,132,307.601686
7.560013,183,307.876231
129.32986,228,307.884027
8.0300255,135,308.049834
11.400063,301,308.218231
36.890015,228,308.355822
89.259964,294,308.371338
60.980064,186,308.477253
9.089993,114,308.568064
-29.65,21,308.632391
52.069946,390,308.720412
8.010044,93,308.769417
-29.49,90,308.934206
51.66014,369,311.409553
103.29013,337,311.466302
49.17015,252,311.498724
122.4606,590,311.534786
33.750156,156,311.609393
-16.590008,69,311.612392
22.600086,178,311.630693
-17.390003,36,311.719159
74.45,174,311.81728
74.09002,147,311.925325
24.220074,168,312.032635
-29.9,6,312.051305
62.890053,200,312.362326
204.89043,548,312.447575
24.100231,364,312.754025
20.150063,141,312.793536
191.10962,399,312.890195
63.270157,270,312.89358
60.739975,469,315.307492
70.69989,384,315.326988
-4.56999,60,315.378519
118.209946,429,315.589077
-2.8600178,171,315.615408
22.100029,144,315.86199
-17.490002,171,315.878421
7.8400116,87,315.878421
20.50002,84,315.897163
101.72003,219,316.079872
78.4,316,316.170385
-17.57,19,316.239826
82.74002,311,316.264147
60.50004,105,316.271073
-5.2599983,39,316.38189
123.30997,546,316.586341
7.560047,99,316.721186
-10.180017,240,316.738466
21.870056,183,316.913759
-5.300007,81,319.688441
33.15005,101,319.773204
-5.119997,55,319.872565
-29.62,18,319.930408
107.17993,467,320.173102
-5.029995,36,320.301582
280.00003,501,320.330223
-17.670002,24,320.386747
22.150047,138,320.404539
252.47058,507,320.520675
88.52001,285,320.559359
186.94025,510,320.685603
-17.45,27,320.77022
163.54002,487,320.901476
-18.100002,162,320.907883
105.45004,422,321.159765
16.030132,291,324.118387
132.70012,393,324.231114
-29.6,21,324.299652
43.500168,318,324.344267
121.57991,480,324.367444
-29.69,30,324.445067
89.88,288,324.516066
33.250053,96,324.620365
-29.46,42,324.65244
251.47995,627,324.781681
237.06967,462,324.823522
21.230034,118,324.831268
195.97014,642,325.010715
-29.38,39,325.140479
74.44999,273,325.268658
-29.52,18,325.330105
74.370026,212,325.353977
-29.73,9,325.360618
0.37996292,198,327.95208
43.7499,417,327.960266
-29.369999,33,328.075012
147.81003,357,328.280049
53.530075,432,328.734721
50.58985,233,328.738393
63.590218,306,328.84485
-16.920006,46,328.879225
267.0803,564,329.107458
172.49037,489,329.219549
8.770027,108,329.223543
-17.68,15,329.269845
132.37018,365,329.269845
-26.480001,200,329.378427
48.27001,234,329.615253
121.300446,509,332.299256
19.18003,237,332.366098
333.5502,672,332.394166
-17.29,36,332.48579
172.49997,272,332.53323
131.60999,319,332.695928
49.92019,255,332.820925
135.40027,462,333.005911
41.450012,225,333.054706
61.290047,171,333.061491
-13.62002,217,333.119992
-29.64,45,333.153239
217.29999,435,333.185821
-29.11,42,333.19936
65.160065,282,333.468835
103.270004,261,336.187747
-2.199932,221,336.431663
160.33963,359,336.864168
147.49991,513,336.881647
233.39966,426,336.955364
-30.01,12,336.995324
61.400032,180,337.018483
118.77016,355,337.145389
-36.76,54,337.332566
89.18,216,337.616794
62.620018,177,337.616794
-17.530003,30,337.73669
180.12978,624,337.771994
-5.8100014,24,337.831313
10.640167,225,337.835977
253.04059,654,337.852499
-29.66,27,337.933444
76.389946,261,340.768399
210.35997,628,340.840947
22.210075,153,340.875383
161.01024,430,340.901483
34.25,63,341.091706
185.26991,255,341.152239
15.430008,252,341.273186
22.38013,294,341.321977
33.790035,108,341.428371
111.02005,277,341.796626
66.03999,342,341.897516
238.52017,600,344.539075
103.689926,255,344.661144
99.64006,153,344.696132
133.13986,322,344.715398
-17.510002,18,344.719245
7.620022,87,345.00429
148.37003,569,345.11005
17.830051,137,345.188478
-1.5599422,245,345.366032
107.750244,512,345.415994
161.47989,362,345.49011
226.73071,615,345.563831
35.28006,180,345.603866
89.360016,294,345.669418
60.750076,147,345.830383
19.95008,105,345.900967
8.450039,99,345.999535
43.929977,282,346.038702
11.510147,325,348.942052
51.809914,363,349.178328
156.74,303,349.379589
241.79965,572,349.445846
154.15007,579,349.691031
32.910046,78,349.70085
73.87006,164,349.720428
203.65007,460,349.730031
187.66963,468,349.823476
134.76036,453,349.901336
-17.600002,27,349.91089
-29.61,12,349.939789
20.200035,87,349.978407
-15.510029,224,350.102614
19.380016,57,352.7383
-3.1799698,126,352.770762
47.23004,130,352.81445
-17.510002,18,352.873404
187.73,459,352.883316
62.06009,222,352.889315
-16.42001,63,352.946798
-5.359997,54,353.0578
75.92997,228,353.161053
87.32002,213,353.454392
93.749855,411,353.464464
-13.680019,174,353.504352
53.059944,426,353.557255
-17.529999,15,353.60979
89.229965,270,353.774101
90.1101,301,353.874519
-24.73002,270,353.974642
116.83992,270,354.406909
130.11002,265,356.888628
77.04996,313,356.898401
-17.39,36,357.0079
104.1799,318,357.205535
63.770157,291,357.294863
-29.97,3,357.303782
222.6797,540,357.331789
35.000053,165,357.420109
20.47002,132,357.630696
185.58034,425,357.640731
-17.15,138,357.753002
0.11997795,241,357.777983
6.5800514,111,357.98194
33.8801,120,358.02183
4.9501534,270,358.291534
129.56003,324,358.377197
7.5300064,66,360.882036
-29.38,24,360.963017
62.039955,189,360.972317
263.14014,886,361.174862
194.04047,639,361.212415
46.960052,93,361.289229
-5.3499928,33,361.289229
85.74,348,361.293975
73.56007,138,361.426754
-17.380005,45,361.438055
189.69006,377,361.64572
162.52974,522,361.850775
189.25978,353,361.941206
-29.8,6,361.962857
47.550026,117,362.235743
75.97994,292,362.264012
90.560036,330,362.312283
117.32991,363,362.487504
64.64013,330,365.117949
148.35995,399,365.13027
6.3000717,252,365.42053
131.48006,351,365.463403
63.74994,333,365.741693
62.430054,207,365.751547
-29.85,6,365.769309
76.829895,312,365.857129
263.4506,657,365.951116
9.0600395,81,366.021054
34.840042,191,366.085327
46.59008,113,366.159835
184.54,452,368.974298
-2.5500202,174,369.11902
-29.66,12,369.159554
180.56065,669,369.202888
146.45988,448,369.27468
-17.420002,24,369.281517
131.24994,303,369.341629
161.73988,345,369.389936
104.05995,332,369.496661
34.190056,108,369.506192
7.7400208,60,369.577418
33.680027,138,369.718394
85.96986,412,369.814119
145.65984,307,369.974876
-4.0500145,129,370.161031
61.49003,216,370.543745
79.54013,397,370.582908
79.42997,378,370.589483
-17.68,15,370.593247
198.3204,428,373.334833
47.05001,105,373.348399
-3.4700146,112,373.376993
232.70004,440,373.383801
-29.85,6,373.403198
1.7200375,126,373.425754
-4.470005,75,373.578496
18.95005,55,373.582495
40.530045,500,373.655208
-3.9599876,99,373.702337
87.18002,144,374.039226
95.14997,261,374.186672
285.12006,555,374.21401
22.290146,219,374.286509
36.760117,304,374.412534
37.40011,243,374.48562
8.020023,132,377.190156
-17.66,18,377.25434
117.89006,435,377.431165
314.6409,788,377.516574
-21.500002,117,377.639423
-4.7899914,62,377.708002
-17.510002,18,377.76368
64.76988,374,377.788158
145.78003,306,377.831582
-4.839985,72,377.86164
188.74019,399,377.929033
-17.34,36,377.971121
262.42978,523,378.084246
-3.3099976,99,378.141636
87.84999,216,381.232233
133.47023,444,381.236211
0.9099846,300,381.285934
130.98007,319,381.393273
24.180103,312,381.491866
34.19005,120,381.626501
223.03961,456,381.651748
20.480026,72,381.864424
448.9909,910,381.886533
8.980114,186,381.898415
-32.86,57,382.063736
6.070019,132,382.273263
239.38028,662,382.277031
101.1801,204,382.295442
-17.87,9,382.30583
56.64019,342,382.334358
9.209999,57,382.461311
59.960052,132,382.73544
34.16005,165,385.195405
17.290142,307,385.402175
13.92004,243,385.481698
177.0799,528,385.554227
293.85986,610,385.740237
106.41,501,385.885604
21.030064,111,385.929823
-3.0800056,260,385.946412
21.080124,150,386.213073
133.01984,447,386.268641
-30.42,72,386.500156
92.84989,354,386.56025
20.880047,107,386.56025
13.03006,270,389.199166
64.94994,285,389.262058
118.050125,348,389.398265
-32.81,117,389.564283
33.950027,246,389.753803
278.63052,579,389.760948
443.50082,755,390.052939
46.670135,306,390.246775
61.910057,159,390.280952
60.260063,288,390.332257
-29.17,39,390.404058
115.73003,240,390.526702
145.7904,575,390.753688
205.58076,575,390.810609
197.80003,438,393.385139
89.52012,258,393.474871
56.57,223,393.517226
85.909996,366,393.624513
33.060043,75,393.709931
89.80003,318,393.749834
-29.97,3,393.761321
31.830013,48,393.874293
88.75002,230,393.906999
88.349915,310,393.933033
61.530098,180,393.968509
-5.0600014,30,394.036938
-15.240021,127,394.050704
60.079987,105,394.306914
76.23002,264,394.375643
88.37003,219,394.575686
87.63002,192,394.655216
-19.460012,150,394.783835
49.970055,252,394.842117
204.35046,402,397.473087
139.30002,624,397.637476
144.5998,273,397.659823
22.54004,237,397.828441
158.2399,547,398.079342
25.550213,294,398.146703
36.730247,358,398.146703
47.640152,193,398.287759
102.80028,265,398.324732
63.299973,276,398.52524
205.23102,504,398.87042
-29.64,15,398.917148
-29.49,39,401.483231
10.560165,278,401.617416
21.170006,72,401.716135
81.04999,426,401.883952
131.92026,354,401.897229
148.07002,438,401.987543
-4.979992,61,402.094993
247.62955,513,402.23637
359.95038,635,402.318328
-17.250004,42,402.370165
60.239998,123,402.389044
77.089935,219,402.424642
21.130081,121,402.819301
130.46028,298,402.855486
229.89981,390,402.880652
24.350037,190,402.933879
-16.610008,66,405.497971
76.18004,244,405.588489
140.7001,360,405.677603
87.70002,162,405.759437
345.20004,747,405.798664
7.9700317,94,405.815268
36.31002,233,406.017748
105.51994,405,406.089902
-4.199997,69,406.237156
-29.8,6,406.257108
69.940025,336,406.436385
48.81993,257,406.515106
21.060051,135,406.539001
-17.66,18,406.578476
104.78996,318,406.637358
119.22995,309,406.775534
61.130013,174,409.545126
157.51013,225,409.659174
189.70985,503,409.800984
173.32976,382,409.860495
-28.1,75,410.10464
100.48001,177,410.229897
-3.9099884,81,410.368753
130.76009,540,410.561121
367.94016,767,410.7316
-17.18,30,410.845448
165.21005,570,410.85008
7.1900177,70,411.101965
98.960236,415,413.668345
240.02939,706,413.935007
48.600014,324,413.947782
38.40992,388,414.017755
131.50984,311,414.260206
35.000183,231,414.403043
328.7704,810,414.688677
76.95998,243,414.709167
248.63019,522,414.758791
-17.420002,24,414.773995
158.20038,261,414.864387
7.6000137,78,415.048685
-15.73001,84,415.057258
12.990231,338,415.061893
-4.4699974,102,415.074406
7.5600243,63,415.093872
76.07996,504,415.163739
13.250282,362,417.870127
-26.93,200,418.09995
73.76,114,418.225096
3.5100288,234,418.235192
48.760178,222,418.257423
231.9404,544,418.592652
116.410126,363,418.635675
-2.5300045,132,418.662434
144.41008,381,418.675818
-17.779999,15,418.68638
-16.270008,66,418.897344
9.499992,117,418.979245
102.70993,273,418.986328
135.73047,474,418.992639
-2.750023,120,419.076466
76.39996,261,419.104738
62.580063,249,421.939425
35.21998,204,422.096224
90.449974,260,422.188664
249.66998,501,422.302564
185.24004,240,422.305493
172.69987,313,422.558973
48.58,152,422.568809
171.56993,470,422.938058
62.31019,229,423.020624
116.82034,361,423.323227
50.55993,326,423.330224
102.740295,255,423.376632
-29.62,18,423.435266
160.32014,483,423.459951
-16.700008,42,423.463463
247.26974,690,426.041176
-15.980008,85,426.101675
86.02997,375,426.145558
-5.829977,273,426.198135
36.27001,171,426.269533
177.72005,339,426.491049
35.140045,213,426.527859
34.040077,123,426.53186
-29.54,15,426.577693
-17.59,36,426.603716
-17.950012,110,426.616716
36.709984,278,426.731255
22.47002,228,426.827096
-1.699995,270,426.90093
-23.040005,102,426.914692
-24.04999,99,427.158889
142.9601,303,427.183541
73.86,134,427.353835
-2.919979,151,427.423156
89.450066,261,427.485798
-17.350002,27,429.815939
51.000244,345,430.114372
117.849884,411,430.121151
-5.1499996,33,430.223299
-29.279999,39,430.236715
11.380127,302,430.377293
36.77999,264,430.49832
78.64001,423,430.764882
9.090046,109,430.831347
-5.029999,36,430.878893
-29.8,6,430.89882
101.09001,216,430.903004
194.7596,667,430.995234
105.32016,383,431.020526
-29.77,18,431.054694
33.100018,66,431.118199
63.16993,316,431.222343
33.970192,189,433.83943
36.35003,165,433.904312
34.460083,180,433.920821
7.2000084,54,434.097377
158.57016,297,434.118165
133.48018,487,434.249164
218.8103,733,434.252164
-29.85,6,434.271953
32.84005,72,434.326213
35.700104,301,434.402246
-17.300005,47,434.414989
25.730186,309,434.521967
145.13014,199,434.534728
-3.4299946,102,434.562493
7.850048,78,434.653317
-16.800001,42,434.662872
-4.7599926,42,434.689402
7.5900154,60,434.705919
102.570114,282,434.724675
47.250046,111,434.999007
88.68999,258,435.130128
-4.470007,45,435.146477
87.08007,168,435.225562
44.86998,264,435.232616
59.85013,372,435.285889
-5.22999,54,437.964922
79.44002,306,438.216558
34.660027,151,438.243637
102.44011,258,438.497969
9.150078,156,438.497969
173.46022,400,438.542363
10.010132,350,438.797848
129.89969,265,439.093795
392.96054,615,439.168627
103.42981,312,441.867732
250.65009,572,441.92331
86.22007,294,442.060672
100.27023,492,442.106362
28.900051,183,442.483339
44.93007,352,442.582021
149.75029,589,442.665444
121.11,446,442.793183
314.23004,658,442.865137
73.87002,132,442.87126
75.53994,273,442.925777
21.480087,133,442.970896
-29.24,45,443.004393
-17.39,21,443.033921
131.99016,381,443.203485
33.990047,120,443.221183
61.369972,180,443.331909
51.199997,500,443.371469
-16.940006,61,445.805493
-16.69001,81,445.890865
9.970039,156,445.898394
-23.97,94,446.194454
-4.7000065,68,446.421437
20.000072,309,446.431698
-8.180006,219,446.504917
115.900024,227,446.555327
49.910133,249,446.562529
48.679962,219,446.623194
222.76006,505,446.669614
20.020027,54,446.6874
-17.5,27,446.714885
59.789978,108,446.797498
20.600094,120,446.957217
9.25008,129,446.993199
284.4898,524,447.033703
102.67999,219,447.450125
-1.1099529,238,447.472051
113.72009,166,450.094528
77.30007,316,450.247075
188.15016,395,450.251807
102.609924,249,450.337305
17.640057,183,450.587533
117.12019,381,450.604083
60.31005,109,450.648633
76.02,461,451.041485
22.55001,165,451.150952
49.30004,183,451.221293
47.800003,192,451.291821
7.470047,81,451.308739
162.90019,432,451.455764
-15.090019,132,451.607909
184.30023,392,451.61304
7.4600334,69,451.708612
77.72006,402,451.742025
184.97997,494,454.239515
61.029984,165,454.61007
-4.289995,60,454.827175
117.52986,342,454.923564
75.74005,246,454.99397
95.23,288,455.042545
35.2601,306,455.215986
7.3500023,54,455.215986
59.49002,137,455.284188
107.26007,491,455.342875
-4.5200043,63,455.422315
7.6400375,153,455.425598
-17.000006,51,455.617482
223.43977,602,455.828865
117.21016,225,458.509055
296.6503,515,458.525829
35.34008,189,458.600458
7.9300117,33,458.641083
134.27008,354,458.727209
33.81003,94,459.004609
78.08003,322,459.018264
-18.180008,90,459.067413
-5.3999996,33,459.188505
103.8602,298,459.208693
75.6,207,459.279246
33.970066,159,459.587624
177.18062,516,459.665211
189.16989,384,459.760057
20.200062,87,459.929232
117.02989,434,460.2332
129.38995,347,463.211985
118.86003,366,463.387332
-28.49,200,463.406803
173.73036,421,463.525257
128.25993,333,463.661491
120.33023,510,463.666675
-29.73,9,463.700137
21.100002,69,463.78984
89.69004,234,464.281931
76.229935,291,464.316058
63.760124,291,464.47427
7.28001,51,464.505101
20.850155,195,464.508503
-17.210003,39,464.650156
156.73988,594,464.712328
45.97001,78,464.760344
-29.45,21,464.837765
87.41999,320,464.846267
46.680023,87,464.973985
193.61977,558,467.899634
-16.590004,66,467.942795
172.33002,261,468.09604
76.87,303,468.459576
19.320076,177,468.53282
-9.039999,165,468.682055
91.119835,328,468.750151
102.69003,262,468.764877
-29.33,39,468.82197
63.890022,343,468.925408
377.06015,668,468.986526
25.170048,332,469.130607
-2.930008,87,469.307447
62.26996,183,469.474525
48.640038,180,469.558197
48.290016,309,469.620584
74.83998,249,469.623565
-16.8,75,472.129018
118.619934,351,472.389747
129.88007,214,472.42931
150.05988,492,472.564333
10.89019,282,472.892293
280.86035,424,472.958559
88.81012,285,472.968763
185.7602,261,472.989894
132.59982,316,473.084755
59.409973,291,473.386246
-33.120003,141,473.497254
75.949974,192,473.678206
20.100056,93,473.851962
-1.959959,270,476.568578
-47.829967,135,476.718524
36.130028,240,476.812913
236.03973,418,476.957746
47.960014,114,477.096282
34.08008,135,477.272844
151.44011,631,477.354274
50.33995,276,477.363256
255.20978,685,477.397384
-31.289999,45,477.528252
-23.660007,78,477.569172
177.45026,599,477.811248
47.950012,135,478.024528
140.73015,416,478.031528
87.51998,186,478.074789
118.3799,372,480.956335
23.070217,213,480.991938
148.27997,348,481.015456
-29.81,12,481.031532
-16.16002,130,481.132353
7.260025,214,481.205612
-29.73,9,481.234615
10.770035,204,481.366561
104.65987,427,481.506033
51.990036,255,482.002843
114.77023,253,482.103051
60.03,246,482.217395
188.96976,440,482.458164
201.71036,475,482.677149
149.93025,567,482.700309
279.9602,504,485.255911
11.130241,264,485.419548
76.37005,272,485.557289
-4.3499756,93,485.759696
117.66992,267,485.906435
52.029953,357,485.985572
62.890083,283,486.236749
49.089966,312,486.272717
159.62025,338,486.337522
360.15045,708,486.464302
55.520073,210,486.468094
-28.839998,200,486.569586
-29.53,39,486.707649
-29.81,12,486.751622
-4.3599873,129,486.777189
100.35013,186,486.871777
62.310158,282,486.942386
147.65004,402,486.950932
-17.650002,12,489.393456
-31.029999,69,489.407539
-4.6099815,64,489.414172
-4.819992,45,489.536663
62.830025,219,489.625541
117.16016,300,489.694985
21.22004,138,489.862047
23.800251,298,489.888749
0.7100258,132,490.074843
62.309982,262,490.162511
-29.42,33,490.269481
47.36,128,490.317867
102.709946,300,490.357023
35.78006,252,490.380477
-16.950003,42,490.406219
6.8500175,39,490.482362
46.920097,126,490.486362
-29.51,27,490.569636
59.180023,96,490.692231
70.02022,300,490.692231
-29.73,9,490.723002
-8.320009,181,490.921219
22.350052,145,490.97478
85.720116,420,493.774096
-3.969967,120,493.888932
54.92,190,494.067345
47.4,294,494.070387
91.02007,355,494.102035
-29.62,13,494.10867
-29.64,15,494.155396
-29.85,6,494.174029
90.36002,288,494.195702
5.2800713,350,494.36067
7.180027,61,494.385962
-1.1300068,259,494.617214
525.1503,843,494.710551
118.21976,363,495.087353
20.760048,122,495.130539
86.69003,228,495.156931
76.73003,331,495.163976
130.22012,292,497.827372
-17.65,12,497.8673
8.190002,78,497.87612
33.970062,114,497.952507
-29.92,3,497.961849
-4.810005,33,497.989077
-17.73,15,498.016499
1.610014,282,498.06077
-5.0199966,30,498.119536
236.93,513,498.287776
35.650093,153,498.375392
6.7900085,30,498.475438
34.390045,162,498.522799
-17.430012,150,498.558317
7.620064,82,498.868634
-17.95,12,498.913118
288.7106,694,499.023347
-29.88,9,499.0546
103.49008,282,499.117431
61.560104,188,499.178443
113.720245,481,499.331485
107.95999,511,499.439832
-6.51997,300,502.097049
78.25001,289,502.632041
85.99004,336,502.679176
50.020042,282,502.843105
21.689991,75,502.919677
232.59018,462,502.961742
-17.040005,61,503.058133
-17.640001,21,503.138955
216.31967,341,503.251483
73.65004,435,503.290915
32.930035,78,503.570556
275.47995,807,503.596137
145.8003,590,503.642551
-49.979996,90,506.505441
212.06056,378,506.517228
171.70987,336,506.988178
149.86032,457,507.159046
177.12039,480,507.198736
-29.69,15,507.252094
50.79014,330,507.314104
132.74994,459,507.333742
50.000206,255,507.408922
-3.3600082,72,507.413807
-4.950001,33,507.451941
13.7100525,319,507.676331
148.29007,481,507.872417
9.850067,189,508.125627
7.980091,126,508.139376
103.06,309,508.139376
-16.120007,57,510.941577
90.16993,297,511.009585
-6.170019,210,511.209794
149.34988,372,511.209794
-17.490002,21,511.293477
117.74068,390,511.456872
-5.5700016,30,511.57891
100.43994,156,511.597373
-28.99,39,511.724467
116.890076,300,511.830488
-29.8,6,511.854132
192.68983,556,512.113917
132.4199,385,512.158182
24.370293,334,512.184131
88.24999,189,512.305496
-4.0999775,132,512.350947
-29.0,75,512.467846
65.04985,321,512.503782
46.53006,123,512.576736
-29.51,22,512.65423
65.73,393,512.682506
88.100075,235,515.915399
147.37015,288,515.944004
117.140366,282,516.046189
148.44026,487,516.213668
49.000023,282,516.376465
20.700298,320,516.561283
37.080063,192,516.620754
174.11996,400,516.641296
-4.039974,147,516.778024
20.280056,88,516.948736
-4.3199863,60,516.990619
-29.79,15,517.042209
-6.55999,141,517.082708
-27.51,126,517.097247
